1.671084372188422265e+02 7.087693480645079758e-01
1.290409083054030077e+02 9.395706965126331411e-01
5.493043750431920103e+01 5.987168503252218166e-01
9.088852985909365145e+01 5.906952902088038471e-01
9.666195143188716088e+01 2.673812879358272721e-01
1.946625628647485939e+02 5.583160611293596087e-01
9.816151483577269232e+01 9.314814968256701633e-01
1.372515366557543928e+02 8.348076437916951420e-01
1.494150691421830004e+02 7.519586279473962076e-01
6.099646113268956782e+01 4.061717198070665669e-01
1.199849569371012308e+02 5.769573432966932369e-01
2.125419401246572306e+02 5.679101747120438581e-01
1.027220625101982279e+02 1.148229017605731928e-01
1.590421771056563216e+02 7.856679440558345107e-03
1.425130906532778852e+02 9.159686215520468355e-02
1.596917495627560015e+02 2.521863645568670487e-01
1.253972529379918370e+02 4.686384604030900958e-01
3.590056999374122881e+01 4.132725295119673570e-01
4.718038254051931801e+01 6.121937498442355796e-01
7.731836924200105443e+01 1.209914723090624866e-01
1.555533569541960333e+02 3.576156736928431945e-01
1.472730384942758235e+02 3.226501432629824695e-01
1.836209689067305817e+02 8.139160896122814570e-01
4.836160757783464703e+01 8.167566185885017926e-01
1.630037498653395573e+02 4.440007071673246486e-04
8.429950627344663872e+01 4.712897249427197011e-01
1.419030363317640706e+02 4.141620170286853808e-01
1.371279721153753712e+02 2.659777166043253427e-01
2.080551149150673211e+02 7.806561800632938475e-02
2.380028858322963714e+01 1.097143235865690736e-01
2.323916651778953906e+02 7.743323362887231109e-01
2.165825606360843665e+02 2.701616847209139527e-01
7.845627936829733073e+01 7.896514654308465220e-01
5.400594477789988446e+01 8.503436240972828131e-01
1.525507471678832871e+02 9.253227068317735338e-01
3.941065397729543207e+01 2.865782979044034784e-01
1.256109507683148649e+02 9.273097264181802135e-01
1.038693757978433752e+02 4.905786956050013359e-01
1.603336226572848204e+02 9.076434170279676916e-01
1.216528312180739704e+02 9.403761546814624062e-01
6.589229087309598754e+01 9.870324768741099986e-01
2.105713835180570825e+01 1.847106010302126400e-01
1.056121359583595449e+02 3.817245302601340873e-01
3.951057519225383174e+01 8.612470327296846140e-01
1.431260576670543117e+02 5.440341308375395979e-02
1.175219993771026452e+02 6.157685236753578373e-01
7.588637913034932581e+01 2.093728640933146812e-01
1.426592776454290004e+02 2.058786432649153397e-01
8.634964980903082221e+01 3.844296571528116324e-02
5.959275035192110437e+01 5.413870533484199665e-02
4.143684222424727892e+01 4.949604870603335760e-01
7.202006104109405271e+01 3.548406001207701221e-01
1.016323039673511488e+02 7.095863162441498062e-01
1.403393347505462714e+02 3.377932615008749639e-01
1.242054899455993535e+02 2.814802439283724533e-01
1.202279352745248957e+02 3.473986985948510631e-01
1.314988456522299600e+02 3.027787240740172914e-01
1.045032319789122681e+02 9.789534120483157631e-01
7.544261408987505035e+01 8.712783589714657717e-01
1.263963618107607090e+02 6.687421424738344555e-01
4.961939600124176764e+01 5.189492734188498879e-01
7.067899035242702155e+01 3.430853399715634300e-01
1.730970032282441196e+02 6.058199818296940986e-01
1.339317284582396610e+02 2.574000310160291516e-01
5.703731033405518502e+01 6.734991376817891506e-01
8.350929099538572586e+01 7.137578602907237446e-01
1.805550481681552242e+02 9.007680023460593599e-01
2.830182933673284396e+01 4.704501398190318318e-01
1.107382577030594746e+02 3.353150483996159004e-02
3.900634083701933719e+01 2.349312864832652226e-01
1.806556489752109940e+02 6.762559090052094879e-01
7.851068694551375415e+01 5.092934496899524932e-01
1.783149055155900840e+02 7.554444346338248240e-01
1.891177743575140937e+02 5.190413961939621679e-02
2.657261130983306074e+01 4.585470204143868855e-01
2.061815954677881635e+01 4.492054897983962514e-01
7.190689991462845398e+01 4.463031384437237126e-01
1.360077144081106724e+02 4.263453386551384616e-01
1.835407521326810922e+02 3.522017319319651341e-01
5.392718256957873990e+01 1.177538619880648119e-01
2.220266424577836517e+02 5.511538012530956543e-01
1.213744676025767291e+02 8.788624239222520007e-01
1.922990300416807372e+02 1.285193359638546751e-01
7.431769910259312439e+01 6.937291939151222220e-01
1.983339611454112514e+02 7.210488330525166578e-02
1.226177820250885162e+02 8.886386676073004809e-01
1.541056863722330661e+02 7.640305027050311448e-01
1.253995075071950254e+02 4.034743057738383598e-01
3.157174681738033328e+01 5.230372839265300389e-01
6.934115169218152630e+01 4.872455588998323428e-01
1.719771567786005164e+02 5.800128365607749581e-01
1.421180323660800298e+02 4.583231514249282990e-01
2.665458024746164867e+01 3.015186706520383009e-01
9.702234571122450291e+01 4.957105282009057756e-01
2.289357493695578398e+02 9.273073044024283673e-01
2.997726126382472955e+01 4.581155911396085356e-01
7.018634543140298376e+01 6.165573280569156545e-01
5.466340559574565816e+01 3.157464433499383993e-01
1.238831995572616052e+02 9.161842815255050176e-02
8.421090660043729770e+01 3.810687575147881923e-01
2.066536245943874235e+02 2.645721982334364730e-01
6.769886381143996346e+01 4.836477915232419988e-01
1.714519878281709282e+02 9.615767471689304902e-01
1.738921614197244310e+02 2.638665984660686359e-01
1.239403037718337544e+02 9.478917226906224958e-01
5.613388500429967820e+01 3.738745654903399274e-01
1.648426946062105571e+02 5.653165904108730100e-01
1.330763561813944591e+02 6.714468374467967848e-01
5.929580323244325513e+01 5.876849803168502362e-01
6.873919669494408424e+01 4.162186844701243338e-02
8.347556038166888470e+01 6.612970645874539644e-01
1.080146010519739974e+02 9.584092498113383485e-02
4.673388567021033424e+01 5.668893510766448429e-01
5.610398928345910008e+01 4.142268898828515011e-01
1.106690699331380188e+02 2.456279891076342814e-01
9.516314004395863435e+01 4.630902499041498199e-01
2.236349156953576767e+02 4.601309193858645896e-01
1.079905237204358599e+02 7.049518529853222581e-01
2.560246377977711063e+02 3.930051835861458898e-01
1.392706686569352712e+02 1.188642398480961315e-01
1.800271051882376128e+02 4.415701199833442780e-01
1.294860449090206203e+02 9.446467540664060802e-02
1.170393784779750490e+02 1.144900383401213917e-01
9.016032410769788896e+01 5.376610667681149813e-01
7.139418766329519883e+01 5.989572420377057282e-01
1.900131568420923998e+02 5.349773842809246727e-02
1.205238280526927213e+02 6.238859719966365347e-01
1.408050487044604608e+02 8.448815777805903648e-01
2.152265831854448948e+02 8.218979849754893818e-01
2.412375535923755265e+01 7.453844796528172889e-01
1.109577116785877848e+02 5.463030609772721036e-01
6.578265796917797559e+01 2.871089904400918602e-01
5.851412856438663823e+01 2.130502822100918126e-01
4.968000342165188243e+01 4.607903738422827189e-01
9.942676379766892580e+01 2.623852257757799400e-01
1.719064372447412268e+02 4.517398105672799646e-01
9.847805636658593187e+01 9.319302662191389919e-01
1.121388569439379239e+02 8.931365975838693183e-01
6.099493437614721358e+01 3.917961071279364438e-01
3.322890085483771117e+01 8.024356100619685073e-01
7.736254509981260696e+01 7.884581099309672103e-01
1.665552903687519404e+02 1.962830718773389549e-02
9.068975738276350285e+01 4.127675626116832364e-01
1.486401389386958272e+02 7.313347945130918015e-01
6.323250794782136808e+01 4.555477344641993831e-01
4.360766887227573818e+01 4.856150248840078731e-01
6.944436136906470836e+01 1.363587064226635670e-01
1.398742269757697727e+02 8.377567165076482691e-02
1.002126613487480142e+02 6.648024639264746849e-01
5.706840273138978148e+01 1.288774964330997586e-01
2.084628522344046928e+02 4.893335109728260690e-01
1.405795706457049050e+02 4.139990870581651272e-01
1.801627456185269125e+02 7.702277036678735200e-01
1.573953768064531857e+02 4.896500855474850145e-02
1.841177735336939634e+02 8.324685719357728386e-01
9.824729336665251367e+01 7.552455174590089193e-01
7.548023589755179330e+01 5.383616448253389919e-01
8.281173020121119066e+01 5.397095619357727969e-02
2.305490985582794110e+02 5.503884369849318947e-01
1.397864590409924119e+02 7.028529078440337585e-01
1.157657406565992488e+02 8.518628004000616816e-02
2.225057692380000560e+02 3.477428949994373353e-01
1.235346562098540062e+02 3.235211548147997052e-01
1.863108906601254944e+02 7.067570337064676966e-01
9.301037242198792399e+01 5.309070393906381025e-01
9.958069990265161664e+01 9.028910284033386802e-02
1.216077896911448022e+02 9.126264735172873177e-01
6.171929540093925937e+01 8.656276924073893486e-01
7.342725309505721043e+01 2.576061934558864230e-01
1.780714789841985350e+02 3.209686053095273106e-02
1.334992314948855210e+02 8.246683066702742426e-01
1.312130887154042966e+02 3.788721921627643541e-01
1.540603361924596300e+02 1.000000000000000000e+00
2.410189792006631535e+02 9.523002224344893074e-01
6.725351329316457338e+01 6.751584303567501610e-01
7.701121329659582671e+01 5.989665438231159822e-01
2.831408072141279320e+01 6.997652959427327346e-01
7.746658017959116194e+01 3.283976575876469406e-01
6.573254682233368840e+01 1.772100590139333853e-01
6.145018077022560732e+01 5.695829505286752470e-01
1.185078783184742406e+02 4.539024658783715749e-01
2.491076721026774976e+01 2.596093885680733626e-01
1.839116759026318277e+02 4.110808394460860882e-01
3.702401057132748718e+01 7.650278004933794840e-01
1.563011052824044214e+02 2.306192383746720198e-01
1.439106066942757423e+02 8.993421814459220398e-01
1.321439174268534771e+02 6.178034642228444895e-01
1.175403617960191553e+02 2.834277347022765570e-01
1.975535896073288882e+02 1.278299768314349327e-01
6.680601571473248157e+01 4.800113992559484899e-01
1.493901535077920926e+02 3.089930865573065066e-01
2.674786816086833241e+01 5.147791731056428066e-02
8.854026023943920620e+01 8.572300167802072712e-01
1.493905302100362462e+02 9.650216006947057723e-01
4.605182290607286433e+01 5.758162782140898717e-01
1.600434655317794750e+02 1.438809998451505701e-01
5.767565883377980640e+01 7.980651577605136771e-01
8.143823173450280706e+01 2.309112122445844406e-01
8.259605951960436698e+01 3.729885635503323860e-01
8.282632208589056688e+01 1.339910277353033585e-01
1.388583541828792534e+02 2.622808447203162086e-01
2.337739178965664166e+02 2.047180579711453952e-01
1.885041343741101230e+02 6.782630233261676134e-01
1.334497576592559653e+02 8.600927206638220301e-01
1.291449622084035127e+02 6.696074345926019689e-01
1.072824649540788045e+02 9.015750015913780446e-01
1.346578522506657407e+02 2.002727207974608348e-01
6.998545528846950958e+01 4.653636347685384811e-01
8.726670394213370230e+01 5.445919594169368327e-01
1.844102021927807868e+02 4.707466523079859577e-01
5.836902692619199229e+01 2.390547768941162499e-01
8.299287397621684192e+01 6.965636263786978422e-01
2.039423930470788093e+02 4.680533893175247151e-01
9.936380337668451546e+01 1.696359027535651043e-01
