1.338043207924286548e+02 0.000000000000000000e+00
1.564264024926194168e+02 0.000000000000000000e+00
1.571888142194827935e+02 0.000000000000000000e+00
1.804266410466758828e+02 0.000000000000000000e+00
1.961739271399385416e+02 0.000000000000000000e+00
1.428494714465079483e+02 0.000000000000000000e+00
2.169895898559417731e+02 0.000000000000000000e+00
1.810015929157523260e+02 0.000000000000000000e+00
1.450602085639885672e+02 0.000000000000000000e+00
1.516368892476085932e+02 0.000000000000000000e+00
1.236516486971943749e+02 0.000000000000000000e+00
8.252282841211922459e+01 0.000000000000000000e+00
1.519122685830668900e+02 0.000000000000000000e+00
1.408345397593153336e+02 0.000000000000000000e+00
1.740082915539609587e+02 0.000000000000000000e+00
1.651916229366321147e+02 0.000000000000000000e+00
1.656035807674525984e+02 0.000000000000000000e+00
1.531135642773714096e+02 0.000000000000000000e+00
1.455778328977585545e+02 0.000000000000000000e+00
1.443461740168816902e+02 0.000000000000000000e+00
1.400080582206456938e+02 0.000000000000000000e+00
2.062388555299214090e+02 0.000000000000000000e+00
8.290398231527561279e+01 0.000000000000000000e+00
1.842193245817395564e+02 0.000000000000000000e+00
1.323461076753654027e+02 0.000000000000000000e+00
1.693108661241460311e+02 0.000000000000000000e+00
9.462992958272610622e+01 0.000000000000000000e+00
1.635864481128064654e+02 0.000000000000000000e+00
1.336292999282901519e+02 0.000000000000000000e+00
8.334957721426152943e+01 0.000000000000000000e+00
8.834681602172994985e+01 0.000000000000000000e+00
1.370142870203966368e+02 0.000000000000000000e+00
5.580002656121708782e+01 0.000000000000000000e+00
1.045692686366125201e+02 0.000000000000000000e+00
1.614646071992059149e+02 0.000000000000000000e+00
2.133541053321496577e+02 0.000000000000000000e+00
1.471484238111264631e+02 0.000000000000000000e+00
1.783911022559994706e+02 0.000000000000000000e+00
2.180676043691207155e+02 0.000000000000000000e+00
1.247975781011449072e+02 0.000000000000000000e+00
1.788817608685572225e+02 0.000000000000000000e+00
1.389630453333233220e+02 0.000000000000000000e+00
1.495548172012005352e+02 0.000000000000000000e+00
9.201165096686519007e+01 0.000000000000000000e+00
1.638885030042810342e+02 0.000000000000000000e+00
1.309724598695033819e+02 0.000000000000000000e+00
9.984255658949749090e+01 0.000000000000000000e+00
1.488189575577397932e+02 0.000000000000000000e+00
1.280142343036159218e+02 0.000000000000000000e+00
1.141596440835821937e+02 0.000000000000000000e+00
1.268544235786938401e+02 0.000000000000000000e+00
1.135739388411976734e+02 0.000000000000000000e+00
1.175385698331792241e+02 0.000000000000000000e+00
1.437972475967641515e+02 0.000000000000000000e+00
1.564126830516754296e+02 0.000000000000000000e+00
1.515569361438420231e+02 0.000000000000000000e+00
1.706111825660803163e+02 0.000000000000000000e+00
1.952853458274232139e+02 0.000000000000000000e+00
1.656242888892786027e+02 0.000000000000000000e+00
1.300475839623478294e+02 0.000000000000000000e+00
1.424948577663756737e+02 0.000000000000000000e+00
1.099300188989621176e+02 0.000000000000000000e+00
2.013580658491656834e+02 0.000000000000000000e+00
1.237036466311095637e+02 0.000000000000000000e+00
1.531926767700184371e+02 0.000000000000000000e+00
9.700078918563016828e+01 0.000000000000000000e+00
2.168245918352531305e+02 0.000000000000000000e+00
1.558812323474239747e+02 0.000000000000000000e+00
1.063255504508697555e+02 0.000000000000000000e+00
1.182924090185596100e+02 0.000000000000000000e+00
1.741346393129206831e+02 0.000000000000000000e+00
1.597482127597473323e+02 0.000000000000000000e+00
1.669506765303762847e+02 0.000000000000000000e+00
9.936481197565693435e+01 0.000000000000000000e+00
1.299914126620630839e+02 0.000000000000000000e+00
1.786327391913874862e+02 0.000000000000000000e+00
2.208229453605688377e+02 0.000000000000000000e+00
1.313533926079316245e+02 0.000000000000000000e+00
1.419713710895809129e+02 0.000000000000000000e+00
1.401375584577098437e+02 0.000000000000000000e+00
1.785635331350885053e+02 0.000000000000000000e+00
