# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.565928174470822931e+01 1.190299958136550913e+02 3.013785655295089100e-02 7.397088914211427380e+01 4.167580377901359823e-01
8.438661768889136994e+00 3.294819821744914634e+01 6.727971539292293413e-02 8.346711293709279289e+01 5.584172767101232004e-01
1.971559244490332574e+01 1.900372451433194101e+02 4.071532939457467998e-02 1.024520392111272287e+02 4.141839021118529640e-01
1.035944875810207577e+01 4.964569618132736650e+01 2.497300044469855790e-02 4.007449018414410347e+01 3.637425297621536546e-01
1.755269713649125407e+01 1.521287084708098405e+02 3.827584016263261418e-02 9.988248996836379945e+01 1.878653172167372709e-01
8.592408897814983959e+00 3.539474795609470448e+01 5.275077822247633413e-02 5.826048417852425843e+01 5.346168207128226824e-01
1.366550066879776892e+01 8.770617954630290569e+01 5.073375262054507367e-02 6.759535949182577497e+01 3.314497992935738768e-01
1.591452430105180049e+01 1.219289175828524776e+02 3.559494314211295030e-02 1.061537096226834080e+02 1.859158412709376318e-01
1.067470916510175982e+01 5.286588539967260658e+01 5.158185629883742934e-02 9.620759088639377410e+01 6.629664482379573620e-01
1.100831886311590679e+01 5.586796288657353671e+01 1.132393113525189017e-02 5.056974121478064887e+01 8.097903473703469412e-01
1.301897320166856176e+01 7.935006165585627969e+01 5.873197382631345151e-03 3.374658204859394317e+01 8.583482779468289969e-01
1.199815070946327111e+01 6.911347661652155239e+01 6.625373229146813703e-02 1.175392898889895008e+02 4.106271451185351112e-02
2.270497190342776150e+01 2.529232930171424982e+02 4.208754208754208678e-03 7.526348234600725107e+01 8.064595903880837913e-01
1.155904250632826269e+01 6.372393337763816135e+01 5.598119560383711668e-02 8.563928765227089457e+01 1.717892119524774830e-02
1.726792491822433107e+01 1.445201574424408477e+02 3.441966838193253470e-02 9.633550504639882206e+01 4.315858517362568536e-01
2.122715016563097734e+01 2.221679775562445798e+02 3.138618893335874682e-02 9.588452611968898509e+01 4.049455514270426937e-01
1.266004724204213083e+01 7.509729316842742719e+01 3.769455561908392066e-02 7.011740651796679913e+01 4.062803611785444913e-01
1.213935904263140841e+01 6.832734392230463527e+01 5.950701988437837736e-02 1.072026307305631576e+02 5.511450472542368528e-01
1.252734985272275026e+01 7.421202258668949980e+01 1.516422082459818223e-02 5.495327990310357791e+01 8.171043370596838828e-01
5.332285220277012350e+00 1.101322754970334472e+01 1.268121466234673755e-01 6.609132998215198995e+01 3.164181896771485203e-01
2.063336117523492774e+01 2.069983928473236006e+02 7.035766469728733929e-03 1.177862165987631613e+02 8.252336410085593377e-01
1.370958990057174987e+01 9.020672238591174619e+01 3.347309573724668169e-02 8.180656965756584498e+01 5.707447705212912448e-01
1.530354466700928739e+01 1.123165616059426384e+02 3.954323105266501631e-02 8.208974179912247848e+01 6.509413923364465449e-02
1.086090968738498574e+01 5.569055320087426253e+01 8.468331109840543727e-03 4.963862973747037444e+01 8.038583070210792991e-01
1.922574567548017299e+01 1.797094838781872568e+02 1.133028397179340618e-02 8.612025547958907623e+01 7.711574559960822084e-01
8.422526423459911982e+00 3.362468336694882964e+01 3.789466997014166727e-02 4.864668122189797117e+01 6.790679773859635837e-01
1.926317720721047877e+01 1.809889506056255186e+02 2.231433835207420266e-02 1.165206239040233100e+02 5.693711692877505559e-01
2.396290064751202920e+01 2.808328688870291785e+02 7.169176037100565002e-03 5.361482965232285380e+01 4.860814733289585687e-01
1.244801693269022635e+01 7.325421696838333219e+01 4.638523600787751444e-02 1.121937059314869884e+02 2.699131913756949164e-01
1.556059096167177813e+01 1.182802964009976563e+02 3.332698049679181512e-02 8.745388297057199622e+01 2.486791755075812016e-01
1.203847346195711054e+01 6.774891067408628942e+01 2.056730830315735975e-02 3.448435424403258764e+01 4.162434702141183385e-01
9.160966150878438796e+00 3.811699112596994610e+01 8.223746902992186414e-02 7.609216174629079887e+01 2.072502183322333380e-01
1.700962284228040033e+01 1.393787675234812014e+02 1.844228448002032880e-02 6.810285625039725232e+01 7.187361103294019893e-01
2.140902775926816659e+01 2.250729921823341328e+02 8.646210533002985157e-03 5.591125165172604028e+01 7.380373976635836719e-01
1.435122046105480464e+01 9.990873134142492518e+01 5.490756622832094341e-02 7.309447783900216677e+01 3.624577635452397861e-01
2.896787656710950287e+01 4.147426896179187565e+02 1.377294962200622565e-02 9.686959503517365988e+01 2.537066814081381239e-01
1.215002760898188328e+01 7.003461163498656106e+01 3.609681722889269972e-02 4.548082319737213197e+01 1.982800674447809247e-02
1.501034646228045766e+01 1.063611483430359499e+02 2.899752239374880913e-02 7.434833008229158224e+01 4.984816557287502503e-01
1.427646308063356173e+01 9.639866701193750487e+01 3.616034559430785639e-02 8.161147773072788425e+01 2.036432588122267726e-02
1.331072463579423371e+01 8.506370479566032827e+01 3.110348770726129378e-02 8.084964635983325820e+01 6.480498388359203776e-01
2.633093461917782463e+01 3.370467634052128574e+02 7.718696397941680627e-04 1.172597819146102722e+02 9.403890549781153130e-01
2.002694226809319744e+01 1.955163831543859487e+02 1.308366685725176337e-02 1.069405096596005507e+02 7.173346946099133925e-01
1.486329416413025228e+01 1.069878842151271101e+02 3.062067213010609065e-02 6.019315208391579120e+01 1.313498628691093517e-01
1.809369147841887582e+01 1.597543348408325414e+02 3.086525633695445109e-02 1.069709892791234580e+02 1.676706131473429395e-01
1.342497026117841763e+01 8.616466198838929813e+01 6.680007623403850202e-03 1.029658758933769747e+02 7.946025052510824471e-01
1.590826526067939106e+01 1.227348255495324452e+02 1.865192808589034856e-02 5.006043060150926038e+01 5.139831827807083142e-01
2.410351528223840134e+01 2.841592382202338740e+02 6.594244330093386626e-03 4.590312104559525608e+01 2.419270942859055862e-02
1.171423378402021065e+01 6.452154068994639147e+01 6.643478813290133733e-02 1.016408889191025935e+02 5.697240669592540385e-02
1.196512008833734697e+01 6.737121350180694890e+01 4.374880884314846785e-02 5.999406261778331384e+01 6.417054652993772201e-01
1.197468913184692063e+01 6.675042725904313556e+01 1.992567181246426497e-02 9.965923724156897379e+01 8.013693120534474135e-01
2.422701879572600703e+01 2.900768856110052525e+02 1.334730957372466838e-02 6.093521692975223658e+01 3.334877661904329105e-01
2.148301560733925442e+01 2.280241949346255979e+02 1.950638460072422198e-02 7.744786984992212808e+01 3.711811058925233997e-01
1.006442006463334771e+01 4.396666029921692598e+01 4.456514833873324519e-03 6.261910925649710435e+01 9.373019599245803191e-01
1.929924425223371642e+01 1.827163524931644929e+02 1.189568642398831054e-02 5.384222312082512474e+01 6.500387456723666357e-01
6.157409661336142648e+00 1.571627737569673400e+01 5.547932151705736725e-02 4.756874476403142182e+01 6.511963742136204214e-01
1.814512051531741221e+01 1.574862683699564627e+02 1.432564640111810015e-03 4.300857255643229848e+01 9.088545871020012878e-01
8.032666913283726728e+00 2.864483766123868236e+01 8.517565593037290661e-02 9.624674569972852112e+01 4.829826751380030814e-01
1.268781806993360917e+01 7.522475066658586229e+01 2.305762022743154671e-02 3.680264776667860360e+01 3.511510340991719770e-01
1.336960317517354646e+01 8.544409623825174549e+01 5.793786925862397241e-02 8.915488467350067481e+01 3.279950653067541522e-01
3.564986898670805981e+00 4.090501743925187839e+00 2.383616034559430663e-01 3.693735840539644499e+01 3.240274943453308465e-01
2.070380178287393491e+01 2.100407720083771892e+02 2.576075217584651578e-02 1.158821621146486223e+02 1.531969442399016418e-02
1.446594985651325160e+01 9.988801456666749345e+01 4.360269360269360128e-02 9.542002276399847460e+01 5.191971343618879686e-01
1.006007309695854168e+01 4.795918602440804079e+01 5.463439425703576352e-02 5.769298388619711204e+01 2.249016481387726973e-01
1.598710801541721871e+01 1.230355294656205842e+02 2.847023696080299912e-02 6.008656002121813344e+01 7.951825039435765630e-02
8.032315425947013310e+00 2.746429333074934220e+01 3.305063210723588329e-02 5.183745472750432270e+01 8.545576467363994455e-01
1.747793760671176244e+01 1.473482786019874879e+02 3.209770662600851254e-02 6.914392550160737017e+01 3.752429431169744256e-01
2.050092064649529178e+01 2.056014224766607867e+02 3.379073756432247194e-02 1.013830584934102461e+02 5.352826397377135059e-01
1.187003546210194749e+01 6.530436038648082331e+01 1.828981640302395142e-02 4.503295110935174250e+01 7.050348096793824793e-01
