# format=SNRtot_MF, SNR220, SNR440, evidence_inj, evidence_filt, nofilter,                 occams_inj,occams_filt, mass_in_solar, chi_inject]
1.723599099615437922e+02 1.528857933526195154e+02 2.609883178528022540e+01 -3.969674803901643827e+02 -4.138462093392888050e+02 -1.507147651210546792e+04 4.020979020979020650e-03 6.487956487956487951e-04 7.368728418138003633e+01 3.063705872442908928e-01
1.210868781085546431e+02 -6.788151903766214446e+01 2.573158859167780932e+01 -3.939671228017847966e+02 -4.129805576318726139e+02 -7.910498423248264771e+03 7.187257187257187251e-04 1.709401709401709400e-04 5.911785172695265800e+01 6.956987899363774597e-01
1.411403826265250530e+02 6.091207202309330171e+01 2.292607542645285079e+01 -3.950295657119394832e+02 -4.073636243926907241e+02 -1.049821084541356140e+04 2.991452991452991667e-03 6.526806526806526801e-04 7.594211985982238389e+01 4.350217651122877394e-01
1.359361647189544158e+02 6.297236038233333488e+01 2.006911183788130515e+01 -4.103099844721187992e+02 -4.237742186489035703e+02 -9.747379017623612526e+03 2.218337218337218444e-03 5.633255633255633251e-04 5.757254478716534152e+01 4.356723004930627141e-01
1.605634132685477198e+02 -3.841186017908776051e+01 1.584956166799988964e+01 -4.311340230569753089e+02 -4.442433087899313477e+02 -1.327396720993271083e+04 3.496503496503496500e-03 7.498057498057498051e-04 7.278445641078245387e+01 2.778867176896073765e-01
1.392833151741022846e+02 -5.617210354683489726e+00 1.501491216533540474e+01 -3.864400167233745833e+02 -3.889331136535609517e+02 -9.998369564987831836e+03 1.219891219891219890e-03 2.719502719502719500e-04 6.369364835177687212e+01 6.579948157419127641e-01
1.237556030242491403e+02 -6.596133078859750754e+01 4.470862396873024380e+01 -4.434921887919182382e+02 -4.796463185733615546e+02 -8.202773458974170353e+03 4.149184149184149614e-03 1.188811188811188810e-03 6.834967077679785064e+01 1.436747134311070206e-01
2.057965852557522624e+02 1.737823288343043373e+02 3.575641257050257593e+01 -3.937328349785698265e+02 -4.204912519322071489e+02 -2.190071736722448622e+04 2.051282051282051280e-03 4.933954933954933951e-04 8.760114312527848313e+01 5.556510454462522119e-01
1.626018698888509846e+02 1.499328201482446445e+02 2.118851139803732764e+01 -4.175008574869250424e+02 -4.286688284608306958e+02 -1.374283873928793582e+04 3.411033411033411247e-03 7.303807303807303801e-04 7.740494531504447195e+01 4.376712115401131808e-01
2.429121217977393883e+02 1.502990940967907534e+02 3.473322052554711092e+01 -3.871239012718438630e+02 -4.227727925347126643e+02 -3.010149612159066965e+04 1.165501165501165500e-04 3.108003108003108000e-05 8.963688080053017870e+01 9.031578837364383494e-01
1.395152335877251915e+02 -5.773402759337713519e+01 2.980380416607924232e+01 -4.163847556435115962e+02 -4.455327000198948895e+02 -1.046531948497416488e+04 3.317793317793318007e-03 9.013209013209013201e-04 6.788608823226725519e+01 2.291644691848472859e-01
1.252410956768471948e+02 -7.689195916614706050e+01 5.386652341045067516e+01 -3.606043048899924770e+02 -5.162539771027559254e+02 -8.138940828467562824e+03 3.613053613053613050e-04 9.712509712509712501e-05 8.379111073281977440e+01 7.799181105091828048e-01
1.431112083981947194e+02 -6.518621619098418307e+01 2.604859959617881771e+01 -4.142799149820870639e+02 -4.462749886353178681e+02 -1.083814812013556548e+04 3.337218337218337324e-03 7.031857031857031851e-04 8.613260755223512888e+01 3.411085181506376962e-01
1.115922658765258433e+02 -5.332631014330524977e+01 5.104304200896174848e+01 -3.906372980050028900e+02 -4.801299962726299668e+02 -6.736098275707811808e+03 1.153846153846153954e-03 2.641802641802641800e-04 5.689284595665854027e+01 5.391151433201754051e-01
1.495956358312525651e+02 1.267087801374082972e+02 1.911280123978351497e+01 -3.829702795799325941e+02 -4.062233747658731318e+02 -1.170258969003069797e+04 5.450660450660450330e-03 2.097902097902097900e-04 6.960830715177948491e+01 1.994199048038370892e-01
1.281851025621693054e+02 -8.260539084298162038e+01 1.910351095120547171e+01 -4.344260300100734753e+02 -4.421344165597557776e+02 -8.582232823852313231e+03 3.069153069153069150e-04 7.770007770007770001e-05 5.041759882430590523e+01 8.199422769784207032e-01
1.499096481293724423e+02 7.571643166229824828e+01 2.926182378902061743e+01 -3.835320484016510250e+02 -4.128864530023936368e+02 -1.176304091902159234e+04 6.456876456876457088e-03 3.185703185703185700e-04 8.055843687192331970e+01 2.911173880936882355e-02
1.334479014310926175e+02 -4.209710341588468019e+00 3.719250735980425304e+01 -4.021149598891146297e+02 -4.397771795646224291e+02 -9.108186649929044506e+03 2.466977466977467084e-03 5.439005439005439001e-04 7.538786269865315148e+01 4.599536563086144558e-01
1.424694279107318948e+02 -8.144970516915803671e+01 1.804474992354089480e+01 -4.332418225954849049e+02 -4.438738673794111378e+02 -1.070681595693983036e+04 5.555555555555555551e-04 1.515151515151515150e-04 5.642037307158003046e+01 7.397701796875346680e-01
1.981064345899177113e+02 9.724325090688567741e+01 4.865925389438165638e+01 -4.065095406496254213e+02 -4.432121737875856979e+02 -1.997239711617872672e+04 5.710955710955710951e-04 1.398601398601398600e-04 8.085710726373649493e+01 7.490240667742890102e-01
1.590691672174726534e+02 8.145022647117065162e+01 4.305473675410065937e+01 -4.120051846780966684e+02 -4.543732449969509162e+02 -1.314708876886423786e+04 2.793317793317793424e-03 8.624708624708624701e-04 6.707828024991135862e+01 3.537061767176370441e-01
1.351172847629511011e+02 -1.105535721266646334e+02 2.213210574665514585e+01 -4.160617735211537251e+02 -4.347872395828302388e+02 -9.505650018650070706e+03 2.292152292152292150e-04 5.827505827505827501e-05 5.291512397534727086e+01 8.532488229241115274e-01
1.340522343624183748e+02 4.435802346918028150e+01 2.702611396053704951e+01 -4.328588529861663687e+02 -4.528043302340890932e+02 -9.378187836915016305e+03 3.480963480963480960e-03 8.080808080808080801e-04 5.758286201824866879e+01 2.365014640684212355e-01
1.710006636728334968e+02 7.327660764364706836e+01 2.453522805835558884e+01 -4.009018910080427531e+02 -4.219425224171478703e+02 -1.514203626753876597e+04 2.859362859362859360e-03 7.575757575757575751e-04 7.883497579886513051e+01 4.379719226365230145e-01
2.062109141887688395e+02 4.973094536683884570e+01 4.387252262924860702e+01 -4.191276435176308723e+02 -4.724466066718973138e+02 -2.178120574349124945e+04 6.216006216006216001e-05 2.331002331002331000e-05 7.217913307711478410e+01 9.249656061993394296e-01
2.060444476595789354e+02 1.561690322031842015e+02 3.582250681560145011e+01 -4.353072369651019926e+02 -4.738193868599284428e+02 -2.163337862772295193e+04 1.480186480186480294e-03 3.885003885003885001e-04 8.383049717225870268e+01 6.303938250519753872e-01
1.443088715653137797e+02 -7.020128162744713052e+01 2.034242923170533857e+01 -4.346954711625987784e+02 -4.473431817577422862e+02 -1.075333625825143645e+04 2.486402486402486400e-03 6.449106449106449101e-04 6.450050547927139633e+01 4.117496614965049928e-01
1.793722408229990322e+02 1.522464024833226972e+02 3.249915299285884629e+01 -4.253844637604146897e+02 -4.487275349452670525e+02 -1.653746076381415332e+04 1.907536907536907644e-03 4.584304584304584301e-04 6.373979801569015535e+01 5.700375807061626166e-01
1.345172685925566611e+02 -8.115266907573641220e+01 3.495549629345042320e+01 -3.814524251026558659e+02 -4.181710928247375136e+02 -9.391328503108037694e+03 1.025641025641025640e-03 2.719502719502719500e-04 7.832851602725951068e+01 6.201585096379456097e-01
1.405676405655790973e+02 -1.186135784054508235e+02 1.405803752450730393e+01 -3.775537426572758477e+02 -3.826754356993937449e+02 -1.053424460746561635e+04 1.822066822066822174e-03 4.312354312354312351e-04 7.948475861963626699e+01 4.711156992801232013e-01
1.929765113945963151e+02 1.521180471602386888e+02 3.814269548478012695e+01 -4.171239568317926683e+02 -4.529249658962693843e+02 -1.901483040110531874e+04 4.312354312354312351e-04 1.010101010101010100e-04 8.190681041512442562e+01 8.174320832360141287e-01
1.259424721254665371e+02 -7.888425307231803174e+01 2.438664451825077251e+01 -3.797957878161902272e+02 -4.105908244087474372e+02 -8.334065072040455561e+03 1.849261849261849260e-03 3.923853923853923851e-04 5.589430605818914444e+01 5.122363008572295984e-01
1.954998166215069091e+02 1.790944510395966915e+02 4.568381381986796441e+01 -4.008873193367382441e+02 -6.046532834831566561e+02 -1.963359144466304133e+04 5.916860916860916531e-03 5.439005439005439001e-05 8.306566828946938585e+01 4.088073431043544315e-02
1.186872284570507077e+02 -5.867735358829746417e+01 2.050979587712915020e+01 -4.168040812328580955e+02 -4.444280692088624960e+02 -7.480201344218427039e+03 1.173271173271173270e-03 2.641802641802641800e-04 5.443890685639943428e+01 6.185463537608384410e-01
1.518776016898271735e+02 -1.153539024603975776e+02 4.099040930587120357e+01 -3.958263506822914906e+02 -4.628065752155093264e+02 -1.201245768238810160e+04 3.923853923853923851e-04 9.712509712509712501e-05 8.482512312133746946e+01 7.815914994670278837e-01
1.835831477706583996e+02 -6.241044179154964411e+01 2.010020681809877630e+01 -4.133290984963320511e+02 -4.302973707861310118e+02 -1.722680661812535618e+04 1.320901320901320900e-04 3.496503496503496500e-05 7.278803552336498228e+01 8.856208726104954909e-01
1.270963411318517160e+02 2.754060186940730759e+01 2.796124416700493143e+01 -3.942670420839547205e+02 -4.053972683050054684e+02 -8.562133323577101692e+03 3.115773115773115987e-03 7.070707070707070701e-04 5.894441693076681332e+01 3.750158360826852388e-01
1.784337455524023142e+02 1.466896024192043058e+02 3.575745237299597079e+01 -4.011713497494254739e+02 -4.252164215052873146e+02 -1.620775718853384933e+04 2.797202797202797200e-04 6.604506604506604501e-05 6.358942161627496148e+01 8.701137529870802689e-01
1.311496542811075017e+02 -6.799485837948630262e+01 2.147363411865158156e+01 -3.982299002090688873e+02 -4.210768402947866207e+02 -8.848677462996431132e+03 2.381507381507381397e-03 5.244755244755244751e-04 7.712298062624660133e+01 4.376162100067928495e-01
1.135907670671034992e+02 -8.651682522457510061e+01 3.161464295468951846e+01 -3.984053306955547100e+02 -4.472982113697118507e+02 -6.851137046023649418e+03 2.397047397047396937e-03 5.749805749805749801e-04 6.737232698024541833e+01 3.654867413866588199e-01
1.370828369586574240e+02 -6.701771761772799607e+01 2.424646714956564963e+01 -4.360839550590426938e+02 -4.581174123360270301e+02 -9.987061755209484545e+03 8.857808857808857801e-04 2.292152292152292150e-04 6.984688837210759971e+01 6.377076431988819571e-01
1.377559826622561161e+02 3.934093579599310431e+01 1.647203986985189772e+01 -4.276777576541927033e+02 -4.285537149195553184e+02 -9.679316874080535854e+03 4.339549339549339871e-03 4.817404817404817401e-04 7.739415822404838252e+01 4.947252032511795239e-02
1.274240896636131168e+02 -9.912375123746306826e+01 2.731207963188301591e+01 -4.061107665813430572e+02 -4.316251721687642657e+02 -8.545706585381094555e+03 8.275058275058275051e-04 2.097902097902097900e-04 6.282955273686044961e+01 6.746963010764279733e-01
1.233615466024933056e+02 -7.122748699665335437e+01 3.553537351228030161e+01 -4.017197738782290344e+02 -4.475032056762050274e+02 -8.038590831169489320e+03 3.609168609168609057e-03 8.935508935508935501e-04 5.587997118581883171e+01 9.658810141569448837e-02
1.171963378381292955e+02 -1.034046742606903102e+01 4.254128373537175634e+01 -4.019287905547585069e+02 -4.646000710426633304e+02 -7.248198520054352230e+03 1.511266511266511374e-03 4.778554778554778551e-04 5.681413932037294501e+01 5.198332896100983369e-01
1.622659417408537763e+02 4.315913963303931666e+01 1.737964069347173890e+01 -4.169041449535238826e+02 -4.274039790680589022e+02 -1.339996801385605795e+04 5.944055944055944051e-04 1.282051282051282050e-04 6.263911397497565048e+01 7.803788740559599590e-01
1.257189675327656317e+02 -1.014405576280798442e+02 2.527068315322198089e+01 -4.298149969649714421e+02 -4.476381522409103013e+02 -8.365617889274268236e+03 4.351204351204351201e-04 1.048951048951048950e-04 5.317725528166191395e+01 7.666307096195187354e-01
1.495632020782721838e+02 1.122613647195872346e+02 4.082322190122282279e+01 -4.125464278392123560e+02 -4.832941918682165579e+02 -1.167383023587079333e+04 4.895104895104895534e-03 9.324009324009324001e-05 5.307611870764222317e+01 9.623386950730151990e-02
2.122945834476780931e+02 1.928195830011515568e+02 5.627454819316054824e+01 -4.182155377621726302e+02 -6.468966650178423379e+02 -2.273876685084787459e+04 7.975912975912975364e-03 4.662004662004662001e-05 8.433302243331479531e+01 9.157975200621668033e-02
1.804719370180135058e+02 1.563140398968231466e+02 5.179464641138250869e+01 -3.906719667212121294e+02 -5.443954079669481416e+02 -1.680219721352733541e+04 8.756798756798757008e-03 5.827505827505827501e-05 7.072106188625117795e+01 7.582226010860250442e-02
1.899643825043964682e+02 7.457841159055995206e+01 2.667124050436075677e+01 -4.117148565572920234e+02 -4.453164763932645087e+02 -1.840453781806899860e+04 5.400155400155400151e-04 1.515151515151515150e-04 8.635564977230578165e+01 7.690893739689450559e-01
2.200072143240296043e+02 2.002481889652390237e+02 5.055378452423314428e+01 -4.019838151284835703e+02 -4.631297739106872200e+02 -2.460520154389223899e+04 6.604506604506604501e-04 1.554001554001554000e-04 7.551612862921574276e+01 7.757774420881773381e-01
1.376077110299235358e+02 4.865578883994530202e+01 4.860245564971270227e+01 -3.929645778342321591e+02 -4.449791697812826783e+02 -9.972406429889495485e+03 4.110334110334110114e-03 1.219891219891219890e-03 7.622803601775849813e+01 1.939296451250260289e-01
1.094427053836404724e+02 -3.570666281226183969e+01 1.437916283983260612e+01 -4.292961976737930740e+02 -4.380568815476681266e+02 -6.492375635691383650e+03 3.480963480963480960e-03 7.459207459207459201e-04 5.278326548373383531e+01 3.087775031091550271e-01
1.439687989690159782e+02 8.675155165545602642e+01 1.511848302251746468e+01 -3.840226100962918849e+02 -3.921747632560170018e+02 -1.069520657714620756e+04 3.923853923853923851e-04 4.001554001554001551e-04 5.120727282378783229e+01 5.764246375870685224e-01
1.582396215877058694e+02 1.446713693239348117e+02 2.515382617717856562e+01 -4.415386838317098750e+02 -4.488554403676859010e+02 -1.275464344856625212e+04 3.667443667443667440e-03 6.837606837606837601e-04 5.811877147693388679e+01 4.600991412888449927e-01
1.371191488649449468e+02 2.644053128731219715e+01 2.924305558335601773e+01 -4.394161601872143024e+02 -4.727776562512731857e+02 -9.897003689748313263e+03 9.634809634809634801e-04 2.175602175602175600e-04 6.482940863719173308e+01 6.833558768966301322e-01
1.941144470101878028e+02 1.484541545981689978e+02 4.074563778952563098e+01 -3.814827890650003042e+02 -4.277463917811268175e+02 -1.975546606959510973e+04 5.827505827505827501e-04 1.554001554001554000e-04 7.374302546116383894e+01 7.767736656326164058e-01
1.854017133187869604e+02 -1.261094877867207487e+02 3.532006233660639793e+01 -4.037188479062417628e+02 -4.367810750736615546e+02 -1.764886910445049580e+04 9.712509712509712501e-05 2.331002331002331000e-05 8.254305240998375837e+01 9.026596008935071636e-01
1.425513302512092935e+02 1.164173939983288051e+02 2.266312400042766129e+01 -4.055768625459647296e+02 -4.266564593005803090e+02 -1.068629677248237749e+04 4.984459984459984130e-03 1.748251748251748250e-04 6.280820687716976636e+01 2.307690391118641660e-01
1.341019120117180705e+02 -1.069662081842996599e+02 2.503336014682370703e+01 -3.942221296419002670e+02 -4.157512875397505923e+02 -9.427247874414471880e+03 3.745143745143745140e-03 9.479409479409479401e-04 7.150796162470379613e+01 6.686435839625008704e-02
1.532297488803269800e+02 -1.006488479035530332e+02 1.486307232699351388e+01 -4.139728693121649030e+02 -4.205450814324786393e+02 -1.236542075455913618e+04 2.078477078477078584e-03 4.700854700854700851e-04 7.388079386601047815e+01 4.430069348961100939e-01
1.366922409533842142e+02 -1.006776236991940294e+02 3.428514980441113380e+01 -3.844927448205551173e+02 -4.228290068939305115e+02 -9.707391033794827308e+03 2.035742035742035740e-03 4.856254856254856251e-04 8.092365931552627956e+01 5.056936115157274481e-01
1.486463378873131660e+02 -1.930277935133548395e+00 1.859004376316175566e+01 -4.024543099423096351e+02 -4.206414463022089762e+02 -1.137058475720691058e+04 3.690753690753690750e-04 9.324009324009324001e-05 6.297860570990482643e+01 8.039093737368908643e-01
1.405473853031372471e+02 -4.701852724008913498e+01 2.829207170032999485e+01 -4.011257399241125086e+02 -4.304087321022462902e+02 -1.022374891339383430e+04 3.232323232323232320e-03 9.479409479409479401e-04 6.676603657654965218e+01 2.607846949353533894e-01
1.184336970788204013e+02 -9.841073540599879266e+00 3.501683527597852219e+01 -3.792547512168152934e+02 -4.087019856725129898e+02 -7.325385010793016590e+03 1.969696969696969804e-03 4.506604506604506601e-04 6.164013437584385713e+01 5.289780267056087837e-01
