# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
3.227264341347395771e+01 5.116373819785438286e+02 2.172670097198398879e-03 4.094211877770190711e+01 6.268692401453065388e-01
9.285119371951255118e+01 4.301814690873808104e+03 1.588209135378946645e-04 3.349134863848892962e+01 8.600166208252225664e-01
3.268736415471946088e+02 5.341631714801436465e+04 9.529254812273679602e-05 8.344936578912034975e+01 7.465389023932711421e-01
7.685112011237069218e+00 2.637596478822416657e+01 2.022012578616352307e-01 9.577651390574258983e+01 1.272882096087730452e-01
1.406807816473003925e+02 9.893849601692772922e+03 5.561908392097070913e-03 4.915949267900996489e+01 3.878359574774277729e-01
1.634893935951182016e+02 1.335194912369882150e+04 2.468076996378883083e-03 3.245521192906278429e+01 6.516701448819023357e-01
7.247488858527849231e+01 2.624444729010677747e+03 7.038942887999491416e-02 1.113772478376336323e+02 9.972277515836962258e-02
9.097143752509468584e+01 4.127951256339937572e+03 1.842322597039578228e-04 3.869367598339019310e+01 8.233927024786110715e-01
7.539452232937615861e+01 2.838694328246414443e+03 5.666730195032081835e-02 1.005608213364459544e+02 1.778608991486365642e-01
3.607225073758064013e+02 6.505307497036412678e+04 2.382313703068420104e-04 9.721852572408326409e+01 7.435913949699314296e-01
2.286255083337366045e+02 2.613052419019658555e+04 1.264849755415793121e-02 8.835902373367977702e+01 2.272933173645163840e-01
2.954658411572767918e+01 4.300458053123834929e+02 2.184740486627279044e-02 4.263611962405192202e+01 7.402140663693901335e-01
7.772524653905189496e+01 3.018529550334553278e+03 2.302903246299472725e-02 1.086355938812875195e+02 5.794789414026318974e-01
1.817983064735881840e+02 1.651916943241338231e+04 1.509433962264150955e-02 6.125370966132040706e+01 2.672094909603768276e-01
1.658454260028726424e+01 1.364723708883959148e+02 8.495330665141985482e-02 6.939868242237295703e+01 2.642249532286120028e-01
3.478567046082959280e+01 5.988894811358093193e+02 1.226097452512546959e-03 1.198021566407989411e+02 9.129445905928642579e-01
2.686036254347214935e+02 3.605937118171939801e+04 1.588209135378946713e-05 9.756212876652980981e+01 9.388615167382383664e-01
1.826926181737762249e+02 1.668305124376234380e+04 2.731719712851788089e-04 8.956593893631281844e+01 7.794510838240789052e-01
2.652456893738292365e+01 3.504440084786275520e+02 5.159773839019122371e-02 3.802616251408819892e+01 1.418571485749380579e-01
2.811917623797510757e+01 3.917934164479156607e+02 5.484403786290578675e-02 5.399791333715546671e+01 2.625742707450615665e-01
4.851705282336243386e+01 1.175721787600800326e+03 3.094466679372339865e-02 6.660573273470798483e+01 6.823735507330397354e-01
1.343747512670152275e+02 9.016168691977267372e+03 1.302331491010736352e-04 1.149401326480271877e+02 9.116143341096220043e-01
1.134570189143357055e+02 6.425520066116218914e+03 1.302331491010736352e-04 1.189709983231597761e+02 9.146749655191235284e-01
