# format=SNRtot_MF, evidence_inj, evidence_filt, nofilter,         occams_inj,occams_filt, mass_in_solar, chi_inject]
5.514998049816557568e+01 -4.527844061780434686e+02 -4.583345288534133033e+02 -1.968372542649341540e+03 1.035512356267073285e-03 1.905850962454735920e-04 5.000000000000000000e+01 6.999999999999999556e-01
1.275967444671625231e+02 -4.090007128921238291e+02 -4.361309741582147694e+02 -8.514583176171268860e+03 1.810558414331999246e-04 1.905850962454736191e-05 5.000000000000000000e+01 6.999999999999999556e-01
1.067308632562206014e+02 -4.053060045329082186e+02 -4.210648568513746000e+02 -6.076693629961159786e+03 2.699955530144209650e-04 3.176418270757893426e-05 5.000000000000000000e+01 6.999999999999999556e-01
3.332867086816941793e+01 -3.910784468734643724e+02 -3.946521175775969823e+02 -9.389821872246557177e+02 2.833365097516040831e-03 7.813988946064417572e-04 5.000000000000000000e+01 6.999999999999999556e-01
9.287461024829468670e+01 -4.099356954249297473e+02 -4.222856371498584167e+02 -4.701710425524018319e+03 3.525824280541261548e-04 4.446985579061050662e-05 5.000000000000000000e+01 6.999999999999999556e-01
1.391453019581626727e+01 -4.289264063852116919e+02 -4.293894468611426305e+02 -5.208699270691600987e+02 2.278762467441712569e-02 2.296868051585032600e-02 5.000000000000000000e+01 6.999999999999999556e-01
3.054622300678442670e+01 -4.207327774650516403e+02 -4.237444682584057318e+02 -8.815373332018821202e+02 3.255828727526840528e-03 1.019630264913283686e-03 5.000000000000000000e+01 6.999999999999999556e-01
8.373927025210387853e+01 -4.143642834351800843e+02 -4.210864006163100157e+02 -3.906709217415923831e+03 4.764627406136840207e-04 7.305762022743154949e-05 5.000000000000000000e+01 6.999999999999999556e-01
1.221668642062842594e+02 -4.258414970979462169e+02 -4.463082662267066780e+02 -7.857590427847746469e+03 2.064671875992630829e-04 2.223492789530525331e-05 5.000000000000000000e+01 6.999999999999999556e-01
1.275328805171005513e+02 -4.265309439562596481e+02 -4.525888629253407771e+02 -8.531678174908458459e+03 1.842322597039578228e-04 1.905850962454736191e-05 5.000000000000000000e+01 6.999999999999999556e-01
8.509046991469239174e+01 -4.136098522673032107e+02 -4.200769644316529252e+02 -4.023848900712500836e+03 4.605806492598945299e-04 7.305762022743154949e-05 5.000000000000000000e+01 6.999999999999999556e-01
9.786411853945962491e+01 -4.074827227868053114e+02 -4.165819799363745233e+02 -5.185193838338956084e+03 3.335239184295788199e-04 4.446985579061050662e-05 5.000000000000000000e+01 6.999999999999999556e-01
1.426895858927139784e+02 -4.514931670871058031e+02 -4.698252790024957335e+02 -1.059006652347262570e+04 1.588209135378946645e-04 1.588209135378946713e-05 5.000000000000000000e+01 6.999999999999999556e-01
3.123237285517789275e+01 -3.861718474254034845e+02 -3.915784020318991452e+02 -8.656744414841634807e+02 2.582428054126167417e-03 6.702242551299155381e-04 5.000000000000000000e+01 6.999999999999999556e-01
1.441384526128734933e+02 -4.555908779765112513e+02 -4.783846188927129788e+02 -1.081960907793186925e+04 1.524680769963788953e-04 1.588209135378946713e-05 5.000000000000000000e+01 6.999999999999999556e-01
2.625942270279441004e+01 -3.900521610306022353e+02 -3.928075569229079065e+02 -7.289155258924953387e+02 4.412044978082714161e-03 1.572327044025157317e-03 5.000000000000000000e+01 6.999999999999999556e-01
