# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
2.521897476308721053e+01 3.134353287621929098e+02 4.796709230671494795e-02 1.191544697685307028e+02 8.160539505892885348e-01
1.830285548176838972e+02 1.673972984747369992e+04 4.891684136967155592e-04 6.759087681878810372e+01 2.111494498751628479e-01
5.818615774947864594e+01 1.689117835723943244e+03 2.226669207801283256e-03 8.165354021038291421e+01 6.205861012871435323e-01
1.290141290043417257e+02 8.314299239564237723e+03 1.248332380407852138e-03 1.139596020987236216e+02 3.188564114250750925e-01
5.205187145098172152e+01 1.350790395311019893e+03 8.029985388475954430e-03 5.547546471457154382e+01 5.885163578932736117e-01
3.368932948421456786e+01 5.616440712914412643e+02 2.836223873959722863e-02 1.011707141338191605e+02 2.789133851115498941e-01
1.632154718708879102e+02 1.331158985518134068e+04 1.013277428371767890e-03 7.224017722413559284e+01 7.408034182182461347e-01
1.357950282083978877e+01 8.892227403055096602e+01 4.975859221142239774e-02 7.136767485574972625e+01 3.895022762529110616e-01
5.696915946356338623e+01 1.616516006402423727e+03 2.614192236833746182e-03 7.768548226136158519e+01 4.496817852953736705e-01
1.754332663833053516e+02 1.538298037581414974e+04 4.532748872371514075e-03 1.132779621813876787e+02 5.226556055986024685e-01
1.535735829925654627e+02 1.178552818711057807e+04 3.440060987230798405e-03 3.903872100608184326e+01 1.021959173105981000e-01
6.794870081439549381e+01 2.304877174417472816e+03 6.327425195349723613e-03 1.088012892208083144e+02 1.120890214866293588e-01
3.711005475362786399e+01 6.824447654427219732e+02 3.386061876627914462e-03 4.299540475416198859e+01 5.649783154653250650e-01
3.634427824045960875e+01 6.533064552347268545e+02 5.762022743154818390e-03 4.166751674998010202e+01 2.593004759177993113e-01
1.189650521981017590e+02 7.069491889050228565e+03 6.438599834826249507e-03 4.524561970481917683e+01 6.421426451473069563e-02
9.456737089601280388e+01 4.464642383907320436e+03 2.410901467505241133e-03 9.272112512434600262e+01 4.489489061766112621e-01
3.185936651786727936e+01 5.027945000358000698e+02 9.865955148974016320e-03 5.823273508753266725e+01 9.605134108266260087e-03
1.913657655610392112e+02 1.830201816758133282e+04 1.334095673718315334e-04 1.116724506951942715e+02 7.542396584270678606e-01
1.049560019636988670e+02 5.503727255725390933e+03 6.228956228956228879e-03 7.519602841474301158e+01 1.981690976296754392e-01
1.556989196806332245e+02 1.211318050943710477e+04 6.670478368591576399e-04 5.325081011870393866e+01 5.579839096359677786e-01
5.050329673677654796e+01 1.270671413879259035e+03 2.164093767867352608e-02 1.178714502912492321e+02 2.371019301170686766e-01
6.492270147890411636e+01 2.100804386899761539e+03 4.774156660949113902e-03 1.122354303589900439e+02 6.714008675611454757e-01
1.683798433073757792e+02 1.416585017639555190e+04 1.651737500794104609e-04 9.831525515621531497e+01 7.054893437537292922e-01
1.070390770428224272e+02 5.721272562550619114e+03 4.421574232894987314e-03 1.013006441449520878e+02 3.159239994717499833e-01
