# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
7.948818304103522081e+00 2.898759807480428208e+01 3.603011244520678419e-02 5.783274836242654260e+01 8.855694600052912424e-01
1.666803891458414455e+01 1.346921312493619212e+02 3.996887110094657358e-02 1.080165131372800715e+02 5.261324307547151635e-01
3.679498654340407882e+01 6.708966837698033032e+02 7.963280604790038894e-03 1.041751487177705968e+02 5.116267230070624672e-01
7.493701341464453769e+00 2.586454690651873989e+01 4.121720348135442247e-02 3.700780679052727606e+01 7.250708631616076261e-01
3.205297144540465126e+01 5.108054266552841227e+02 1.255002858776443735e-02 1.154797010398239649e+02 5.096368560615045507e-01
1.449677543064192520e+01 1.013907209515479053e+02 4.936789276411918115e-02 1.108820214188898063e+02 9.901240272408189103e-02
1.577872820100983908e+01 1.169210990248583357e+02 1.318848866018677325e-02 3.344269148746052167e+01 6.075382242576132796e-01
1.596091046482809794e+01 1.231696705666407752e+02 3.707515405628613453e-02 8.893942318370451972e+01 2.313975586583741709e-02
1.962036863371459461e+01 1.875378115064924032e+02 2.786989390762975582e-02 8.792588831213262779e+01 2.111630613525093403e-01
2.915581625411462952e+01 4.210606838228708284e+02 4.151578679880566294e-03 6.338631036305820032e+01 5.966240576034533838e-01
2.388722798226362798e+01 2.844118809170057034e+02 3.166253732291467865e-02 1.123844246516888035e+02 3.450353532260539424e-01
2.224918178185342299e+01 2.423359777750275157e+02 3.360332888634775389e-02 1.039521658209205555e+02 1.385770907876106295e-01
2.817093806561905112e+01 3.908393757093634235e+02 1.162886728924464839e-02 6.262870604603102720e+01 3.107724797071087508e-01
1.946101416325222644e+01 1.836768995211963897e+02 8.674798297439806349e-03 8.239690893604071675e+01 6.800237096462919961e-01
2.545220557577211906e+01 3.195744953522830656e+02 2.607839400292230603e-03 9.794767863417041553e+01 8.936877047540843222e-01
2.034049236712139219e+01 2.016375214322298461e+02 9.719839908519153221e-03 5.645524704815750283e+01 7.025239199041283245e-01
1.326841894871236249e+01 8.269230973593408862e+01 6.641890604154754990e-03 5.829027426374098297e+01 8.938703929444986596e-01
2.266784201575928748e+01 2.527037465198552013e+02 1.989073121148592777e-02 7.774452775071355859e+01 6.317528972332101533e-01
1.004047510237643692e+01 4.529548219192895431e+01 2.154882154882154996e-02 3.726020316848278924e+01 6.407686137876150712e-01
9.018957253622561510e+00 3.659600700896339731e+01 2.986468458166571457e-02 3.206594784390335207e+01 3.566646726846812165e-01
1.560322788257207449e+01 1.165752119309648265e+02 3.200559049615653295e-02 7.230413802062332707e+01 1.585619908572386272e-01
1.126823839566763219e+01 5.741563825033045987e+01 5.094974906295661292e-03 4.885058522163883765e+01 9.087954768635265745e-01
3.480411502885983310e+01 5.998316907346541029e+02 3.983228511530398017e-03 7.489029520233883375e+01 6.577266159671260048e-01
1.158044977936442876e+01 6.304224054190353854e+01 1.932215234102026627e-02 3.637476084900300322e+01 8.497371955346849637e-01
1.138027171393109427e+01 6.145726241429821357e+01 2.824471126357918846e-02 3.841154232298875115e+01 1.175308740938465352e-02
6.180486442810180669e+00 1.592608419106699102e+01 7.681214662346737276e-02 6.191824206524542262e+01 4.727738524083804350e-01
3.829543041534141423e+01 7.258421914513049842e+02 1.181627596721936298e-02 9.425270438579934762e+01 4.096995750509628276e-01
1.290642481018356946e+01 7.824953924566739261e+01 2.162187916904897977e-02 4.773330009864382362e+01 4.914706593235468879e-01
4.483145123204458571e+01 9.963227867038698378e+02 4.415221396353471951e-04 1.068524912680896648e+02 9.180659934993540272e-01
3.260516898142287801e+01 5.267819608211461855e+02 1.304872625627342617e-02 7.863626012247941333e+01 5.625151955649698374e-03
1.080711958174790155e+01 5.400668563884210016e+01 4.106155898608728622e-02 4.282661612711978449e+01 5.915643381172744908e-01
1.661064777446426888e+01 1.361954384146966390e+02 1.432564640111809971e-02 5.655478779250358201e+01 7.105645026117675123e-01
2.637230994566786535e+01 3.441005395204231831e+02 2.489358998792961034e-02 1.132815145646389396e+02 3.649662176600200758e-01
1.957855595441962393e+01 1.870936897972611632e+02 1.951273743726573973e-02 7.227583077806340839e+01 4.619604019306535192e-01
3.848290658408212295e+01 7.334891059497754213e+02 6.378247887681849984e-03 8.643730038379224823e+01 5.252018881977770226e-01
2.504258540576840275e+01 3.058934018121975669e+02 1.483704974271012056e-02 8.180404842620785644e+01 2.828861145142652460e-03
2.410657520415807653e+01 2.860566470429706669e+02 1.489740168985451965e-03 5.834354290655636532e+01 8.835265523742890093e-01
1.530298465139101971e+01 1.146203578513004686e+02 3.791690489803697245e-02 8.875912882891122990e+01 2.986925377346311139e-01
3.841723567930675642e+01 7.332336307544716192e+02 6.832475700400228447e-03 1.050888481361602373e+02 5.082853405339375907e-01
1.006713779863058100e+01 4.731351655021097713e+01 4.273870783304745818e-02 5.329575793298433695e+01 1.786294299977723432e-01
3.445461345719760970e+01 5.873364682494119506e+02 5.812845435486944977e-04 6.960754484843945988e+01 9.233723113727054788e-01
1.455484881677165632e+01 1.019222076182754790e+02 3.374944412680262046e-02 8.722518034992899061e+01 4.105283327226644796e-01
8.916299981607448188e+00 3.956150770481667678e+01 6.310907820341782326e-02 9.781964406878074669e+01 4.980742517038951322e-01
1.850035553233032104e+01 1.651525347477503942e+02 2.947716155263324991e-02 9.698609412243419570e+01 5.051484850339449210e-03
3.636168014776276891e+01 6.533966003945798775e+02 6.019312623086208250e-03 1.012277561141372786e+02 6.947746276007940036e-01
2.966034730085160831e+01 4.323068013471996665e+02 4.510513944476208896e-03 7.149085362825724133e+01 7.207797518507815804e-01
