# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
3.055863648730457882e+01 4.613641679723129414e+02 5.107680579378692451e-03 1.080088185921765245e+02 7.162547154183821485e-01
1.422232578750642240e+01 9.748246375341659586e+01 2.584016263261546334e-02 7.458319096576045126e+01 7.349710953182727602e-01
1.533006703396326209e+01 1.114772155962318152e+02 3.355885903055714353e-02 6.777987487508688957e+01 3.238493493738694995e-01
1.955596508157748303e+01 1.847548464701867488e+02 8.363509306905533847e-03 6.268843179753730510e+01 6.289787557671038254e-01
2.259324667159883404e+01 2.475962493350754130e+02 9.719839908519154305e-04 7.893974685628401744e+01 9.374287356249648706e-01
1.075906664963190451e+01 5.252738992187329359e+01 2.029413633187217986e-02 4.546544227903968505e+01 4.575634596344299587e-01
1.256947467043216093e+01 7.895028398199991670e+01 5.964995870656247812e-02 7.496945488971425675e+01 1.524731329562136195e-01
1.085779665474877298e+01 5.635670906321041684e+01 3.741820722952798189e-02 4.812073284681473240e+01 6.988065913154651865e-01
1.848779522315818014e+01 1.675841017707388687e+02 3.220888126548503844e-02 7.551427689834400780e+01 2.803689032228291397e-02
8.595451737997365171e+00 3.369004579606314564e+01 2.589733816148910572e-02 4.337320927746628740e+01 2.341591894135543472e-01
1.839128055319230626e+01 1.639823619174072746e+02 3.692268597928975021e-02 8.564992410088937902e+01 1.962175654494247301e-01
7.130257668996741849e+00 1.970880967702873932e+01 1.382408995616542791e-01 8.356327424998832498e+01 3.255197659848135250e-01
1.417710204671965535e+01 9.807219885606144771e+01 1.055841433199923747e-02 5.288295951418567142e+01 6.083256498896232323e-01
1.503716898275118119e+01 1.061332919743278467e+02 7.083412743790102077e-04 4.848118672286052799e+01 9.150365388799549526e-01
1.252128810332842868e+01 7.147887268083786694e+01 2.121847404866272768e-02 6.989183868668402511e+01 4.490860181656475963e-02
2.717883281581038446e+01 3.604756055565875954e+02 2.206022489041356907e-02 7.777931855261081751e+01 4.097550612435982287e-01
1.173116504965325113e+01 6.207255016146399385e+01 2.210787116447493657e-03 3.388367775462479159e+01 9.234440597296824649e-01
1.398314896075904024e+01 9.456263562893269636e+01 1.732100883044279324e-02 7.022997462022102866e+01 6.113273469462011667e-01
2.004285838895832939e+01 1.955399227755432321e+02 2.195857950574931633e-02 8.084482497705405990e+01 2.685169484942589446e-01
2.147982691238974695e+01 2.243150737172526874e+02 1.490375452639603610e-02 5.098046653029906849e+01 4.035482917280180937e-01
2.159299925682557131e+01 2.314034269676658937e+02 2.712978845054316718e-02 1.047213654941147780e+02 1.756473925681520387e-01
1.186019934583896074e+01 6.611670002352866504e+01 4.196366177498252886e-02 4.974952976203950072e+01 5.019561809764974125e-01
8.423092828284904243e+00 2.738667046199566357e+01 3.398132266056794193e-02 1.070873539927094384e+02 7.916033627610278289e-01
1.224744604588675578e+01 7.359887816629634472e+01 4.001334095673718394e-02 1.141187216456608553e+02 5.791607333353956943e-02
2.235357972741015686e+01 2.447627903817242441e+02 6.486246108887618739e-03 7.984397043415162898e+01 6.759034043164113825e-01
2.287843957413075913e+01 2.562999468072264335e+02 2.094530207737754779e-02 7.514483776775823287e+01 5.961427241216747941e-01
1.578908354364979871e+01 1.180688632683106789e+02 3.365732799695064087e-02 1.021335697785409309e+02 4.531564135362587398e-01
7.526720780698834545e+00 2.552411541093499636e+01 1.584715075281113023e-02 5.092618141685538546e+01 4.268533568273738532e-01
2.035331564254906667e+01 2.022973101000302449e+02 2.209198907312114740e-02 1.112953777863967559e+02 5.616171817897432916e-01
9.500198108249275464e+00 4.498615939150181475e+01 2.836859157613874638e-02 9.634596395889256826e+01 5.356258496984681594e-01
8.473842901904680147e+00 3.647960650436823471e+01 1.246744171272473091e-02 3.222839136132310500e+01 2.127984357188738955e-03
2.026293815895770933e+01 2.029941559117676206e+02 2.499841179086462195e-02 1.196973775802557611e+02 3.040108591713224784e-01
1.780730524913765578e+01 1.562748230053766747e+02 1.663490248395908810e-02 3.840612667309019912e+01 9.628648070133322134e-02
1.996043450296228272e+01 1.915927980925382599e+02 1.613620481545009885e-03 6.506752662097591156e+01 8.761711399126943522e-01
2.282108813863419883e+01 2.504531732604639842e+02 9.964424115367511922e-03 1.170858337357106791e+02 6.579259380107662647e-01
2.240836694974687049e+01 2.467224104722833999e+02 6.162251445270313342e-03 1.101121655235505585e+02 9.064759831687009273e-01
9.062695426449185021e+00 4.175318110649152459e+01 2.701861381106664128e-02 6.296336835992050851e+01 6.064900468921687882e-01
1.790229491549565566e+01 1.558258426396034793e+02 3.520742011308049257e-02 1.102418004128066542e+02 3.101929261548708738e-01
1.127324806517664157e+01 5.891248168276621300e+01 2.061495457721872985e-03 5.031308386306461244e+01 9.188056827268121785e-01
2.086431118112741601e+01 2.131973894366273612e+02 2.624992058954322971e-02 8.098234667959810906e+01 6.381620317628069472e-01
1.600715538729667387e+01 1.222348301114825517e+02 1.684772250809986674e-02 8.296049041887860653e+01 8.062852432932269275e-01
2.093018977855329510e+01 2.123092593388099090e+02 2.081189251000571672e-02 6.195406339055671907e+01 4.226647560670668824e-01
1.062071656594540237e+01 5.518340754859747221e+01 1.086017406772123682e-02 3.161992936484307748e+01 2.957853531412185100e-01
1.626428290494938977e+01 1.280761671196260636e+02 1.012959786544692237e-01 8.585356764950203967e+01 4.059003264985538290e-02
1.119792034974918060e+01 5.751027930423600765e+01 5.089257353408296880e-02 7.506224082566912159e+01 3.399598448402551543e-01
1.894569982686926224e+01 1.738863127172839995e+02 1.713042373419731979e-02 4.928333919754133774e+01 4.584562596425214021e-01
1.162536952986199701e+01 6.747636361479368361e+01 1.518804396162886650e-01 1.110365564496745350e+02 4.567434148971052377e-01
1.277457094633505186e+01 7.578236899022323314e+01 1.849946000889397119e-02 1.116614471667562896e+02 7.493729629930784286e-01
1.707327004593798847e+01 1.392959452616643716e+02 2.696779111873451318e-03 9.825013737772120237e+01 9.011249690019007552e-01
1.824004988388232107e+01 1.618335744958844771e+02 1.205133091925544679e-02 1.078629299432913342e+02 7.123118006548542214e-01
1.478571937208256948e+01 1.042468732160408535e+02 1.985896702877834943e-02 5.040686156661651296e+01 6.051795326329643121e-01
2.824892443889969229e+01 3.956151164642012077e+02 6.321072358808207600e-03 1.043709323019407691e+02 6.676428810255233826e-01
1.234824736304650905e+01 7.336592211971003508e+01 4.105838256781652734e-02 8.922763796714482964e+01 4.921969974471191445e-01
1.501478316536310587e+01 1.103187977463147149e+02 7.628486119052156622e-02 1.084477778033315758e+02 1.295763810661690330e-01
9.508851941431576194e+00 4.046901554498310816e+01 5.624483832031001995e-02 6.625288262742952838e+01 5.709307785093973298e-01
1.954088658795671307e+01 1.874948827352915828e+02 2.722508099866590564e-02 8.891662245531979636e+01 7.387290206487827637e-01
6.323225202300030823e+00 1.432433866054356031e+01 1.605997077695190886e-02 3.710076992195020296e+01 3.598605667649629747e-01
1.434344291185678344e+01 9.940486749791188004e+01 2.764754462867670404e-02 9.355677844863606651e+01 6.360914902114304104e-01
2.294630216754068641e+01 2.571355546136618386e+02 4.338352074201130837e-02 1.167701153860610077e+02 5.689488513744051651e-02
2.106038115554472867e+01 2.164488596804934559e+02 3.025538402896893464e-02 9.444316371076988048e+01 4.329431168649575112e-01
1.396766722699578622e+01 9.468721509066301678e+01 1.272473159265612164e-02 6.407190497417931851e+01 6.849105537922403064e-01
1.234197571566086893e+01 7.259284474949987498e+01 3.077314020710247150e-02 4.551302028475588202e+01 5.358976086008041539e-01
1.339553245874181364e+01 8.411774323797760644e+01 3.320945302077377842e-02 7.583164078173723510e+01 6.662346965047107883e-01
2.291414909044049253e+01 2.532401993835028975e+02 1.147322279397751041e-02 6.973337924510443031e+01 6.339585863682135614e-01
1.252197765155128195e+01 6.791684503507610771e+01 3.930499968235817015e-02 5.109773724879223522e+01 2.033226776441282302e-01
2.068428135733848450e+01 2.059356505256829450e+02 1.879804332634521166e-02 4.880084494480824731e+01 6.518031076851834582e-01
1.521865648983771813e+01 1.103660225760551157e+02 1.442729178578235245e-02 8.971100029667732656e+01 8.233708492788514022e-01
2.327977087018829394e+01 2.629497028714026214e+02 2.363255193443872769e-03 9.186999790503932672e+01 8.474379890319589936e-01
1.358076231588703919e+01 8.982770255587291786e+01 1.657772695508544572e-02 5.236991680645245140e+01 6.964690782099058897e-01
2.228657263864133853e+01 2.467764893757588425e+02 3.098596023124325013e-02 9.809199879700759084e+01 1.124031555179520470e-01
1.262902948421405647e+01 7.824891611581182360e+01 7.713296486881392189e-02 1.111510257896108556e+02 3.754345504294443608e-02
1.536559281359977369e+01 1.123943496405509563e+02 2.552252080553967309e-02 6.036984324118263601e+01 1.591428012137446057e-01
1.306661275286062462e+01 7.944055938126570027e+01 2.661838510895114807e-02 7.931604380529326193e+01 1.253887441532359481e-01
2.339499544526791652e+01 2.694827918144404180e+02 4.267200304936154265e-02 1.006803194785690607e+02 4.393573911736982085e-01
8.263700281801975578e+00 3.172648318163658132e+01 6.603455943078584411e-02 7.665043059030767836e+01 6.353055071936011267e-01
1.639020733071602365e+01 1.299674992523439983e+02 4.583253922876564385e-02 1.074197860443881041e+02 6.851658037590376005e-02
1.791017291320433458e+01 1.554452268216103334e+02 5.379899625182644335e-02 8.459671756440300783e+01 1.607863152929812911e-01
2.086201341164795764e+01 2.115310962040227878e+02 6.568832983927323441e-03 1.075993674750600064e+02 7.837357534643979440e-01
2.103153438274447495e+01 2.204508898525685368e+02 2.802236198462613667e-02 5.253008302757623227e+01 2.373149742778047633e-01
2.484837119623429658e+01 3.033459763328459076e+02 3.595387840670859203e-02 1.030118509914752707e+02 2.121654104506632832e-01
1.929877942303258465e+01 1.783990495989575038e+02 1.830887491264849773e-02 6.697047190328625277e+01 5.166503159311135462e-01
1.985770957766295197e+01 1.933149821646078408e+02 3.566482434406962471e-02 8.072504936735570880e+01 5.409198426001107785e-02
2.109666119177027710e+01 2.168510261612820500e+02 1.850581284543548546e-02 1.186309967267062007e+02 5.948676515859357972e-01
1.291769378505160049e+01 8.100273165291537225e+01 3.067149482243821876e-02 4.642854823712360712e+01 1.103785004614143842e-03
2.076362400018094689e+01 2.096157865493184431e+02 2.553840289689346225e-03 1.043889403944122165e+02 9.180712887768534003e-01
2.827289264119621848e+01 3.939868694487911398e+02 2.439489231942061978e-02 1.028708928736870689e+02 2.835156559928860287e-01
9.271196657674307673e+00 4.179412681849981936e+01 3.301251508798678375e-02 4.826844950327300410e+01 4.603914977045523438e-01
2.448714723915581715e+01 2.951758633700698624e+02 1.274061368400991080e-02 4.415004499202971999e+01 3.900616398657915096e-01
3.292734411746799594e+01 5.341935525458036409e+02 6.724477479194460559e-03 1.056547145797186147e+02 7.764280007359323221e-01
2.922859694808965969e+01 4.177331602047595425e+02 6.019312623086208250e-03 1.189955389068284859e+02 7.707663765515497811e-01
1.634308959296194175e+01 1.295531741664029255e+02 2.246363001079982116e-02 9.665482645209773693e+01 3.563623451999531344e-01
7.379510047984952692e+00 2.627974926333473604e+01 9.777650721046947380e-02 4.174201314131401830e+01 4.519695165972897541e-03
9.376428262079743448e+00 3.981495005975818913e+01 8.543612222857506489e-02 1.190248340268297085e+02 4.467005958914189723e-01
1.384974445084410988e+01 8.947770553473702648e+01 6.864239883107807645e-03 4.484289950389339197e+01 6.931864844350879018e-01
1.537822944275625581e+01 1.112898785725025732e+02 3.205006035194714331e-02 6.795933505690740617e+01 7.252632679044691832e-02
1.462965637856936674e+01 1.059613783141713839e+02 3.911441458611270017e-02 8.720475204301114047e+01 1.369104131625392962e-01
9.547088205547627382e+00 4.437005004604088754e+01 3.224064544819261764e-03 3.637611101200636199e+01 7.646830214703466133e-01
1.464089481881081589e+01 1.012836258437948800e+02 1.428117654532748936e-02 5.346052584446517386e+01 7.339997473589514598e-01
1.140766200661645158e+01 6.591065698808102979e+01 6.545962772377866834e-02 9.601294135233236204e+01 1.116701268496937960e-01
1.840188451467102126e+01 1.599916863799558087e+02 7.855282383584270139e-03 6.486061828132719143e+01 8.255605471415761176e-01
2.710718624459747872e+01 3.623867404362055140e+02 2.930563496601232623e-02 9.988113730228252507e+01 9.396859015034297880e-02
1.510311762431266480e+01 1.056982654231904917e+02 2.174893589987929657e-02 4.641635209855867572e+01 5.777711475444280431e-01
1.867775813888246716e+01 1.658570819448713110e+02 1.937932786989390865e-02 3.333591845277732801e+01 4.349856784347162081e-02
1.583403691688871184e+01 1.203811826440447703e+02 2.147258751032335780e-02 8.854249714534113025e+01 6.710424678784894237e-01
1.096679899512001199e+01 5.724358907577396849e+01 3.649386951273743407e-02 3.917683512065664786e+01 2.172533859189967331e-01
1.916843620223473010e+01 1.811826330009936896e+02 1.701924909472079389e-02 5.997785696611452977e+01 3.877142327924785747e-01
2.388651047531349292e+01 2.805530219729149053e+02 1.561844863731656242e-02 5.592382308609836628e+01 3.278130494935836969e-01
1.009345775500893083e+01 4.794925077878139064e+01 2.252398195794422242e-02 3.732587319565755735e+01 4.532679684193724641e-03
2.077593082569079996e+01 2.122872966581015817e+02 2.587827965186455595e-02 6.577330315405450278e+01 7.099379448104881085e-01
2.055577328184524433e+01 2.051181272122739188e+02 8.795502191728607130e-03 8.382868148115508689e+01 7.314266177013937220e-01
1.104931833337777114e+01 5.737815459490775538e+01 8.249475890985324966e-02 5.718816161238258644e+01 5.338434940715617305e-01
1.566667134085180990e+01 1.187891431387564012e+02 2.687885140715329246e-02 5.920154709285972672e+01 4.103809926331376534e-01
1.120852082174881659e+01 5.805013649153534061e+01 1.174321834699193143e-02 5.673443755120972298e+01 7.882061455734309385e-01
2.115299164365016082e+01 2.212643935395703920e+02 4.483514389174766274e-02 9.785286558677614721e+01 2.301625398891472829e-01
2.765593206016592731e+01 3.769392521414102362e+02 2.835588590305571435e-02 1.010830703096033574e+02 1.782674627273418411e-01
2.179811126000928923e+01 2.349641325656424442e+02 2.206975414522584222e-02 7.299115316031524969e+01 2.611940153777875251e-02
1.814804103506233801e+01 1.522246410857586625e+02 7.432818753573470875e-04 3.528690420680268147e+01 9.228529069211209857e-01
1.233550376698112849e+01 6.976751561708897498e+01 6.319166507845752623e-02 1.103927680213577389e+02 5.858837712379491025e-01
1.101893144266082913e+01 5.797407765823186310e+01 2.098024267835588499e-02 5.167117918357416784e+01 4.522513809715560384e-01
8.926960729165497099e+00 3.459233888223656095e+01 8.720856362365796144e-02 9.527547886236141039e+01 9.294005499910971968e-02
1.131331256038514077e+01 5.887231248536465955e+01 2.505241090146750546e-02 5.123803911850007609e+01 1.254244420815596103e-02
6.915137604340495514e+00 2.246287129929038429e+01 5.203608411155580954e-02 5.260036239665404878e+01 2.831916892439874031e-02
1.990754711742328098e+01 1.946725872589898927e+02 1.841687313385426475e-02 8.931427738901965085e+01 4.221133302309852953e-01
2.333570177520577715e+01 2.647596967272043571e+02 5.444380916079029006e-03 7.522637820986928148e+01 7.100005857835660628e-01
1.520010188761876435e+01 1.108824202384741398e+02 3.696080299853884976e-02 5.015823828591135225e+01 4.931544594285426908e-01
1.767377252775569829e+01 1.519000846533292020e+02 1.265802680897020437e-02 9.886514547088981431e+01 7.506556236146610939e-01
1.307971654756213553e+01 8.224862785643995267e+01 4.963153548059208442e-02 1.120156501702431200e+02 2.003407154778322485e-01
8.076029472364679052e+00 2.899207374615906474e+01 2.536052347373102256e-02 3.012544769336125228e+01 4.514328580883956721e-01
1.727076894662037176e+01 1.423912607060056530e+02 1.832475700400228863e-02 4.184208388570522175e+01 4.139979436256103207e-01
3.993492840052336135e+01 7.874755287552409300e+02 2.699955530144209650e-04 8.317281783881702495e+01 9.341907427158724353e-01
1.241640124209323659e+01 7.406621784556898547e+01 3.531859475255701847e-02 1.066024209299711316e+02 2.176160583950328270e-02
1.140388195404720229e+01 6.117722233728443371e+01 4.059780191855663634e-02 5.923311412466475190e+01 5.580681637000863837e-01
8.473082346901982476e+00 3.218089477002513377e+01 3.860618766279143299e-02 5.043973660190739849e+01 4.192540189684769714e-01
1.267334203213564692e+01 8.010656989323649668e+01 6.734324375833809773e-02 1.117760188824653085e+02 5.829636406360162448e-01
1.210114340533102784e+01 6.900719874721096403e+01 3.704656629184931160e-02 6.753471806943576894e+01 5.666437514598287040e-01
3.314082262624977204e+01 5.444517433028470350e+02 1.140334159202083817e-03 9.140045215382932042e+01 8.916157148908246954e-01
3.565743142971938084e+01 6.283421169163206059e+02 1.133981322660568020e-03 8.866548282061832253e+01 8.431889296947523427e-01
1.688871279775720069e+01 1.416862204254260291e+02 2.891493551870910270e-02 6.448885328884023238e+01 2.993683337960631463e-01
1.972819030856857836e+01 1.902123287339730950e+02 4.964424115367511298e-02 8.473219191359407887e+01 5.678817807287070418e-02
2.154174392807219718e+01 2.285918128846287232e+02 2.542087542087542035e-02 1.076470675563410850e+02 4.930451235244530661e-01
1.897072611477188531e+01 1.741340032527792800e+02 1.561209580077504641e-02 7.351898983892274941e+01 1.300126516583399450e-01
2.546361607624971413e+01 3.236518409011935091e+02 2.659615018105584289e-02 1.153995289475382577e+02 6.518959797025639658e-01
1.968091643902423726e+01 1.911844358714126884e+02 1.222603392414713108e-02 9.195775242477765232e+01 8.658085934904167225e-01
2.710444852453149522e+01 3.595677988449892837e+02 2.071024712534146571e-03 7.031092891564757963e+01 8.390082859959445694e-01
1.474767288474072657e+01 1.084397510322931453e+02 4.057874340893209003e-02 5.173446115025578962e+01 2.337183111401116564e-01
9.761764718243343353e+00 4.378192240301001448e+01 2.227939775109586545e-02 3.754691337765746084e+01 1.376207532790013899e-01
2.789745977171837055e+01 3.869772641519983836e+02 1.069500031764182742e-02 1.123188729656184393e+02 6.542836634919210193e-01
2.785503858668381483e+01 3.803409326674378121e+02 2.007496347118988608e-03 1.132226924108479551e+02 8.847301945535033241e-01
9.456297634296493726e+00 3.747502428865146840e+01 2.322279397751095958e-02 3.844773712301924462e+01 1.478378595981970078e-01
1.269196252344315212e+01 7.413334295860153134e+01 1.005018740867797550e-02 4.573230708386158483e+01 8.758994330171423481e-01
1.077069488167444078e+01 5.397206716466342868e+01 4.110602884187789657e-02 5.266178009005129468e+01 5.756843023252031788e-01
1.133339450518362135e+01 6.090271574913924724e+01 5.637507146941109215e-02 5.223320311460800269e+01 2.056314199937400167e-01
