# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
5.921883104591616842e+01 1.749108942444848708e+03 3.047773330792198643e-02 1.063087647897251315e+02 2.827110300039414881e-01
5.882143183373776907e+01 1.721734711158035907e+03 1.492598945429134127e-02 7.082688055872712596e+01 3.665581074532355821e-01
4.948844692194106187e+01 1.218134942346495109e+03 5.949431421129534707e-03 5.595376731575457541e+01 4.715608303815211899e-01
7.702377731164290253e+01 2.959410068080289420e+03 2.477606251191156669e-03 1.066711836611113000e+02 6.999071489211955432e-01
6.394878197892629856e+01 2.039849028601303871e+03 5.552379137284797761e-03 4.870753166513893007e+01 7.965055740766270320e-01
5.570984269093119678e+01 1.544933404488715041e+03 8.220570484721427887e-03 7.365027005575134922e+01 5.464898305499735764e-01
6.341097943002295523e+01 2.002961417070152947e+03 2.194905025093704491e-03 8.888093272939948974e+01 7.179604810062720777e-01
2.026548146260476457e+01 1.973878054861684177e+02 3.154183342862588221e-03 4.091377930721053247e+01 7.986091166986647449e-01
8.899980727504117795e+01 3.952663150454067363e+03 4.351693030938313988e-04 1.188567314815223739e+02 8.900850294114937000e-01
4.507697508951520859e+01 1.012067651190990659e+03 1.578362238739597356e-02 6.660446347619983953e+01 1.206952142853802978e-01
5.393490410714626648e+01 1.450562905209326345e+03 2.255256972238104188e-02 8.029094983062368840e+01 3.005393602776085249e-01
3.627478543845606396e+01 6.532122618696810150e+02 1.624102661838510916e-02 5.742897337106732891e+01 1.831288860893853510e-01
2.161639094806358585e+01 2.270580045497972606e+02 3.600152468076996126e-02 8.041481308702769581e+01 5.141676856060104495e-01
6.194035367047660401e+01 1.913263249795302272e+03 1.785147068165936169e-03 6.882006893683590931e+01 8.804702475798670269e-01
7.053510693033584289e+01 2.482266660724679696e+03 1.947779683628740252e-02 1.151832728084848441e+02 3.930245703683199476e-02
5.393111271065914281e+01 1.449846412069855887e+03 3.017597357219998925e-04 9.534221637010169559e+01 9.450186320745210811e-01
6.661017140171948370e+01 2.212872933388518959e+03 9.224318658280923275e-03 3.500413575563312207e+01 1.078983724026547630e-01
3.409033495273676806e+01 5.744443612132545240e+02 6.680007623403850202e-03 5.998877448236391530e+01 7.461035366732658991e-01
7.417815780291374494e+01 2.742797842553264218e+03 2.042436948097325379e-03 8.244109574206575530e+01 8.566900320399849500e-01
6.130592663170970980e+01 1.873781823618870476e+03 9.373610317006543513e-03 1.058987402418718347e+02 6.808054852341670626e-01
2.260390878811874060e+01 2.517358014832031472e+02 1.213709421256591037e-02 7.749919807478264033e+01 7.312076489981490512e-01
3.522469226410293430e+01 6.166191173932156744e+02 5.047963915888444009e-02 1.036156396006178255e+02 1.705798306354933125e-01
6.019277277367157097e+01 1.804928542443571132e+03 1.663172606568832923e-02 1.070433071193392465e+02 2.344245281741281495e-01
6.739951476636184680e+01 2.267459602049898422e+03 1.514198589670287705e-02 8.099826814273902187e+01 6.588140857142752438e-01
4.628460146720621537e+01 1.063517844966720986e+03 7.979162696143828060e-03 7.662298678317969802e+01 5.704390260956491154e-01
4.927198961325682802e+01 1.209729811591108728e+03 8.592211422400101647e-03 8.854861362989458939e+01 2.067948826140431420e-02
1.889936696231200131e+01 1.765187585669208374e+02 8.117654532748871943e-02 6.417342222603980417e+01 3.881825683876860000e-01
5.344282244434023710e+01 1.425741348249519888e+03 2.360714058827266537e-02 4.160713729720503551e+01 9.253679770309279629e-02
2.987226875359013434e+01 4.442645771950631115e+02 1.824852296550409647e-02 9.020765978080004288e+01 7.344220238966632230e-01
2.188100996416501332e+01 2.360535811762612752e+02 2.440124515596213753e-02 3.177180984268153807e+01 4.013989969353770615e-01
5.457058845151313164e+01 1.476383005059388779e+03 1.238803125595578389e-04 3.334450358301882744e+01 9.426587013946032823e-01
6.357950701215840184e+01 2.019154109667360444e+03 2.262562734260847516e-02 8.539022219911655043e+01 2.157406282185451718e-01
6.551862006008180117e+01 2.138534744203380797e+03 1.857251762912140100e-02 3.313019723331738220e+01 3.630513362637844965e-01
2.431631134220246437e+01 2.887056566712241192e+02 4.469538148783432085e-02 4.753509025895693441e+01 5.610478499990648737e-01
5.520155681066819398e+01 1.513581045170681136e+03 1.022806683184041693e-03 7.187170748373142715e+01 8.831529302331899700e-01
6.796837713583377649e+01 2.299351874590029638e+03 1.048218029350104878e-03 4.390475406204070907e+01 8.713097307885633303e-01
5.539692764387551449e+01 1.525169702184820835e+03 8.036338225017470444e-04 7.885218937709618103e+01 8.901398582761733680e-01
3.596086190963114149e+01 6.459044705272276587e+02 2.748872371513880891e-02 1.166946194064451419e+02 3.961930188907882011e-02
2.815701903138150897e+01 3.934992126718001373e+02 3.527094847849564924e-02 9.283434753480688073e+01 5.186491979068194036e-01
2.350965399012951451e+01 2.737809058149848624e+02 2.282256527539546290e-02 3.197776706995463769e+01 5.746735768791534360e-01
8.242539187237319709e+01 3.392628898361494521e+03 1.829299282129470683e-02 9.242260042325168001e+01 7.519951727590589753e-03
5.341152188745214602e+01 1.419707624738545974e+03 1.718124642652944442e-02 7.417501631920379168e+01 6.406626732484209663e-01
8.464755475324632528e+01 3.574897364748037489e+03 3.548059208436566726e-03 9.427879566066862083e+01 7.060032000922018547e-01
6.704792515814850162e+01 2.245087032310042105e+03 4.011816275967219209e-03 8.388904944020532639e+01 6.585107265453434833e-01
2.195646101519002613e+01 2.341744100708228871e+02 1.430341147322279453e-02 3.290968847320950630e+01 5.212976738214272210e-01
1.795070327458984139e+01 1.567731140648432415e+02 7.877199669652500125e-02 6.109627770113343104e+01 1.132560378181439315e-01
3.729118150589135183e+01 6.915583102251493983e+02 1.914744933612858024e-02 3.869497562967211479e+01 5.178251374585722822e-01
1.670082279479392895e+01 1.386982869550325290e+02 4.547042754589924324e-02 3.419697785229476494e+01 4.133469707085785094e-02
6.303210846395010947e+01 1.981250401621945002e+03 2.323232323232323274e-02 9.960144733354098889e+01 5.071428224757570380e-01
2.503850326901786261e+01 3.075554803365270686e+02 7.375643224699828492e-03 3.023092995901660274e+01 5.576790836973173349e-01
4.542133289997295265e+01 1.021506738389880184e+03 1.442093894924083601e-03 1.145712372346473558e+02 8.732193428089422005e-01
5.794532530337894372e+01 1.669471429179973711e+03 1.284225906867416354e-02 3.522023162795929352e+01 6.193183336849266141e-01
5.140781308466429067e+01 1.319670090016850736e+03 2.088812654850390541e-02 4.835685174101421069e+01 1.380707839829092010e-01
2.732384435061642591e+01 3.603997464174337324e+02 3.557588463248840529e-04 6.520115866184883657e+01 9.457558208365802743e-01
6.356422351216353661e+01 2.013818723261625337e+03 2.109141731783241349e-03 9.606851063703017246e+01 8.590637461948651410e-01
6.258859415499835421e+01 1.951524707785417604e+03 1.178451178451178465e-02 5.734836924570466010e+01 5.411111232150004335e-01
6.652484608796272880e+01 2.206654472824101049e+03 2.249857061177815837e-02 4.730059748024713429e+01 9.580918348924924444e-02
5.670741491833588555e+01 1.602147491005794109e+03 8.677974715710565223e-03 7.538519372469153268e+01 4.120392014945043480e-01
4.433564177597165923e+01 9.783297652072717483e+02 3.858395273489612781e-02 3.433865551810507100e+01 3.489346230649573860e-02
6.573165019687242250e+01 2.157592434995168333e+03 4.691569785909408680e-02 1.064754447116409892e+02 8.824705781362211787e-02
3.374868755420826005e+01 5.634263872604983590e+02 2.326726383330156994e-02 3.504691900102405100e+01 5.866620541682781020e-01
1.626432005551903259e+01 1.300869082500739751e+02 1.633949558477860303e-02 9.007285441447987751e+01 5.892689662283127072e-01
5.806383791100152081e+01 1.678674256119159509e+03 2.232386760688647581e-02 6.577831683524578921e+01 2.980358824855374733e-01
7.387869563428714059e+01 2.723105470077727659e+03 1.819770027317197184e-02 7.710277414363818593e+01 3.345154887973941227e-01
2.427276770251629046e+01 2.897830791865642937e+02 1.298519789085826777e-02 3.574376489176680138e+01 2.279147709867510585e-01
4.142986567722798696e+01 8.490013182919763040e+02 2.982656756241661936e-03 6.317229473498464642e+01 7.750699528190199139e-01
6.643637942462511603e+01 2.200440149274480518e+03 1.108887618321580636e-02 8.008021917859343830e+01 6.603315815981534165e-01
9.099079531259840792e+01 4.130516729578238483e+03 5.939902166317260904e-04 1.102575419430123702e+02 9.287901403835194802e-01
