1.000000000000000000e+00 1.363885757304187374e-01 9.996494868368632769e-01 9.999677423045216784e-01 9.999999999009424601e-01 9.999999999999998890e-01 8.794728684732717738e+00 9.956990783242702037e+00 1.024098839882600487e+01 8.515559179853312344e+00 5.452799644858089323e+00
9.999999999880966328e-01 3.780205776648329907e-01 8.782912790013333026e-01 9.599160939665135617e-01 9.999976523917150084e-01 9.999999999589216371e-01 2.498105425110225042e+00 3.539968847050829481e+00 4.186430168085962578e+00 2.861224743221839617e+00 1.385527573514195865e-01
1.000000000000000000e+00 3.791922253390200837e-03 9.999958019152695998e-01 9.999992905004514432e-01 9.999999999967454922e-01 9.999999999996002087e-01 1.394383859413835580e+01 1.283026025470746845e+01 1.283107521315577060e+01 5.770591744918988297e+00 8.975598036258759294e+00
9.999999963214403209e-01 7.795380085967580364e-01 9.952502243239588209e-01 9.937979788117931035e-01 9.992455482585427262e-01 9.999992321580208898e-01 5.782911315131798347e+00 7.324640738480752589e+00 5.755722080781879413e+00 5.610266511043960236e+00 2.112216864268589234e+00
9.999998861424054253e-01 1.620714674963416035e-01 9.689896049454372884e-01 9.892481085973504618e-01 9.984632190805413643e-01 9.999939966944905168e-01 5.186335960896030883e+00 5.749084170498292679e+00 6.680553798989251391e+00 4.430824493252828233e+00 1.432926436044738239e+00
9.999999993825193778e-01 4.294291598202470972e-02 9.620807501454483601e-01 9.670037661906849547e-01 9.999992133417631157e-01 9.999999992396974013e-01 3.830000960717541147e+00 4.695293718635184632e+00 4.932043885894927371e+00 3.084219295555669760e+00 -1.008891020727958221e+00
9.999999999986115551e-01 2.482325102162414865e-01 9.947821827047464982e-01 9.981498512222979347e-01 9.976481819425205844e-01 9.999998904333822214e-01 7.703036687515805170e+00 7.685541918442879705e+00 1.034741689705572298e+01 1.175626389086073686e+01 4.259667572042303618e+00
1.000000000000000000e+00 8.733095889384463462e-01 9.999991734985507197e-01 9.999996361250935717e-01 9.999999998974030690e-01 1.000000000000000000e+00 1.360780950862653071e+01 1.473597568844405714e+01 1.542042579587143791e+01 9.197333181995304585e+00 2.320677917637681276e+00
9.999999999929439776e-01 7.896900830721721443e-01 9.997812316465685134e-01 9.994368883339442844e-01 9.999996290541696142e-01 9.999999796806622321e-01 9.612758451259480807e+00 9.459281230468377544e+00 8.527158585864810902e+00 5.049958215410754292e+00 4.036523158083468843e+00
9.999999999999992228e-01 3.224316124648465287e-01 9.999671247243604455e-01 9.999963801897090443e-01 9.999999989016692403e-01 9.999999999997627453e-01 1.006524410847265472e+01 1.000767863663122625e+01 9.684316738680990966e+00 6.651241393411282843e+00 5.903260738157257492e+00
