# thresh=9.60, format=SNRtot_MF, evidence_filt, evidence_inj, nofilter, mass_in_solar, chi_inject, time]
1.922918382512297342e+01 -7.526423731639811194e+02 -7.547978550406785416e+02 -9.351475193018488881e+02 5.407497554232023873e+01 1.398960479910790478e-01 6.965000000000000000e+02
3.038546823560317023e+01 -8.266360039418644874e+02 -8.282019179695957973e+02 -1.283611873479175529e+03 6.574451586348094168e+01 6.940525900974247042e-01 -1.205000000000000000e+02
5.235311264368887052e+00 -7.891734469788174238e+02 -7.926905211160838007e+02 -8.028195769184095525e+02 5.413725663991632331e+01 3.144005427884947190e-01 2.152500000000000000e+03
2.468898310385183592e+01 -7.906945386322795457e+02 -7.916441648289066961e+02 -1.090283449912561082e+03 4.028413206906914468e+01 1.948971535355567206e-02 -1.896500000000000000e+03
4.318062355464430624e+01 -8.169843584931001033e+02 -8.194283106505304204e+02 -1.740561002427351468e+03 5.895779618247485843e+01 1.302903355794304829e-04 1.416500000000000000e+03
2.952931129690786349e+01 -7.975019205845293300e+02 -7.984085283068610579e+02 -1.230802688521805067e+03 6.852756111595755328e+01 6.143509739456067820e-01 5.650000000000000000e+01
7.725435319227523578e+00 -7.729323420166230107e+02 -7.724364123761358769e+02 -7.975291895079906226e+02 7.562857454255531309e+01 8.405712110128569226e-01 2.328500000000000000e+03
2.684025172163380546e+01 -7.675775612389960543e+02 -7.693256791343004579e+02 -1.119377794434160933e+03 4.825615359561199824e+01 3.959153779286015973e-01 1.512500000000000000e+03
3.663626228528155337e+01 -7.967368662845924518e+02 -7.986556106769442067e+02 -1.464122267450024992e+03 5.753848443126425138e+01 2.758006514452533420e-01 5.205000000000000000e+02
4.309739676797966013e+01 -8.268549319761109473e+02 -8.291903070443449906e+02 -1.751361443109472930e+03 6.875481578997283805e+01 5.228465994562940811e-01 7.250000000000000000e+01
3.214642027815161640e+01 -7.837725961364271825e+02 -8.201946840044088276e+02 -1.286595930763903652e+03 3.557944617605187432e+01 1.672055907701253952e-01 2.280500000000000000e+03
1.237333285553878426e+01 -7.746888471376098551e+02 -7.777925572123530173e+02 -8.514391272979192991e+02 4.189357668145490265e+01 5.707234554896136736e-01 1.496500000000000000e+03
2.211319489815229389e+01 -7.873890794194852560e+02 -7.894048637564629871e+02 -1.029304337765402806e+03 8.137268913152058758e+01 2.975563962189840539e-01 5.685000000000000000e+02
4.573211816453841294e+01 -7.831755171483963522e+02 -7.850244591607641951e+02 -1.823240964481241690e+03 8.904625956062665182e+01 5.572157926273296757e-01 -3.445000000000000000e+02
4.774205124492378616e+01 -7.621944125823470131e+02 -7.660446522089632708e+02 -1.899711313732722829e+03 7.735549013245579886e+01 4.424426917157719963e-01 -1.816500000000000000e+03
3.801261950661863409e+01 -7.517884650705817648e+02 -7.552744804308920266e+02 -1.469539545852102492e+03 5.520538183269142962e+01 8.757879205277392387e-01 -1.688500000000000000e+03
3.504735541454606818e+01 -7.622446861377412688e+02 -7.613107548469004087e+02 -1.368205091805267330e+03 8.591649650357476276e+01 4.102516804703437020e-02 -8.725000000000000000e+02
2.704087085267590496e+01 -7.553765558519666001e+02 -7.572389529395288719e+02 -1.116340051285501431e+03 5.038748723936397766e+01 8.779910128429905258e-01 -3.765000000000000000e+02
3.172585152834813726e+01 -7.674815469960134351e+02 -7.684252207030643831e+02 -1.264618118347543714e+03 6.128584203903862004e+01 8.582041780463662839e-01 -1.784500000000000000e+03
3.715480276403999937e+01 -8.367782407103642299e+02 -8.361725310718877608e+02 -1.517254407091917074e+03 4.526033438482741644e+01 6.567630932659500598e-01 1.304500000000000000e+03
5.703592941049056897e+00 -7.801234815887092964e+02 -7.800519544526191567e+02 -7.923862878540993506e+02 3.390848028649231338e+01 7.116786378624193610e-01 -4.565000000000000000e+02
4.801822976328331549e+01 -7.878140378929763301e+02 -7.882951895710580175e+02 -1.937132894772153577e+03 5.821232826920694947e+01 4.025961382143822265e-01 1.384500000000000000e+03
1.743785545109397717e+01 -7.873364624519311974e+02 -7.893862871841165543e+02 -9.360806686719644176e+02 4.172404941821793045e+01 6.695766963645259640e-02 -1.704500000000000000e+03
3.191916862848832537e+01 -7.993167248877009570e+02 -8.000349592941456649e+02 -1.301362393397064807e+03 4.455919523916782765e+01 8.669139543188542074e-03 -9.205000000000000000e+02
4.437647915654211062e+01 -7.720765380080500790e+02 -7.735875410395410654e+02 -1.751872078886058262e+03 8.085942269464035803e+01 1.603895500248963268e-01 8.565000000000000000e+02
3.872152205521874180e+01 -7.900281913216567773e+02 -7.903683246960036968e+02 -1.536593507947933631e+03 6.917921913455595018e+01 3.183249176094510857e-01 -5.685000000000000000e+02
2.364650174233050350e+01 -7.549842800289691240e+02 -7.565765202802568865e+02 -1.030347591972049941e+03 4.723460801728218428e+01 3.869315931283104915e-01 -1.176500000000000000e+03
2.184192613062223032e+01 -7.843509816666663710e+02 -7.854954781354737179e+02 -1.016811138979815155e+03 4.661646981815560054e+01 5.082016943689393607e-01 2.965000000000000000e+02
6.099420822467926229e+01 -8.162196774304710516e+02 -8.153178849020360985e+02 -2.665303479854355373e+03 7.302893369734471207e+01 8.894566528083261980e-01 2.056500000000000000e+03
1.138399505860855854e+01 -7.374067144102127713e+02 -7.384401790216545578e+02 -7.984882321539004124e+02 6.359956855026949540e+01 8.662143586846748899e-01 -1.256500000000000000e+03
1.242683686013328703e+01 -7.630438278940571308e+02 -7.635606035474808095e+02 -8.359599446791797845e+02 4.943707873406226838e+01 1.655464789063967324e-01 8.725000000000000000e+02
1.827344456736981471e+01 -7.777869788087493816e+02 -7.809965580409349286e+02 -9.397158116861814960e+02 6.573259478576875381e+01 7.817016250221544560e-01 -5.845000000000000000e+02
2.764235802966723199e+01 -8.680446597406983074e+02 -8.695543519027978618e+02 -1.244175247977278559e+03 7.889505732107784297e+01 7.228216720622024916e-01 2.024500000000000000e+03
4.157690892302570518e+01 -7.263739342488551074e+02 -7.281399482116486297e+02 -1.585464331179357941e+03 5.131708947812372656e+01 4.353886095629168618e-01 1.845000000000000000e+02
1.969943506540661105e+01 -7.829395938298268902e+02 -7.854965392643056248e+02 -9.757922875897478434e+02 6.742938265611832094e+01 5.363753074427846101e-01 1.944500000000000000e+03
2.119540199863875429e+01 -7.632936952544569067e+02 -7.669998081942081853e+02 -9.869157657248723581e+02 8.038341129924265260e+01 8.201190895190053620e-01 -1.144500000000000000e+03
5.568124727709184896e+01 -8.060388171452121924e+02 -8.079111368123327566e+02 -2.355941450785362576e+03 8.287781157928074549e+01 1.886294732300232979e-01 2.645000000000000000e+02
4.390324498126665276e+01 -7.597728177320647092e+02 -7.604603610991043752e+02 -1.721202140374635746e+03 8.937919017078621664e+01 1.008991810356886787e-01 1.256500000000000000e+03
2.042379665652708098e+01 -7.936552261453214214e+02 -7.952027438345750170e+02 -9.976304355890584930e+02 6.092207571265566912e+01 7.873953111340699085e-01 -2.056500000000000000e+03
3.747997549434112585e+01 -7.541895516395562709e+02 -7.564817373928030975e+02 -1.453782426893273168e+03 8.725575490079634733e+01 6.310635883787641953e-01 1.672500000000000000e+03
1.562888793372702168e+01 -7.972589488431657401e+02 -7.969542102485972919e+02 -9.154781636187136655e+02 4.278332050613889947e+01 7.224036012884033076e-01 6.805000000000000000e+02
2.135153030127570162e+01 -7.704243341282829078e+02 -7.689429868905790499e+02 -9.911456387728965183e+02 7.812283138849785757e+01 1.390542202537128624e-01 -1.045000000000000000e+02
9.249226036343127788e+00 -8.203941678410465101e+02 -8.227409857189762761e+02 -8.593859060531094656e+02 6.705677719283694671e+01 3.479232571232352411e-01 2.168500000000000000e+03
3.216433311968269493e+01 -7.517482916598410156e+02 -7.535074391916427885e+02 -1.264501478142042743e+03 4.390861842687158401e+01 2.590901166873421091e-01 1.656500000000000000e+03
4.908841532176813161e+01 -7.867489580190868992e+02 -7.914397836409282263e+02 -1.986899208174851992e+03 7.589597247799100899e+01 3.634211634727397833e-01 7.285000000000000000e+02
1.949729457029545188e+01 -7.771646276129379203e+02 -7.805576527223497578e+02 -9.656600613394151651e+02 4.494914746926745863e+01 7.876839515180811919e-04 -8.850000000000000000e+01
9.883360796979966167e+00 -8.020921519917322939e+02 -8.002008610437047764e+02 -8.453509053796334456e+02 6.017267647081245485e+01 1.965323644028162675e-01 2.120500000000000000e+03
1.330494675416922412e+01 -7.494421667074510651e+02 -7.511103562705236527e+02 -8.335604507342646912e+02 3.292685175444846379e+01 2.164411989487269872e-01 -1.845000000000000000e+02
2.223536645109833643e+01 -8.031862718008796946e+02 -8.035857279156749655e+02 -1.046779371290189374e+03 4.574795127977751008e+01 2.062731495867907786e-02 -1.976500000000000000e+03
3.081922010652951016e+01 -7.582727952038874264e+02 -7.580959612668372074e+02 -1.226160476633977396e+03 4.675066605741512404e+01 1.722873633398247228e-01 -1.032500000000000000e+03
3.758595878069390039e+01 -7.774390219928894794e+02 -7.792818550941651665e+02 -1.477246787380737032e+03 8.121222942485631791e+01 4.049853156926632586e-02 -1.528500000000000000e+03
6.704072609399027272e+00 -7.948084021906738599e+02 -7.961594531808300417e+02 -8.165509313950939259e+02 4.358921975601241172e+01 1.535425214203246236e-01 1.144500000000000000e+03
4.371620475822390262e+01 -7.542308789560584046e+02 -7.543309408452427078e+02 -1.698388116331052288e+03 5.777695105651683605e+01 2.964064189500576485e-01 -2.165000000000000000e+02
2.507440795255216415e+01 -7.513032685755357534e+02 -7.515468231503191419e+02 -1.058764688435526750e+03 8.636850463694915447e+01 1.090496102190923328e-01 -1.944500000000000000e+03
2.056609387083985752e+01 -7.992802223738074190e+02 -7.954776186773417521e+02 -1.001316289926033164e+03 4.158062865665261398e+01 2.845040753907747688e-01 1.224500000000000000e+03
2.114454453738791173e+01 -8.334372339779883987e+02 -8.349416005594349599e+02 -1.054862112875635376e+03 5.740757082769940212e+01 5.166427780682163462e-01 -2.965000000000000000e+02
1.429214911432442925e+01 -8.153830571956850690e+02 -8.180880680516696657e+02 -9.183681158656144135e+02 6.007372893049453921e+01 3.629543076845848093e-01 -1.080500000000000000e+03
1.726037025561054605e+01 -7.996574437744429815e+02 -8.092197158480180406e+02 -9.493848028632895648e+02 4.699687084456866870e+01 1.180308778058732494e-01 -1.544500000000000000e+03
1.554318536788210992e+01 -7.758167310705115369e+02 -7.796084223892185037e+02 -8.926282180621431053e+02 7.185509585638476437e+01 5.795037064856054521e-01 -2.376500000000000000e+03
1.226271105165411690e+01 -7.640952367111686954e+02 -7.711689116764946448e+02 -8.411837300799357990e+02 3.730911689564990041e+01 2.638967389780337916e-02 -7.285000000000000000e+02
3.944347511621695901e+01 -7.773247548936923295e+02 -7.804635515399190808e+02 -1.554979083249802216e+03 8.603759273897627224e+01 1.302787190711311993e-01 1.016500000000000000e+03
3.197362806843061023e+01 -7.941904080567032906e+02 -7.957101004134760842e+02 -1.298424267254763890e+03 5.792803296103446087e+01 6.847242475200734368e-01 -1.336500000000000000e+03
1.308313412482434401e+01 -8.065687529244453344e+02 -8.080094743576261180e+02 -8.831405541249474709e+02 6.726269148316194446e+01 3.940204800425397003e-01 4.565000000000000000e+02
2.169347563044414429e+01 -8.044212789244184023e+02 -8.029498998145032829e+02 -1.037631587728363684e+03 5.944335297117566341e+01 5.676338849691330291e-01 -1.416500000000000000e+03
4.171974656566297313e+01 -7.646541447973402228e+02 -7.706084947299451642e+02 -1.633283744338619726e+03 5.235184976820264069e+01 3.285414768889062254e-01 1.896500000000000000e+03
1.494394393174836111e+01 -8.030767183694986215e+02 -8.055913259764355416e+02 -9.123527769984458473e+02 8.208042773572074680e+01 1.509284692632517078e-01 -2.296500000000000000e+03
2.319949772865209070e+01 -7.942315134611047824e+02 -7.993722729028642107e+02 -1.060257468877610336e+03 5.320418344327549676e+01 1.795313475665908098e-01 -7.445000000000000000e+02
2.530671574351169539e+01 -8.175411035640261161e+02 -8.197465570254576051e+02 -1.129354481772450072e+03 4.221489214759476738e+01 6.007517817253330700e-02 1.032500000000000000e+03
2.810189465632532446e+01 -7.815539592180465434e+02 -7.815696019081401573e+02 -1.171580189035190870e+03 3.884125211270101374e+01 2.292535290976099038e-01 3.445000000000000000e+02
1.457327290552738042e+01 -7.481772825274900924e+02 -7.490388430227679919e+02 -8.459805127898856654e+02 3.799346831703213923e+01 4.269792843268919169e-01 1.864500000000000000e+03
1.324667453045899634e+01 -7.820354917090189701e+02 -7.830274838710412268e+02 -8.616749622908099582e+02 8.264391644511790957e+01 5.962735384029267394e-01 -2.264500000000000000e+03
5.874279543509869583e+00 -8.066358222827226427e+02 -8.081658747499344599e+02 -8.218346023719024060e+02 4.613473062067681951e+01 2.813837510215523308e-01 -2.184500000000000000e+03
2.577522437121855248e+01 -7.735327145348541080e+02 -7.746583870981099835e+02 -1.100285874052538020e+03 5.528085066598161745e+01 4.484146644743537691e-02 -2.168500000000000000e+03
9.042708317373026716e+00 -7.383519943473665990e+02 -7.390120047208808955e+02 -7.748525928250215884e+02 5.165085939789351244e+01 6.717062389834490554e-01 -1.304500000000000000e+03
3.782954178014229996e+01 -8.182487671282146948e+02 -8.215402236347555345e+02 -1.531388750522665759e+03 7.164293758937834866e+01 5.575772455305162412e-01 4.245000000000000000e+02
3.388817862000366432e+01 -8.196634402460230149e+02 -8.214637685282266375e+02 -1.388471027531793425e+03 6.627037155940111290e+01 3.538624673105337792e-01 1.784500000000000000e+03
6.510731221799240132e+01 -8.412547082854136988e+02 -8.418724941260645664e+02 -2.951457212654427622e+03 7.301982098563411228e+01 7.302365736546970743e-01 1.928500000000000000e+03
8.568594741055020947e+00 -7.650232505848748588e+02 -7.654142528183796230e+02 -7.975015537123138074e+02 3.419139160215539164e+01 4.651852050706358210e-01 -1.128500000000000000e+03
9.710251068722973500e+00 -8.176381593997908794e+02 -8.181357758903006925e+02 -8.621566152152004179e+02 3.730925955091876745e+01 1.362838978500814091e-01 2.805000000000000000e+02
2.236855639344209834e+01 -8.331581325318849167e+02 -8.329328127078998705e+02 -1.076519691431747106e+03 4.261737200805457348e+01 3.603456909731496127e-01 2.040500000000000000e+03
3.575459792212667764e+01 -7.979320172607360746e+02 -7.996048879358925205e+02 -1.433979674382774874e+03 7.727667719837441496e+01 4.283763185287149389e-01 1.685000000000000000e+02
4.916666523673033140e+01 -8.409281817808519008e+02 -8.466113784632511852e+02 -2.045412636065577317e+03 7.663223155568542211e+01 3.483070756349092023e-01 2.072500000000000000e+03
3.845380077876389180e+01 -7.630934123498086592e+02 -7.639278803142885863e+02 -1.495402463195053770e+03 7.560504945129827092e+01 8.197528204020410048e-01 -1.272500000000000000e+03
5.093844622284380108e+01 -7.542081556365354800e+02 -7.590541723078822542e+02 -2.049825920711530216e+03 6.260761521563751586e+01 6.455905423863986803e-01 8.885000000000000000e+02
4.455412135157289732e+00 -7.932749598354103000e+02 -7.974653717316807615e+02 -8.059287826782170896e+02 4.673058139281388890e+01 2.401306023323795669e-01 -6.005000000000000000e+02
5.289038531728345305e+01 -7.699236076893835161e+02 -7.714791720237351456e+02 -2.157442112795506546e+03 8.383791060891053348e+01 4.869453552672907137e-01 8.405000000000000000e+02
1.099181348960740578e+01 -7.530355896013638812e+02 -7.543699876822188344e+02 -8.109283919832708989e+02 6.293121659470392615e+01 3.467665405513278842e-01 -5.525000000000000000e+02
1.741664078635279012e+01 -7.690081648704882582e+02 -7.704621326075847492e+02 -9.129488441161566925e+02 6.428939589357881346e+01 5.595630162647167172e-01 -1.160500000000000000e+03
1.707294977280022508e+01 -7.950630005627651826e+02 -7.972045010381189059e+02 -9.387682243815044103e+02 4.877750819841651975e+01 2.250772639504632910e-01 3.125000000000000000e+02
1.879716516108352664e+01 -8.308073377647859843e+02 -8.313542060393065185e+02 -1.002481896578327564e+03 6.862649538703743701e+01 5.378248749684770846e-01 -4.725000000000000000e+02
9.215070775230159938e+00 -7.912400123406807779e+02 -7.945508753492165397e+02 -8.291352704374276072e+02 4.179853311480634659e+01 9.717130951211354339e-02 1.400500000000000000e+03
2.835626110843401904e+01 -7.934906181761681410e+02 -7.961135014190920174e+02 -1.192268454685453889e+03 5.946237069158365784e+01 5.372391067495223549e-01 -1.720500000000000000e+03
4.089970684590502970e+01 -7.878489165422612359e+02 -7.889689568179904882e+02 -1.620000741738892884e+03 5.696392979329191064e+01 8.317822066675771564e-02 -9.045000000000000000e+02
5.296510243415800545e+01 -8.151531907431560739e+02 -8.195597160956561993e+02 -2.214368497660090725e+03 8.333569129161156752e+01 7.349241713338844351e-01 -1.672500000000000000e+03
3.826028544533858167e+01 -8.013325649977257399e+02 -8.021714113279098228e+02 -1.528762743892978961e+03 7.448813618949677107e+01 2.582279369922498291e-01 -8.885000000000000000e+02
1.716231956858476693e+01 -7.328918319046526904e+02 -7.333931027050889497e+02 -8.756847535550283510e+02 8.926812829378872038e+01 4.861447436857135873e-01 -3.605000000000000000e+02
1.844028107064874433e+01 -7.967549689629406657e+02 -7.947445563910347346e+02 -9.577046340633626187e+02 3.944271969261463084e+01 8.258677149710327292e-01 -1.768500000000000000e+03
2.121029836947974445e+01 -8.050672954183247612e+02 -8.072109612687128219e+02 -1.023741719666687800e+03 4.013756618118735275e+01 5.262266113345800411e-01 1.288500000000000000e+03
3.039746844843962492e+01 -7.590952281295431021e+02 -7.613996230689928097e+02 -1.215284543019371995e+03 7.677824234095884037e+01 7.739285839706145156e-03 8.850000000000000000e+01
1.528773677930287356e+01 -7.772317670530021587e+02 -7.795793693960218889e+02 -8.934414931921927518e+02 4.328386224334815324e+01 7.406904890420368259e-01 2.296500000000000000e+03
1.356384395471306092e+01 -7.580899726750686796e+02 -7.573555637375139895e+02 -8.427789545744784618e+02 7.712363158061933177e+01 5.717669463208640002e-01 1.480500000000000000e+03
2.027513486071671522e+01 -8.102944763249247444e+02 -8.128712734646187528e+02 -1.010047480980132946e+03 3.671293872863821406e+01 1.451992778308155430e-01 5.525000000000000000e+02
2.398813130204543853e+01 -7.938278193699401299e+02 -7.942616823155734664e+02 -1.069506592433408514e+03 7.912282882962148278e+01 5.846324511968988835e-01 -3.285000000000000000e+02
3.668419567007122595e+01 -8.008195719472977316e+02 -8.034069345752926665e+02 -1.472245943825454106e+03 6.344612536553638904e+01 3.867670312026768586e-01 -1.800500000000000000e+03
3.437595220449456423e+00 -7.468072092388747478e+02 -7.469774825220949879e+02 -7.519309082861254865e+02 3.877983311770024955e+01 7.563417913267342918e-01 -1.912500000000000000e+03
4.707614362791682083e+01 -8.059545831473519684e+02 -8.068474977465289157e+02 -1.907108249031290143e+03 6.633802320626470816e+01 6.226047289092703219e-01 1.432500000000000000e+03
2.206231670435712289e+01 -8.187213499417001685e+02 -8.223814664688857192e+02 -1.060067012101686487e+03 8.885734811556363866e+01 3.043419836123604783e-01 4.050000000000000000e+01
5.516112441971823266e+00 -7.977890483763396787e+02 -7.990633188469736297e+02 -8.105096087430368925e+02 5.474667284534577050e+01 8.943968495338053826e-01 2.312500000000000000e+03
3.807245416867259991e+01 -8.053700072777598962e+02 -8.066186726374916134e+02 -1.520397889224053870e+03 3.742083478978049271e+01 5.918048748656309366e-01 1.528500000000000000e+03
6.056862919745171325e+00 -7.835822535311907586e+02 -7.833054935188921490e+02 -7.994234541561635297e+02 8.735155949890659599e+01 3.239908890604196179e-01 5.365000000000000000e+02
1.193966301657436269e+01 -7.939384886772819527e+02 -7.934232794666910422e+02 -8.563627779778757940e+02 6.040009614722018938e+01 3.052631112965309423e-01 1.992500000000000000e+03
7.783517400585153290e+00 -7.433604484700884996e+02 -7.478772704783887093e+02 -7.744244332177430579e+02 4.101716002287612639e+01 7.842596020883772778e-02 2.165000000000000000e+02
2.300259808236681280e+01 -7.523072933445134822e+02 -7.547450584458226786e+02 -1.014226053194037263e+03 3.729333199928392162e+01 6.977194248881724015e-01 9.365000000000000000e+02
1.562295200540263806e+01 -7.650886633843529125e+02 -7.696551450910651511e+02 -8.887692642017826756e+02 7.624876127824859395e+01 8.167011179768371987e-01 -5.045000000000000000e+02
5.136566846692036847e+01 -8.104848706165761314e+02 -8.090992642053350892e+02 -2.122036247551557153e+03 6.808141185146037344e+01 6.624785573439312403e-01 1.976500000000000000e+03
5.008525719749021476e+01 -7.728356071301095653e+02 -7.758636698237239671e+02 -2.026455346102754902e+03 8.822921478378370352e+01 2.434747678047138320e-01 2.325000000000000000e+02
2.920372526738303876e+01 -7.508174838247722391e+02 -7.540732266850558290e+02 -1.172370621642088508e+03 5.191761660528922562e+01 5.013071630599474915e-01 8.245000000000000000e+02
1.735042020342226365e+01 -7.423310971909894533e+02 -7.431254632902399635e+02 -8.878448923951065126e+02 6.093655369519152032e+01 9.952376260241743711e-02 -5.365000000000000000e+02
9.872574661586453360e+00 -7.630139817229129449e+02 -7.668199144958283568e+02 -8.121241315018229443e+02 7.845186369803272441e+01 7.619009678955703802e-01 -1.208500000000000000e+03
1.995305949417620894e+01 -8.650301323765738744e+02 -8.659594102554049186e+02 -1.056999705106501096e+03 8.011726820699803397e+01 7.959680037548239051e-01 -1.224500000000000000e+03
1.250735993903533938e+01 -7.543378013149905428e+02 -7.553536032840694361e+02 -8.295503545715558857e+02 3.322146392517064584e+01 5.366118098375126655e-01 9.045000000000000000e+02
5.831533852014924690e+00 -8.583632174467846880e+02 -8.582271569048384663e+02 -8.747992472745305577e+02 8.791865739694219428e+01 4.599455137743667654e-01 -6.165000000000000000e+02
1.933739304163277595e+01 -7.578920011139562121e+02 -7.595635140954234430e+02 -9.424583919255834417e+02 3.364003347861932269e+01 3.448724243337764617e-01 -1.656500000000000000e+03
