# start_time, SNRtot_MF, SNR220_MF, SNR221_MF, SNR330_MF, evidence220, evidence220_330, evidence220_221_330, np.log10(occams220_221), np.log10(occams220_221_330
2.900000000000000000e+01 2.784303889211623861e+00 2.256916778371059973e+00 -1.772970737149444753e+00 2.077285651329841887e+00 -3.825592955692399073e+02 -3.785443717432823405e+02 -3.783834921338042818e+02 -3.788199767610887534e+02 -1.575967401990313321e-01 -1.443132917219828448e-01
3.650000000000000000e+01 1.168387583128517537e+00 1.364671482072929543e+00 -5.566855641361551088e-01 -2.164865510333411572e-03 -3.816251441585707198e+02 -3.818621066881091224e+02 -3.824425254087517487e+02 -3.825439832295207907e+02 -9.383947690383803719e-02 -1.617682656014929887e-01
2.500000000000000000e+01 5.326707518494014693e+00 4.288454941387913166e+00 -2.055839424449318997e+00 3.479680644557454183e+00 -3.905057886374550549e+02 -3.771679908060220896e+02 -3.781089780218283636e+02 -3.777937543460583356e+02 -2.088615860286818504e-01 -2.329592831349771853e-01
5.000000000000000000e+00 1.692695378727050581e+01 1.173223449470554414e+01 9.303246366568189707e-01 1.127573600997524395e+01 -5.623855357375678068e+02 -4.107685321642297822e+02 -3.929015146799119407e+02 -3.784020688592223678e+02 -1.510135694709354270e+00 -1.220414249610555224e+00
2.050000000000000000e+01 4.679658199040964917e+00 4.636589149628394857e+00 -1.371956452840901397e+00 3.474618334402109099e+00 -3.906909693362489975e+02 -3.828764786081453622e+02 -3.783500215258756612e+02 -3.793030034617630690e+02 -9.366396306866173749e-01 -3.983308339757614114e-01
2.400000000000000000e+01 5.700943654987545628e+00 5.054415202826373132e+00 -2.355219512781200120e+00 3.158342422879712785e+00 -3.901249252601425042e+02 -3.758283466652853235e+02 -3.774669291468122765e+02 -3.770787257052715518e+02 -2.239552750813686155e-01 -1.979311398301054625e-01
1.650000000000000000e+01 4.608551592427608590e+00 6.931551034852856397e+00 -1.203623201958688327e+00 3.385533576215450147e+00 -3.942836990568832789e+02 -3.850741092788201740e+02 -3.817828536400810435e+02 -3.792570894443671250e+02 -8.278782237517980924e-01 -5.068430353093188456e-01
3.200000000000000000e+01 1.345358119817911424e+00 1.266357967629500703e+00 -1.060952716543578589e+00 1.356998079787345546e+00 -3.791018144773772747e+02 -3.788156002386003252e+02 -3.793717165875248156e+02 -3.797188469797258108e+02 -7.091083472820451650e-02 -8.298146674916558052e-02
8.000000000000000000e+00 1.192343773712700106e+01 1.046290106176319945e+01 -1.542577394600204987e-01 9.105992008552744821e+00 -4.842549238283597219e+02 -3.956522678014495114e+02 -3.883249665697006208e+02 -3.808639833246555213e+02 -1.926786667100995443e+00 -9.025730209768445533e-01
3.450000000000000000e+01 7.915279644266979275e-01 1.017378076196696624e+00 -1.100025925512086111e+00 1.046364355162250570e+00 -3.787483786661918543e+02 -3.786819353529788259e+02 -3.788483154936787400e+02 -3.794726455531241527e+02 -1.470374493255701687e-01 -1.797585990558910884e-01
4.800000000000000000e+01 -3.445685606218410468e-01 -4.676818121389426097e-01 1.430639976186893536e+00 1.026712539488828513e-01 -3.822420656683829066e+02 -3.825662346056547563e+02 -3.824840867172563321e+02 -3.828394811958489754e+02 -1.640853028945813419e-01 -2.833805512668926552e-01
7.000000000000000000e+00 1.193463642384516987e+01 1.042725288523664062e+01 6.604011046138721364e-01 9.077887613267268563e+00 -4.842277807666228000e+02 -4.026924274977506002e+02 -3.890326990297569978e+02 -3.805168058887225015e+02 -2.081883771768477942e+00 -1.025864449001312240e+00
4.150000000000000000e+01 2.926272237952611821e-01 4.108217183954607221e-01 -3.458718060708799724e-01 2.173136614646561104e-01 -3.815788480197653598e+02 -3.823182295783084328e+02 -3.830221506037904646e+02 -3.832182465497170938e+02 -1.408415810052015826e-01 -2.647865721736964995e-01
3.500000000000000000e+00 2.304432267438599524e+01 1.470089051022086934e+01 8.221207853425381851e-01 1.365149275865040224e+01 -6.861891256918431736e+02 -4.106662745099988570e+02 -3.975145046485619673e+02 -3.778692648876303792e+02 -2.512759838535503221e+00 -1.239536358138916494e+00
1.850000000000000000e+01 4.786805141026347243e+00 6.005059766114920983e+00 -1.358239761018465996e+00 3.030322022719593722e+00 -3.935642688029275860e+02 -3.846596552091421017e+02 -3.804747682185623034e+02 -3.796438303096845175e+02 -9.442499612877307547e-01 -4.904689675828901585e-01
1.450000000000000000e+01 5.270948297830956086e+00 7.236883198468263778e+00 -2.289827145780567730e-01 3.628427283362491984e+00 -3.961902829621557771e+02 -3.839058852505065147e+02 -3.802411197885662091e+02 -3.781467151739120709e+02 -1.087746287716497173e+00 -5.584101091272586359e-01
4.050000000000000000e+01 2.522907893764884113e-01 4.637366312266057444e-01 -3.455779127683140106e-01 2.908517067538798351e-01 -3.781926486494471646e+02 -3.792684394346927093e+02 -3.803785114738406037e+02 -3.810018184443309792e+02 -1.429220241721503304e-01 -2.024077375847007088e-01
3.000000000000000000e+01 2.391552364720184176e+00 1.878908954010407806e+00 -9.653844901225482333e-01 1.922239344567709063e+00 -3.809266381125001431e+02 -3.785074308444505959e+02 -3.786974221691932598e+02 -3.791439017000556646e+02 -1.292527464857322894e-01 -1.340867018332369820e-01
2.350000000000000000e+01 5.121629844539240750e+00 4.707034673957614324e+00 -1.098683328265138703e+00 3.688497671974993342e+00 -3.908270513904496397e+02 -3.764103854669658631e+02 -3.767808523467051032e+02 -3.765504480118997321e+02 -4.572811163554516556e-01 -3.197814919022092250e-01
3.250000000000000000e+01 7.472507099716888535e-01 8.054376044682142188e-01 -6.696515007433628819e-01 9.909945774017886455e-01 -3.782823335436505658e+02 -3.785682333412202070e+02 -3.792873976299868559e+02 -3.795220344555881411e+02 -7.566619320983149211e-02 -1.056695046919695763e-01
8.500000000000000000e+00 1.170939555123669784e+01 1.045618490798393019e+01 -8.215225287344598559e-01 8.955177411440404356e+00 -4.808801363795460588e+02 -3.936493476059013119e+02 -3.869691423039350866e+02 -3.798610939127687516e+02 -8.411102267826855439e-01 -7.821569863304155268e-01
1.350000000000000000e+01 4.674141662215936854e+00 7.141446809974754117e+00 -5.482206137972186477e-01 5.009509878262502269e+00 -3.997669687176640423e+02 -3.860985807260362321e+02 -3.816807058132959014e+02 -3.779161207337896258e+02 -7.896111030649375362e-01 -5.753534041042689395e-01
