# thresh=2.58, format=SNRtot_MF, evidence_inj, evidence_filt, nofilter]
3.487707516783320472e+01 -3.044898780388330692e+02 -3.023063591973926805e+02 -9.077120977896851173e+02
1.681119248508641562e+01 -3.562851489479211295e+02 -3.546553567281167147e+02 -4.936338746838582097e+02
2.596375298009129295e+01 -3.134060793654496706e+02 -3.120744747074854786e+02 -6.432085013523943644e+02
2.497792780872549656e+01 -3.239864959277014691e+02 -3.228508705382450898e+02 -6.275886315031062850e+02
2.928889053818686605e+01 -3.286160656669634932e+02 -3.260677411404295185e+02 -7.534438890846050754e+02
2.757344141938652982e+01 -3.751288809541217120e+02 -3.743853195019215150e+02 -7.493466534966097470e+02
2.660111418266698280e+01 -3.233950090482628639e+02 -3.219728874982792490e+02 -6.695318457738198958e+02
2.789075230226429625e+01 -3.127481529288718889e+02 -3.116614847916593476e+02 -6.966891726116693917e+02
2.142606043391294790e+01 -3.511764313671932314e+02 -3.499403710953463928e+02 -5.773966673840104704e+02
2.674685685472602259e+01 -3.348153086855135712e+02 -3.334062888437809988e+02 -6.865688314838353108e+02
2.904123518282586147e+01 -3.140225244803503415e+02 -3.131826897941473931e+02 -7.310669233015952386e+02
2.998597473766263732e+01 -3.112465457784922478e+02 -3.097981222780258008e+02 -7.554893385405215440e+02
2.205306231737624856e+01 -3.794475940753428063e+02 -3.772841286198049033e+02 -6.182168349399885301e+02
3.282918973369812932e+01 -3.225338817181664126e+02 -3.210851052490622237e+02 -8.560739792502159844e+02
2.807424927267383552e+01 -3.318204670572619079e+02 -3.299319586170095704e+02 -7.207998560096951906e+02
3.238165674323953880e+01 -2.867160955718755986e+02 -2.854210725217861864e+02 -8.051694278092717241e+02
2.445370253450859366e+01 -3.389071384120023254e+02 -3.370795147586906069e+02 -6.310322837578050894e+02
3.469125566909937675e+01 -2.644555368415688577e+02 -2.625354122625481068e+02 -8.610003448922853977e+02
3.031540813423794845e+01 -3.517851727018319252e+02 -3.496719875009877683e+02 -8.049587149517260514e+02
2.162671212372381291e+01 -3.596646944824000229e+02 -3.579422116181843876e+02 -5.880199343278734432e+02
3.100375947158613599e+01 -3.152536640751226855e+02 -3.139209395518535644e+02 -7.902979144588877034e+02
3.853879530812672272e+01 -2.459988651150420935e+02 -2.441569718704346315e+02 -9.820671573996274901e+02
2.604078430257423449e+01 -3.362353241006093754e+02 -3.349006379730617482e+02 -6.692580244210271303e+02
3.112565363166457288e+01 -2.870147098157840446e+02 -2.859440710675445985e+02 -7.659868878448637588e+02
3.252276461924373052e+01 -3.222766582106829674e+02 -3.205214268390066650e+02 -8.458196352917423155e+02
3.660783123086226709e+01 -2.565139059899843232e+02 -2.550732085279720422e+02 -9.205212617404381490e+02
2.287692708638764572e+01 -3.092281374750789951e+02 -3.080375319567546626e+02 -5.663156706131691180e+02
2.988365937560336860e+01 -3.428224993301782320e+02 -3.416317870093257056e+02 -7.821792244189688290e+02
3.144737221137559047e+01 -3.243262129140293837e+02 -3.220645680709534986e+02 -8.128837573283399252e+02
3.506898022246085134e+01 -2.757384837078313353e+02 -2.739987392741202257e+02 -8.848565221528615439e+02
1.635151823247243996e+01 -3.546965786645681646e+02 -3.535752881865724362e+02 -4.851739360994163235e+02
2.866847099257962128e+01 -3.240518604563707754e+02 -3.223032866477720404e+02 -7.287217522037108210e+02
2.990502963885371202e+01 -3.013837878294683037e+02 -2.989287284756824761e+02 -7.432097489082690345e+02
2.184742235243065878e+01 -3.570850775826639278e+02 -3.559731357361171149e+02 -5.911400573432705414e+02
3.868441410106066058e+01 -3.022602336248476718e+02 -3.025893864399894824e+02 -1.042927879595453078e+03
2.697840474665592225e+01 -3.534608084288842633e+02 -3.520300350848100379e+02 -7.127555077125002754e+02
3.697190667665125829e+01 -2.655359439509558683e+02 -2.638968692748330227e+02 -9.426507135272468076e+02
3.994027582106963337e+01 -2.812326648332874584e+02 -2.791462432080230656e+02 -1.072815242496013980e+03
3.387752363015883361e+01 -2.956473003342682659e+02 -2.931072655107113860e+02 -8.637652951069553637e+02
2.857985611973100504e+01 -3.231603724253952237e+02 -3.216923635458819604e+02 -7.268579799135397934e+02
3.271655558992885915e+01 -3.046301027519351123e+02 -3.031507774976625456e+02 -8.322375808022603678e+02
2.441290739064788795e+01 -3.512279449644968281e+02 -3.496568591395613907e+02 -6.403957306533214933e+02
3.550466320702751943e+01 -2.607299522482286989e+02 -2.595413836287735307e+02 -8.856559096461226090e+02
3.686438156379450248e+01 -3.105828771254050480e+02 -3.089463795834238908e+02 -9.846492469137070884e+02
3.861702466819186697e+01 -2.416178433446279428e+02 -2.414020817223568258e+02 -9.813674663970924712e+02
2.508598484621417057e+01 -3.710792672686110905e+02 -3.704014569633232554e+02 -6.807665404099956277e+02
2.309754005755326745e+01 -3.534370082038161627e+02 -3.520511521033793088e+02 -6.161354351119550756e+02
3.407508511988825717e+01 -2.755256192668558128e+02 -2.738838984462499866e+02 -8.489869857391679489e+02
2.847445172235106625e+01 -3.525126613900388861e+02 -3.505100458805059702e+02 -7.529381039016667501e+02
3.196942227437039463e+01 -3.244670142105987338e+02 -3.229466060714391915e+02 -8.285934763356732446e+02
2.227147476707019891e+01 -3.157646841329793688e+02 -3.141392687481242660e+02 -5.582056493473219234e+02
2.744069361651802552e+01 -3.061235521322764725e+02 -3.046402116103807316e+02 -6.775571503033086174e+02
3.512940562925171406e+01 -3.088657088503417185e+02 -3.074943533337683448e+02 -9.208644814956409164e+02
2.958086251560165891e+01 -3.082743835171185651e+02 -3.062683673377664491e+02 -7.402517420280968281e+02
2.604762190244288789e+01 -3.438162833148937239e+02 -3.421994293172837160e+02 -6.768974858154648473e+02
2.795666420016705445e+01 -3.387656726027080367e+02 -3.373018105297435341e+02 -7.231871740766193852e+02
2.385667260318048832e+01 -3.565996298233483230e+02 -3.558285165020405429e+02 -6.359436854993240331e+02
3.541182242250997803e+01 -3.252233538902081023e+02 -3.233886620095336184e+02 -9.461382812608064796e+02
2.240759503709260514e+01 -3.498206805223529727e+02 -3.464769471464813932e+02 -5.962304343951639112e+02
3.320727356662971630e+01 -3.130816212224981996e+02 -3.109003876573590333e+02 -8.588674345971949151e+02
2.994254993806849541e+01 -3.155709728795364413e+02 -3.127423649781943595e+02 -7.587555692475622209e+02
2.390783214529421130e+01 -3.375129025721502671e+02 -3.360153976608958715e+02 -6.193985861627880922e+02
3.733798330331254078e+01 -2.983886406893168441e+02 -2.966488374258378258e+02 -9.901002510479017928e+02
2.566961889584711898e+01 -3.143066931025470012e+02 -3.127578171353706011e+02 -6.389951777236263979e+02
2.859235201211725297e+01 -2.929981676773338108e+02 -2.915780317986373120e+02 -6.970126107969152827e+02
1.814692818534266650e+01 -3.608729633703592867e+02 -3.590480547938449831e+02 -5.219445945235296449e+02
1.980423431085465680e+01 -3.662675907442786638e+02 -3.642576251705967820e+02 -5.583171506816074725e+02
2.634750107761012572e+01 -3.381590449645400440e+02 -3.370615552762671427e+02 -6.801778347093375032e+02
3.119736583914423989e+01 -2.952076535370948704e+02 -2.939500231609593470e+02 -7.770030938585514377e+02
2.644003684656724218e+01 -3.305228442388398662e+02 -3.292937155631822179e+02 -6.739378081560132614e+02
2.608071747613883673e+01 -3.399978912540292413e+02 -3.385515011629002515e+02 -6.722551298206934689e+02
2.854210826016222313e+01 -2.990988622317926229e+02 -2.978516714924360258e+02 -7.016609264464257194e+02
2.854043491551696476e+01 -3.269723720888997036e+02 -3.265596551532927947e+02 -7.279426328198460396e+02
2.953223507512149126e+01 -3.027591142259948924e+02 -3.014135471961190547e+02 -7.346128585178728372e+02
2.537371552995875490e+01 -3.045381775711803698e+02 -3.029535617738873725e+02 -6.218166176855385174e+02
2.971293294895457038e+01 -3.309723476454269075e+02 -3.294504823640575637e+02 -7.663328398776718586e+02
2.111455062853107023e+01 -3.291940628552757175e+02 -3.271045643801753044e+02 -5.475340138820454285e+02
2.737564512197075928e+01 -3.321170217529768252e+02 -3.292364439198604487e+02 -6.992333892361357357e+02
2.566818425139310023e+01 -3.310515383094324875e+02 -3.298669282262618481e+02 -6.552161178066700131e+02
2.724120614256299078e+01 -3.516410156564401177e+02 -3.499917373546870749e+02 -7.180879175000749228e+02
2.876289787130278697e+01 -3.076896087275890181e+02 -3.065960634693124689e+02 -7.168756146005487153e+02
3.512445375676201564e+01 -2.980518844120844619e+02 -2.961310505804335094e+02 -9.088150716652334040e+02
2.155515762016872117e+01 -3.602156341161236242e+02 -3.587191447287286223e+02 -5.879225242177542441e+02
3.109255583600533512e+01 -3.022855720399051620e+02 -3.003845110492912909e+02 -7.801215757533110491e+02
2.584822862599278182e+01 -3.717771855014661924e+02 -3.698899560486279370e+02 -7.014280181819739255e+02
3.549333954028170979e+01 -2.595727204157107622e+02 -2.580443450633317752e+02 -8.836194226549919222e+02
3.070088057963745953e+01 -3.259627122428433381e+02 -3.241010420593901245e+02 -7.917892169142197645e+02
3.063392352640442340e+01 -2.487844053932325608e+02 -2.473798187566152365e+02 -7.114541895958193436e+02
2.285280101804229247e+01 -3.021749060594343632e+02 -3.014456668751987536e+02 -5.576258262283695331e+02
2.876124543340683815e+01 -3.360887348139267488e+02 -3.345477607388897923e+02 -7.451356138451681090e+02
2.967755615924502166e+01 -2.890731314299576979e+02 -2.875498786557462836e+02 -7.235668558136820820e+02
3.163111150179776487e+01 -2.859998505683532244e+02 -2.850155679473157306e+02 -7.812770289775500032e+02
3.357173448336381938e+01 -2.844066506834659549e+02 -2.817606342078508419e+02 -8.427531600135837380e+02
3.322097009032558645e+01 -2.469548316234513834e+02 -2.453716106699195052e+02 -7.911144065538236418e+02
2.144688150821467332e+01 -3.531686294394570496e+02 -3.513757967918500071e+02 -5.775081567742969355e+02
2.767832352895751313e+01 -3.168982397548845711e+02 -3.156372473646427466e+02 -6.952348166833425012e+02
