# thresh=4.10, format=SNRtot_MF, evidence_inj, evidence_filt, nofilter]
3.253449578289516353e+01 -2.828457217080477903e+02 -2.804143138866111258e+02 -8.054231390453885524e+02
3.219455209951586028e+01 -3.298926167708611956e+02 -3.273156388975257300e+02 -8.420159094115017524e+02
3.502541772344109461e+01 -3.367259952343476357e+02 -3.342104045131857788e+02 -9.443859870077895948e+02
3.050575505097974016e+01 -3.003682380750463494e+02 -2.973112723421314172e+02 -7.597948923523920257e+02
3.414213862136914202e+01 -3.203182970470532496e+02 -3.178710956894528294e+02 -8.982670071384660559e+02
2.840876714696147332e+01 -3.385441222171967866e+02 -3.365741511662405969e+02 -7.372565647414562591e+02
2.964106650441411972e+01 -3.526470047431565149e+02 -3.505253564930148400e+02 -7.870418940690431100e+02
3.920056374537802668e+01 -2.519818287281519247e+02 -2.490902203528451651e+02 -1.014199813001221514e+03
2.175261322197755831e+01 -3.573823302240726889e+02 -3.547177941346397461e+02 -5.894491836562688150e+02
2.932390964028748570e+01 -3.195092932351808486e+02 -3.172579977725080198e+02 -7.445838042487199573e+02
2.645321048931100094e+01 -3.327720950310402372e+02 -3.322462381308662884e+02 -6.750114080299830448e+02
3.821588894057672547e+01 -2.609066627750678435e+02 -2.582966022241432142e+02 -9.844860088885578762e+02
3.068268548034854248e+01 -2.843327354187497917e+02 -2.815176935341011131e+02 -7.496597503677511440e+02
3.160256669839919752e+01 -2.949864130920914249e+02 -2.935075643237551049e+02 -7.872974844107915260e+02
2.860542639519520947e+01 -3.206343818748664489e+02 -3.183167549258866984e+02 -7.251682934131436014e+02
1.677120828184956025e+01 -3.706536810177876760e+02 -3.681345987101832407e+02 -5.069534476505082807e+02
2.634342508165299179e+01 -3.547943110407407517e+02 -3.523689761345510760e+02 -6.963484513451219300e+02
4.082923328464531920e+01 -2.554012509980178720e+02 -2.535334215725425793e+02 -1.082446023586693627e+03
3.020626449912001732e+01 -2.951945788375920756e+02 -2.928962039358376614e+02 -7.472815342144073156e+02
2.795605604853552961e+01 -3.257533612952433941e+02 -3.232017701284113400e+02 -7.117229049198675739e+02
2.473955114102145103e+01 -3.673677058374515241e+02 -3.654137427142176193e+02 -6.683967392052409195e+02
1.901024942207725843e+01 -3.721524699738161530e+02 -3.694688926061667757e+02 -5.481536049584960892e+02
2.523725346618356369e+01 -3.665243051430421133e+02 -3.642579219706129834e+02 -6.802213224989584432e+02
1.809591814468390680e+01 -3.409129215074481181e+02 -3.373257992902428555e+02 -4.978581737085195300e+02
1.753830617753146726e+01 -3.754928685550135583e+02 -3.736363161284357943e+02 -5.254911351411928990e+02
3.709303237226730232e+01 -2.556909912602615975e+02 -2.531164269917811396e+02 -9.381921861549091091e+02
3.123241519381326725e+01 -3.456749999610863142e+02 -3.430085273100237941e+02 -8.283697870645288504e+02
3.939836389405844130e+01 -2.825080374514716937e+02 -2.797916620388006663e+02 -1.051832701369547522e+03
2.870554026079237886e+01 -3.201858402180845360e+02 -3.176266192139030977e+02 -7.271891832046406989e+02
2.911057101669188185e+01 -3.487299067180238126e+02 -3.465118737002572402e+02 -7.682251541732553051e+02
2.635990628782170120e+01 -3.149714628083649473e+02 -3.126106592927733914e+02 -6.573683873340593209e+02
3.564612638268440747e+01 -2.890331608547592168e+02 -2.867880443517126992e+02 -9.170548391096251635e+02
2.201711192174654741e+01 -3.234078219564987080e+02 -3.209030601213121940e+02 -5.607978675533217938e+02
3.279645763922388113e+01 -3.277725454847431479e+02 -3.251137561710764317e+02 -8.609306745874758917e+02
2.757657679661569006e+01 -3.138882477784185312e+02 -3.127663388406347735e+02 -6.872191203124644971e+02
2.864794094674789093e+01 -3.246654788022817684e+02 -3.225111907847386874e+02 -7.296786042847221552e+02
2.838681992103485996e+01 -3.191310972624883675e+02 -3.167869609861500066e+02 -7.178623109920113166e+02
2.747741896400162531e+01 -3.146095018451759415e+02 -3.123651080990751439e+02 -6.875039326885021183e+02
3.850319314698359818e+01 -2.729710518702001991e+02 -2.719327099541862935e+02 -1.005829722159164135e+03
2.534400187926134862e+01 -3.273880402353767636e+02 -3.245937954425307339e+02 -6.428025749721850843e+02
3.809884686630212514e+01 -2.582782623171646037e+02 -2.554370672602349543e+02 -9.771673311557685793e+02
2.831922459520415813e+01 -2.904589629332307368e+02 -2.879606100512781381e+02 -6.863868579192004518e+02
3.192732745524834925e+01 -3.064612336418198311e+02 -3.040045843692001881e+02 -8.097591298064127159e+02
2.131763559314371292e+01 -3.698124557046754717e+02 -3.681715825875839414e+02 -5.901079336800453348e+02
2.933465426418336364e+01 -3.528521604158170248e+02 -3.507874872730252491e+02 -7.782630377195491747e+02
3.315662658757043602e+01 -3.190746349260371062e+02 -3.167564119395780153e+02 -8.621038237908038582e+02
3.871369830895152120e+01 -2.753102724455673069e+02 -2.727526781598194248e+02 -1.016922032905412038e+03
3.115068628590980637e+01 -3.193879971585679982e+02 -3.173385116570825062e+02 -7.991060050703346178e+02
2.806718178500406680e+01 -3.424710008337897875e+02 -3.403234845141482197e+02 -7.318288254763779150e+02
3.009698807121871411e+01 -3.153486818772501010e+02 -3.127897451290879189e+02 -7.636703012033041205e+02
3.150134659809802429e+01 -3.426709005283099714e+02 -3.404064218327000049e+02 -8.339401750687183039e+02
2.246877059169932522e+01 -3.224882922870656330e+02 -3.204444192973409713e+02 -5.704166767603281869e+02
2.390321615027707125e+01 -3.626266483444728124e+02 -3.607185318008033619e+02 -6.433824096361829561e+02
2.657245265700102976e+01 -3.390802373523492292e+02 -3.368698891677536267e+02 -6.881157295705431807e+02
3.738287107813419397e+01 -2.563201863443644584e+02 -2.545935624917628104e+02 -9.476016645190389909e+02
2.034320361731483473e+01 -3.566200937479022173e+02 -3.547433094569758509e+02 -5.586301375115556311e+02
3.135126674781974998e+01 -3.479172477732637390e+02 -3.455003445419569061e+02 -8.324352784539514687e+02
3.049370340674839142e+01 -2.963528827131147523e+02 -2.938536024985518225e+02 -7.562832671814713876e+02
2.055237633674601838e+01 -3.733181696275458989e+02 -3.712528561334481196e+02 -5.801125199572826432e+02
2.810253223226605002e+01 -2.837810545727581939e+02 -2.823696578929458383e+02 -6.718099065289829923e+02
2.544610489275082799e+01 -3.780019207437934483e+02 -3.763760143668795877e+02 -6.962101322686505682e+02
2.355041507200177975e+01 -3.301329787659728368e+02 -3.280605322091665812e+02 -6.034048717340825760e+02
3.096043616580434943e+01 -3.409790772709261546e+02 -3.388348569245187036e+02 -8.137924847339689904e+02
3.148926652662872172e+01 -2.970664765876337583e+02 -2.947542139775919168e+02 -7.879158356439442059e+02
3.964940140778739419e+01 -2.681573535604653102e+02 -2.650630913591280091e+02 -1.048044250585621739e+03
3.209063758990097881e+01 -3.273784788621306916e+02 -3.264162982699521649e+02 -8.345964825271418022e+02
3.495712465212832143e+01 -2.875073111939190085e+02 -2.847223846308114048e+02 -8.924835433722403195e+02
4.011118984333239723e+01 -2.809555225725682703e+02 -2.790722471363367845e+02 -1.078715486331886268e+03
3.071231636453255121e+01 -2.985383755645041219e+02 -2.961207755887542703e+02 -7.652133208024682745e+02
3.050491549881482456e+01 -3.264055512403310786e+02 -3.232214715679035635e+02 -7.851012984092003535e+02
2.150368787846052854e+01 -3.401978744618457426e+02 -3.381823841006695943e+02 -5.672064515034049919e+02
1.895518902388230842e+01 -3.347539163098467725e+02 -3.325469391936568400e+02 -5.103167964783424964e+02
2.828612735190305472e+01 -3.212364804782842498e+02 -3.189363246736831456e+02 -7.163877726312124423e+02
2.595243943844303303e+01 -3.575956504995135106e+02 -3.552786089951308668e+02 -6.904063816573719805e+02
2.700266394951527715e+01 -3.339823117228870046e+02 -3.311812017090813356e+02 -6.934736772679883643e+02
4.008560425622703605e+01 -2.740679925071935372e+02 -2.711348400017487847e+02 -1.071891775662446207e+03
2.538324035322001393e+01 -3.230477905890762713e+02 -3.202526334380286244e+02 -6.395387755598153490e+02
3.439726666445966430e+01 -2.693298249759230316e+02 -2.683510423214196408e+02 -8.530681356236756301e+02
3.844217241297208432e+01 -2.922353775884373022e+02 -2.896391300318832691e+02 -1.025694731847177309e+03
2.947457683559919772e+01 -3.339379330283732656e+02 -3.311407079756688745e+02 -7.628187000343007185e+02
2.764128146404397413e+01 -3.544194365867622878e+02 -3.522614738002917534e+02 -7.313312107960658750e+02
2.757095341059467231e+01 -3.182185023683200598e+02 -3.158749889089187377e+02 -6.922665888316448672e+02
2.632620291986369310e+01 -3.238349816915332440e+02 -3.218300552387845528e+02 -6.651076512748770710e+02
3.809708210553192487e+01 -2.512243215291629781e+02 -2.504538869908543859e+02 -9.686518793370158846e+02
2.539672645079265934e+01 -3.135713146671594131e+02 -3.129313271297189658e+02 -6.283678956365379236e+02
2.228314464989188792e+01 -3.580223139142769924e+02 -3.556998672533562740e+02 -5.990547873693768679e+02
2.954088506600714936e+01 -3.033764531885320821e+02 -3.010630424969319279e+02 -7.354086066236744728e+02
2.757284667873801354e+01 -3.399882376052476616e+02 -3.377288280212428617e+02 -7.152701534429394314e+02
2.163501501636279656e+01 -3.305259532735045127e+02 -3.279831751659839938e+02 -5.597333148841754564e+02
2.813116408497075938e+01 -2.813861398735743364e+02 -2.790881348015851700e+02 -6.704954411601827360e+02
2.977630621728673077e+01 -3.135196673889420254e+02 -3.110031689294353328e+02 -7.521614726224422611e+02
2.589650509907579234e+01 -3.507063572912144309e+02 -3.482416616666914706e+02 -6.816937554144715250e+02
2.465452741110752655e+01 -3.337579256035814979e+02 -3.310712291260509801e+02 -6.318340102439968859e+02
1.859155795948783307e+01 -3.857522183119294823e+02 -3.832843483346430276e+02 -5.548588388714998700e+02
3.450758067269450180e+01 -2.888386243731254694e+02 -2.863337777704685436e+02 -8.779361210850752286e+02
2.582562022553777936e+01 -3.597419158647418840e+02 -3.580461190654463053e+02 -6.845022816037319444e+02
3.579917591821599387e+01 -2.685662537631449709e+02 -2.665776933336426282e+02 -9.021308693338867215e+02
2.882797530191139401e+01 -3.554152739208108187e+02 -3.537442839946231175e+02 -7.642580501104994255e+02
3.037674188927344687e+01 -3.420776908526300986e+02 -3.389952301517321303e+02 -7.983958811473647756e+02
2.614183564008167693e+01 -3.593308730972320291e+02 -3.569310842710630709e+02 -6.962097227452287598e+02
3.363930395583930988e+01 -2.565001029119159739e+02 -2.550274745742406708e+02 -8.146022139686230048e+02
3.098114889178529907e+01 -2.894789622182019002e+02 -2.868113364439404904e+02 -7.635249993579600414e+02
2.028462709543183706e+01 -3.543962697944085676e+02 -3.526298018505861478e+02 -5.536950520665865270e+02
3.255438867809984060e+01 -3.141942006000081165e+02 -3.111368540450965270e+02 -8.381920147819568001e+02
2.741370400457603296e+01 -3.145850316853195636e+02 -3.137765406784146194e+02 -6.830903325982503702e+02
2.783748649158360067e+01 -3.473435756164625445e+02 -3.448874880351489196e+02 -7.299327102048807774e+02
3.607244747025035281e+01 -2.904274658591259595e+02 -2.880331538802928435e+02 -9.356945449937352350e+02
2.189572547617933651e+01 -3.622521889329321425e+02 -3.602148535789116863e+02 -5.967149996014931048e+02
2.874627471141985069e+01 -3.371879970039894943e+02 -3.363974945560821084e+02 -7.419845590406771407e+02
2.663933609351901310e+01 -3.562832759519589558e+02 -3.541579999712582776e+02 -7.046185990393037173e+02
2.526104430499788123e+01 -3.553800931935747940e+02 -3.529608436469577555e+02 -6.687245845461227418e+02
2.905634091969651678e+01 -3.425193113062840098e+02 -3.399937791713955448e+02 -7.595394577833130825e+02
2.053836233617107609e+01 -3.848524109784495977e+02 -3.827951494028461070e+02 -5.889137747498185718e+02
2.076683955110145874e+01 -3.623011500045766979e+02 -3.599504784756702520e+02 -5.729936340635664465e+02
1.646723325545513816e+01 -3.830336131713930286e+02 -3.811440748479622584e+02 -5.139588761617591217e+02
1.514432533276511350e+01 -3.577130927681938033e+02 -3.548998028274908165e+02 -4.676682884377761411e+02
2.773390244956628337e+01 -3.223619479967529742e+02 -3.195486263369069206e+02 -7.012592928630451752e+02
3.684075948252931454e+01 -2.811176349951093130e+02 -2.784451724994181063e+02 -9.547261771110740938e+02
3.132543923872666625e+01 -3.577035624101941949e+02 -3.553690267558155824e+02 -8.424201481869254167e+02
2.285340904178375609e+01 -3.567901040559524972e+02 -3.539181198248912210e+02 -6.124007900543844016e+02
3.143657229276765008e+01 -3.241521667911619602e+02 -3.217851797309775748e+02 -8.124824285857584982e+02
2.794826657184841778e+01 -3.026718214622895289e+02 -3.002667258300987783e+02 -6.873951614545235316e+02
3.625770707414052652e+01 -3.142804319352619586e+02 -3.121620446166036800e+02 -9.634891926801358295e+02
2.189484338257260632e+01 -3.391217402080287684e+02 -3.368689691937875068e+02 -5.737533436562565612e+02
2.652259884166944914e+01 -3.337572300795636693e+02 -3.336175739517547640e+02 -6.773517281618496781e+02
3.111087382176408411e+01 -3.205516299530140145e+02 -3.180730984150911240e+02 -7.986092047478223321e+02
2.769621379381517556e+01 -3.263180408644178669e+02 -3.235959764878044211e+02 -7.040547569317657235e+02
3.584894011124811897e+01 -2.913211929601770862e+02 -2.885276655361346911e+02 -9.279461056196173558e+02
2.650687094944863276e+01 -3.327828869312179449e+02 -3.309849675469545218e+02 -6.785255673898087707e+02
2.040820705498430243e+01 -3.658343535205498256e+02 -3.638360751100606194e+02 -5.696746173482646327e+02
