# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
8.314639888719108285e+01 3.447955055886905484e+03 1.937615145162314902e-04 7.456028322095774286e+01 9.320465093015520841e-01
6.697298288302836511e+01 2.234653737250717313e+03 1.651737500794104663e-03 1.006704827716253163e+02 6.695039612467833523e-01
2.707955667226665923e+02 3.666210130585682055e+04 6.117146305825551383e-02 1.061128942950128362e+02 3.723378712743198593e-02
8.134943387527908953e+01 3.304068309747668991e+03 3.195476780382440572e-03 2.577753300509139578e+01 5.058826405600357345e-01
1.630832452625296014e+02 1.329118160083003568e+04 2.071024712534146571e-03 5.688699962607891081e+01 5.062109136755268413e-01
1.324846477095213686e+02 8.767501288603334615e+03 1.905850962454735920e-04 4.324125924807690780e+01 8.341573600657012921e-01
2.641715500719821819e+01 3.439378317681600379e+02 1.836922685979289899e-02 8.635531073692455095e+01 5.142094759834603401e-01
2.830422849782648882e+02 4.004899632516355632e+04 2.280668318404167633e-03 5.787467565788200830e+01 5.317520704700168244e-01
2.684674296756580247e+01 3.546595271465742485e+02 1.747347690743917062e-02 9.634538223489072095e+01 3.440027813168944348e-01
3.338867990907915839e+01 5.508051933374822511e+02 2.827012260974525034e-04 5.661275547926707929e+01 9.433480066361644711e-01
2.573330281017958043e+01 3.300697684340704541e+02 6.199097897211104657e-02 4.652468463817406530e+01 5.576191167907943447e-01
1.609399234642681904e+02 1.294395576330389667e+04 2.436312813671304318e-03 8.317779628459446428e+01 5.834918880608106484e-01
2.254301229058607134e+02 2.540294622664504641e+04 1.413506130487262626e-03 1.001545012345571308e+02 1.725906411531344109e-01
4.173725835374170146e+01 8.690174871440592597e+02 2.203290769328505316e-01 1.149604183264365957e+02 1.550151642343792491e-01
3.128928713874804544e+02 4.894570635865531949e+04 1.921733053808525465e-03 9.700724291328685922e+01 6.496086935966987053e-01
1.672448590088313267e+02 1.397884278260739484e+04 2.690426275331935738e-03 6.091484441153140494e+01 7.337385939913398936e-04
3.478155134486203792e+01 6.021457948420677440e+02 2.459818308874912526e-02 1.105811473662192554e+02 4.860171884601470760e-01
1.724942891163631487e+02 1.487010564440059352e+04 1.397624039133473026e-04 1.187363319172761607e+02 9.105984092385521755e-01
