# format=SNRtot_MF, evidence_inj, evidence_filt, nofilter,         occams_inj,occams_filt, mass_in_solar, chi_inject]
5.678971996499458896e+01 -3.843987195987872951e+02 -3.899089519945384268e+02 -1.993634408634231477e+03 2.968045232196175540e-02 1.775617813353662366e-03 6.869232068123415047e+01 5.000000000000000000e-01
1.647764926661627385e+02 -3.798675623319791725e+02 -4.443735433397204133e+02 -1.395028381104483196e+04 4.967918175465345365e-03 2.890540626389682998e-04 9.894121153269989577e+01 5.000000000000000000e-01
7.557708444968886852e+01 -4.050791913909570212e+02 -4.157715789546652445e+02 -3.255409034633432839e+03 3.427355314147766813e-02 1.893145289371704490e-03 1.021515345525493927e+02 5.000000000000000000e-01
1.543289874770754011e+02 -4.072327279200670773e+02 -4.473254614407866825e+02 -1.230716371743621130e+04 3.389238294898672468e-03 4.828155771551998171e-04 6.555394960317397590e+01 5.000000000000000000e-01
1.441733645794567167e+02 -4.052396651371626035e+02 -4.520577267850936778e+02 -1.079076101170719267e+04 3.077949304364398665e-03 5.654024521949050069e-04 5.962909389296465434e+01 5.000000000000000000e-01
1.149545533204955383e+01 -4.132186683517090842e+02 -4.163273974328654390e+02 -4.786445464907268388e+02 8.577599898354615338e-02 2.038307604345340057e-02 3.674693046220176740e+01 5.000000000000000000e-01
1.144857429802491140e+02 -4.144736221047570552e+02 -4.360354234030663179e+02 -6.952950297827310351e+03 4.850390699447303458e-03 2.827012260974525034e-04 3.026959926219048569e+01 5.000000000000000000e-01
5.387013856474311524e+01 -3.783402109191248428e+02 -3.888579440189668617e+02 -1.826965166566480093e+03 3.872689155708023551e-02 2.058319039451114978e-03 7.377451871367082958e+01 5.000000000000000000e-01
1.574496430085520728e+02 -3.766717412006098016e+02 -4.194790529024604098e+02 -1.276796373355224569e+04 3.506765770916714375e-03 2.954068991804840961e-04 6.343937634046237406e+01 5.000000000000000000e-01
2.461698197217897643e+02 -3.691486569355598135e+02 -4.837391725388931150e+02 -3.066017605301594449e+04 2.763483895559367288e-03 1.207038942887999543e-04 1.191704174028082832e+02 5.000000000000000000e-01
1.711835838704163564e+02 -4.128010607122070041e+02 -4.669408967288037502e+02 -1.505539972565165408e+04 2.093259640429451750e-03 2.572898799313893723e-04 4.674666576720067468e+01 5.000000000000000000e-01
4.627656590875499631e+01 -3.646254015178651571e+02 -3.723200493267116258e+02 -1.431636587059690783e+03 3.739914871990343559e-02 2.925481227368019986e-03 6.604785562320654435e+01 5.000000000000000000e-01
1.441861052715065341e+02 -4.413531629039759991e+02 -4.606030250195996132e+02 -1.083070520343562384e+04 3.945111492281303672e-03 2.350549520360841122e-04 5.667229260282704217e+01 5.000000000000000000e-01
6.160081998353295063e+01 -4.305797644782981024e+02 -4.507366537606920360e+02 -2.327040757963426131e+03 1.604726510386887683e-02 2.150435169303093700e-03 8.399024691595093373e+01 5.000000000000000000e-01
1.286276599543112376e+01 -4.022900678855157821e+02 -4.032115091281143009e+02 -4.846866091326342030e+02 9.700463757067530335e-02 2.750142938822184094e-02 5.100844977214801190e+01 5.000000000000000000e-01
4.491283803150493981e+01 -3.777905378504792111e+02 -3.882752569118671886e+02 -1.383405726083126183e+03 1.327107553522647795e-02 1.696207356584715021e-03 3.102342906319510973e+01 5.000000000000000000e-01
2.526992103963123668e+02 -4.141063848959336156e+02 -5.368175401893714707e+02 -3.233149881044153881e+04 2.531605361794041047e-03 1.302331491010736352e-04 1.173045079992251232e+02 5.000000000000000000e-01
8.836676231067509946e+01 -3.872899989250876729e+02 -4.197767565596488453e+02 -4.288679857439079569e+03 5.908137983609681489e-03 3.557588463248840529e-04 3.211110993110160905e+01 5.000000000000000000e-01
5.301847286024743511e+01 -3.994401571367621955e+02 -4.035306580791586271e+02 -1.801256351477137514e+03 4.244647735213773199e-02 6.035194714439997415e-03 1.077113230113810260e+02 5.000000000000000000e-01
1.550487702080022814e+02 -3.890521191975306010e+02 -4.291850166285497608e+02 -1.240363672657701318e+04 3.255828727526840528e-03 3.684645194079156456e-04 4.273407116633727298e+01 5.000000000000000000e-01
3.827316977652375840e+01 -4.377030496822943064e+02 -4.497890471160737320e+02 -1.171906975971548718e+03 2.298773902547487577e-02 4.450161997331808506e-03 5.276832256580188130e+01 5.000000000000000000e-01
1.050752678826803361e+02 -3.932233403019217803e+02 -4.160590679461514014e+02 -5.908618703552378975e+03 1.289308176100628991e-02 1.051394447620862668e-03 1.090023507845769046e+02 5.000000000000000000e-01
1.263508529241050695e+02 -3.887450970896670128e+02 -4.103266630013004033e+02 -8.363710584768032277e+03 6.390953560764881143e-03 7.559875484403786802e-04 8.070038279322113794e+01 5.000000000000000000e-01
2.574983047510316680e+01 -4.076137673079362003e+02 -4.106658240728127680e+02 -7.368503801655792813e+02 3.566164792579886583e-02 7.239057239057239412e-03 4.164905589065138258e+01 5.000000000000000000e-01
2.082774519642003668e+02 -3.923695419557958530e+02 -4.552255984329939906e+02 -2.207536555517134184e+04 3.395591131440188048e-03 1.619973318086525627e-04 1.027750891406065961e+02 5.000000000000000000e-01
1.322737303689631005e+02 -4.059703176887242080e+02 -4.268178967310407188e+02 -9.147896446199356433e+03 2.969951083158630344e-03 1.588209135378946645e-04 3.498582062756818090e+01 5.000000000000000000e-01
1.960018435377372441e+02 -4.228880053089079638e+02 -5.036661859144149958e+02 -1.962363000363907486e+04 1.747030048916841391e-03 6.670478368591576670e-05 3.955765527353673860e+01 5.000000000000000000e-01
7.940267724395043558e+01 -3.870944883300211927e+02 -3.966632494303697172e+02 -3.535422581623788119e+03 1.087605615907502772e-02 1.207038942887999570e-03 4.919547227325700334e+01 5.000000000000000000e-01
3.242264497037454873e+01 -3.834940671341992129e+02 -3.860141393264756289e+02 -9.002723958954492218e+02 3.440060987230798839e-02 7.766342672003049424e-03 6.665401339654758317e+01 5.000000000000000000e-01
1.416110903823928879e+01 -3.557791290416016636e+02 -3.581269856430274672e+02 -4.534283238798375919e+02 2.439775109586430346e-01 3.739597230163267672e-02 1.143329622760076205e+02 5.000000000000000000e-01
1.544383274557376353e+02 -4.187710714980376565e+02 -4.595761174971790979e+02 -1.232704075589973763e+04 1.956673654786862237e-03 1.492916587256209971e-04 3.364662106998105884e+01 5.000000000000000000e-01
1.056219542641476465e+02 -3.996402467348087271e+02 -4.146204394628381351e+02 -5.972217521772723558e+03 6.464011180992312693e-03 6.416364906930944545e-04 5.225100814341672617e+01 5.000000000000000000e-01
2.267533150438796952e+01 -4.056592769790106559e+02 -4.078396278105709030e+02 -6.607452923879367290e+02 6.903627469665205019e-02 1.774664887872435051e-02 7.291417560368904560e+01 5.000000000000000000e-01
