# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
6.893392399265479753e+01 2.374037198339880888e+03 3.363826948732609283e-03 2.773034055117327767e+01 6.869901814557369812e-01
2.692333874949335382e+01 3.575483704861359797e+02 2.708531859475255682e-02 2.955972808506547977e+01 4.054482255673365065e-01
8.882465837123524466e+01 3.926467536361290058e+03 1.632678991169557274e-03 2.316018546687238810e+01 4.300413132834011720e-01
1.611777126002895102e+02 1.297961469016648698e+04 1.410329712216504619e-03 8.979535155755715436e+01 6.234156784749802505e-01
5.943878764786829549e+01 1.764383536748946881e+03 2.301315037164093635e-02 3.101805251170372202e+01 5.493106827461581576e-02
2.162891434458514084e+02 2.338514436008172197e+04 2.118035702941363160e-02 5.957628910083856510e+01 5.267869458841933916e-02
2.430510967302876395e+02 2.952672028092992696e+04 1.359507019884378465e-03 7.652447057340185665e+01 6.477072718754086633e-01
4.512161872513249250e+01 1.014811647115091318e+03 1.628232005590496065e-02 4.389986305753535589e+01 7.265606605647240146e-01
3.619189047023504457e+01 6.373316229818813099e+02 8.824089956165428322e-03 2.051522342905778729e+01 4.263500937449837269e-01
2.412871999952998578e+02 2.909740037185868277e+04 3.811701924909472383e-05 6.524065844688431071e+01 9.465019408812067603e-01
2.458020373418784743e+01 2.980039044329244007e+02 4.217330538085255209e-02 3.904049700374407195e+01 7.181934635775020226e-01
5.015030568962594515e+01 1.253046005093068970e+03 6.437329267517946652e-02 1.123500211463929332e+02 3.295363154989050525e-01
2.228585715361968198e+02 2.482333955175029769e+04 4.224636300107998061e-04 1.169711513279242325e+02 7.512784709741378020e-01
9.571877185668189725e+01 4.575244082908250675e+03 6.752747601804205690e-02 7.398025481418140714e+01 3.439235118600830754e-01
2.118272646697034034e+01 2.185069820266712100e+02 4.265612095800774828e-02 6.251129995101222647e+01 2.395715690060913894e-01
3.076357128055509449e+01 4.659393453650912988e+02 4.262753319357093229e-02 3.117142685885301745e+01 1.281984719255314653e-01
3.392330537904709331e+01 5.681150218434456747e+02 3.659233847913093054e-03 1.086596424598036066e+02 8.857591507261920460e-01
1.960138156660767379e+02 1.920031094863813632e+04 7.305762022743154949e-05 2.101628180760923215e+01 8.712436928516645862e-01
5.211731439601662430e+01 1.342066278071065881e+03 7.934692840353217702e-03 2.679932477442907413e+01 6.166423147198756283e-01
1.681602958946681881e+01 1.357464973172300802e+02 1.754780509497490537e-01 8.030719886819548492e+01 2.205994913060482232e-01
2.731480164305641267e+01 3.736708575814301412e+02 1.160567943586811451e-01 5.424211236009549708e+01 3.599205268556869841e-01
1.587698529534910676e+02 1.258355088805326886e+04 4.542278127183787336e-04 2.084965627400272936e+01 3.815715268395173387e-01
2.337482003375853594e+02 2.731337960370023211e+04 8.433390508862206522e-03 9.535615519291238229e+01 3.914740365517971332e-01
1.148230905250685510e+02 6.588916647579838354e+03 4.348834254494631651e-02 7.536341146672995706e+01 3.594542817442001881e-01
1.049361351657942549e+02 5.501405389907781682e+03 4.409186201639031522e-02 8.310899594042692229e+01 2.847446265660102949e-01
2.195282056475928130e+02 2.408796011121461925e+04 6.140016517375008163e-03 6.119946929406557956e+01 4.353416605120023486e-01
6.097620237105297747e+01 1.856193998104386083e+03 2.636744806556127335e-02 4.471858344467378998e+01 1.668102784907745384e-01
1.888644068052327896e+02 1.782009074851122568e+04 5.990724858649387058e-03 2.770074620720468062e+01 4.096099768110031403e-02
8.584151597807577616e+01 3.670306735921511063e+03 4.364398704021345797e-03 2.062590155886799081e+01 2.224706313888026935e-02
2.020262270632535362e+01 1.965249272612711593e+02 7.801283272981385762e-03 2.165649353384494802e+01 6.889006382035935960e-01
1.423471564222034260e+02 1.009675903735455904e+04 3.494060097833682566e-05 2.127814249038909011e+01 6.358789347821931504e-01
6.875837079091434134e+01 2.361921219076300986e+03 1.050219172860682310e-01 9.608592493715885041e+01 2.441749849655907856e-01
3.553979238917630568e+01 6.269008348709112397e+02 2.206340130868432725e-01 8.521804868068834082e+01 8.206605326927397803e-02
1.740254969304121460e+02 1.512941054157214785e+04 1.461152404548630990e-04 1.041538044865343977e+02 8.268569066601308970e-01
1.566047255208801232e+02 1.225818908850713706e+04 8.544565148338733067e-04 8.581729614228709124e+01 7.576820515614467455e-01
1.130147185284199196e+02 6.373441126448848081e+03 7.305762022743154949e-05 5.024821633046687452e+01 9.079574787429819382e-01
3.104952496703780298e+02 4.819543754362824257e+04 4.415221396353471951e-04 8.991599556629651602e+01 7.014053095839657415e-01
1.613506104562656560e+02 1.301193913014769532e+04 2.985833174512419943e-04 5.001875659082253378e+01 8.193515186182307453e-01
1.863540569428889739e+02 1.735887993508976797e+04 4.170954831332189527e-02 9.620052263188880204e+01 1.272887639539285742e-01
1.336416395294630490e+02 8.928814339274056692e+03 6.228956228956228879e-03 8.853193511708558106e+01 5.372343711705854785e-01
1.517900482240976032e+02 1.151976577635686772e+04 3.209453020773775367e-02 4.337438744772531862e+01 1.234776733569363516e-01
5.254696552668156073e+01 1.375141610989011724e+03 2.658662092624356973e-03 3.487759010010080374e+01 6.443029240561821691e-01
2.220965956955394631e+02 2.465738312089190731e+04 1.988437837494441435e-03 7.309457242482322670e+01 5.179304088246694526e-01
1.274104938027813461e+02 8.105241320669996639e+03 6.241661902039260905e-03 2.683617099000341000e+01 3.311320563387453730e-01
7.207162652928245983e+00 2.286656028392411599e+01 9.386315990089574846e-02 5.815119433285618555e+01 6.930264866582005467e-01
3.057272182659639839e+02 4.672552520340902265e+04 3.221205768375579731e-02 9.669937728559399659e+01 8.626608576626026981e-02
