# format=SNRtot_MF, evidence_inj, evidence_filt, nofilter,         occams_inj,occams_filt, mass_in_solar, chi_inject]
3.076330533354708052e+01 -4.356153847142066979e+02 -4.380875816953126218e+02 -9.030065053671775104e+02 5.736611396988755204e-03 1.496093005526967761e-03 1.007919754964439960e+02 9.290161236512198828e-01
2.352916661911708900e+02 -4.375605123972322872e+02 -5.738439295195917111e+02 -2.811352365216606631e+04 3.173241852487135393e-03 4.129343751985261522e-05 9.378458798341959834e+01 3.704672505338658661e-01
9.163061159604818329e+01 -4.028300518204475793e+02 -4.205088217804615169e+02 -4.597378299564134977e+03 6.861063464837049639e-03 9.751604091226732203e-04 1.113646234729396980e+02 7.750396508102594950e-01
1.030587664263355485e+01 -3.994731344778962239e+02 -4.036502296636006690e+02 -4.506040092430404229e+02 9.337081506892827565e-02 2.803824407597992410e-02 3.545524911386581834e+01 4.734244406788506443e-01
1.079776836668968372e+02 -4.060168365584734715e+02 -4.238960383424943075e+02 -6.220762061830692801e+03 6.511657455053681490e-04 8.258687503970523044e-05 3.047372983044860817e+01 8.674105209992836185e-01
1.071833997896510340e+02 -4.029779941157993903e+02 -4.277906255675554235e+02 -6.138134928944785315e+03 5.463439425703576179e-04 1.111746394765262733e-04 8.742153636025000196e+01 9.230035222450155841e-01
1.946469221079655085e+02 -4.176793813065372092e+02 -4.655304539243329032e+02 -1.935249663133199647e+04 1.715265866209262301e-04 3.494060097833682566e-05 1.154168249041416630e+02 9.445685791659148567e-01
1.582223311941397093e+01 -3.721305859969028802e+02 -3.758802694790422265e+02 -4.962724836015604524e+02 1.334413315545391054e-01 2.032907693285051706e-02 5.444317356195580260e+01 4.914571916816853903e-01
1.581115971280194685e+02 -4.333175445572649664e+02 -5.523404462988191881e+02 -1.292707242432337262e+04 7.864811638396543292e-03 7.941045676894733227e-05 7.837847488170852728e+01 2.248299926551055317e-01
7.621787843701368104e+01 -3.875505373949172849e+02 -4.602269237725285507e+02 -3.290843884189198434e+03 5.747093577282256366e-02 5.145797598627787446e-04 1.056209269892526663e+02 2.829912781112928211e-02
1.921450942019581305e+02 -4.027714457383914350e+02 -4.454665878488814315e+02 -1.885156372509923676e+04 2.032907693285051847e-04 4.446985579061050662e-05 4.405522090059913154e+01 8.613477330931754716e-01
2.469904418101690453e+02 -3.989254500477799183e+02 -5.063667724903062890e+02 -3.089211421581508694e+04 2.414077885775999085e-04 4.764627406136839801e-05 8.254950222818820293e+01 8.640223820300469981e-01
5.778921521272479112e+01 -4.003088423740198891e+02 -4.151908664314085513e+02 -2.064914422612180260e+03 2.834635664824344120e-02 7.496347118988628839e-04 4.333452206488696845e+01 2.228325320429721534e-01
