# format=SNRtot_MF, evidence_inj, evidence_filt, nofilter,         occams_inj,occams_filt, mass_in_solar, chi_inject]
5.843573788098381527e+01 -3.876100014129015676e+02 -4.051495474332496087e+02 -2.092335059903248293e+03 2.460135950701988414e-02 1.219744615971031163e-03 5.866537097558786940e+01 5.000000000000000000e-01
9.783659049556946741e+01 -4.033373032015017543e+02 -4.252623772192674778e+02 -5.184385018430053606e+03 1.099676005336382677e-02 6.479893272346102509e-04 5.567273495631638269e+01 5.000000000000000000e-01
4.392273283700312447e+01 -3.957835898760839086e+02 -3.994647155212338134e+02 -1.356094148043382575e+03 1.749571183533447580e-02 4.755098151324566730e-03 6.366593094697961419e+01 5.000000000000000000e-01
1.476584594605013478e+02 -4.081076736717761264e+02 -4.416846302518199536e+02 -1.130021217310980319e+04 5.882726637443618303e-03 7.051648561082523095e-04 9.656621957280400181e+01 5.000000000000000000e-01
1.896717943442113210e+02 -4.192608868960084578e+02 -5.315846721928029410e+02 -1.839485905819313848e+04 2.217139952989009670e-03 3.811701924909472383e-05 3.965589417574321374e+01 5.000000000000000000e-01
1.489430923426097308e+02 -3.986198977730872457e+02 -4.684470615207964102e+02 -1.148405018845752784e+04 5.917667238421955508e-03 1.429388221841052008e-04 6.656643524472070794e+01 5.000000000000000000e-01
1.293300345494046724e+02 -4.160859481179149384e+02 -4.630083415726700764e+02 -8.776206742969679908e+03 1.052665014929165914e-02 4.224636300107998061e-04 9.035975721002358796e+01 5.000000000000000000e-01
8.969476202612680993e+01 -3.829906230917172252e+02 -3.932449945412772081e+02 -4.400956910906201301e+03 9.354551807381995474e-03 1.207038942887999570e-03 4.916479042814241041e+01 5.000000000000000000e-01
8.264596746659769622e+01 -3.864000351564515654e+02 -4.078953622566105537e+02 -3.794689366626937499e+03 1.199415539038180614e-02 5.526967791118734142e-04 4.743165358943774379e+01 5.000000000000000000e-01
8.074158564649334835e+01 -3.833986197707646397e+02 -4.001825747609714199e+02 -3.637579936801808799e+03 3.526777206022489036e-02 8.671621879169048993e-04 1.153350000386459868e+02 5.000000000000000000e-01
2.927266744017256315e+02 -3.814248849943195410e+02 -5.129506066491645697e+02 -4.321830466399769648e+04 1.559621370942125725e-03 3.144654088050314309e-04 1.174139670307478553e+02 5.000000000000000000e-01
9.971420763077105676e+01 -4.194415526328061219e+02 -4.349523912088142765e+02 -5.384347521010376113e+03 9.929483514389174717e-03 3.843466107617050822e-04 3.878843856561664438e+01 5.000000000000000000e-01
9.121256692967769197e+01 -3.969200774743626425e+02 -4.156614502555072477e+02 -4.552845391227925575e+03 1.392224128073184762e-02 1.902674544183978076e-03 8.252028432206805064e+01 5.000000000000000000e-01
1.888720296336186166e+01 -4.016420134802842767e+02 -4.039480152907994466e+02 -5.766560992500894827e+02 3.220570484721427956e-02 1.021853757702814378e-02 3.583066174858375064e+01 5.000000000000000000e-01
9.326931100407992403e+01 -4.068549483826968753e+02 -4.196591987469053038e+02 -4.751202181306352941e+03 6.120958007750460991e-03 4.732863223429261226e-04 3.085511814122394014e+01 5.000000000000000000e-01
1.092656160418509188e+02 -4.117572448020739557e+02 -4.744922129297563060e+02 -6.378504349733166237e+03 1.408423861254049989e-02 2.604662982021472705e-04 8.729199696646215045e+01 5.000000000000000000e-01
1.749321246703793804e+02 -4.243869368555737083e+02 -4.886535786977312341e+02 -1.572287476639063971e+04 6.813417190775681274e-03 7.845753128771996553e-04 1.129271463814281873e+02 5.000000000000000000e-01
2.107700087855095603e+02 -4.021446264026752715e+02 -5.791399331189130635e+02 -2.260801631678128615e+04 5.752493488342545237e-03 5.399911060288418757e-05 1.188398882477447671e+02 5.000000000000000000e-01
2.667946237860390966e+02 -4.248944421229471118e+02 -5.201885316457666022e+02 -3.600969214575037040e+04 1.308684327552252094e-03 2.604662982021472705e-04 7.407829092269321336e+01 5.000000000000000000e-01
2.128037726014433701e+02 -4.375080569950156928e+02 -5.741359085366947284e+02 -2.307425543084151650e+04 3.465472333396861591e-03 7.941045676894733227e-05 9.800502616149412916e+01 5.000000000000000000e-01
1.151070649872764022e+02 -4.010053500240278481e+02 -4.232131608671907657e+02 -7.024639506294903185e+03 1.442411536751159358e-02 5.399911060288419299e-04 1.199368416078926032e+02 5.000000000000000000e-01
1.814204343221938700e+02 -4.043560092746189412e+02 -4.601192420743056459e+02 -1.684958795991387524e+04 1.947144399974588651e-03 1.048218029350104770e-04 3.613769438912866150e+01 5.000000000000000000e-01
7.768220777690041245e+01 -3.694806374169396577e+02 -3.870144116665234151e+02 -3.380031400094337641e+03 1.078394002922304813e-02 1.083158630328441650e-03 4.681851746015015436e+01 5.000000000000000000e-01
