# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.208238899743194281e+02 7.291975939659610049e+03 4.040404040404040401e-04 5.759396158597490967e+01 5.836962835999607302e-01
9.046060919175722859e+01 4.083419215884637651e+03 6.907787552948843265e-04 5.299969354087924245e+01 5.041816239483055684e-01
1.113250486905767929e+02 6.190919193615136464e+03 5.930270446399478652e-04 5.524137913754028517e+01 5.368568264003874546e-01
1.033282133049827394e+02 5.331414179409182907e+03 8.080808080808080801e-04 5.932720335188037808e+01 5.173027069593899574e-01
1.237166348801392530e+02 7.646273207674479636e+03 3.942652329749103939e-04 5.623127484155057232e+01 5.450051256609464989e-01
6.473941574329474236e+01 2.089516637175543565e+03 1.427174975562072335e-03 5.868894489191772834e+01 5.793140518557569063e-01
6.720926734986056772e+01 2.251239040648139508e+03 1.068752036493971977e-03 5.813600629196268699e+01 5.919366661698002297e-01
1.449612003328167020e+02 1.049746065456373253e+04 2.541544477028347994e-04 5.280189497114089647e+01 5.002124042472518850e-01
1.071777739433851906e+02 5.735301308846825123e+03 6.386445096122515472e-04 5.680000900895964833e+01 5.504810520074301383e-01
4.872002518558718265e+01 1.179291905696099775e+03 2.108178559791463232e-03 5.417402716138597185e+01 5.647816801486876814e-01
1.132268462603045833e+02 6.400863221581254948e+03 4.040404040404040401e-04 5.182311189053333322e+01 5.499579295235067500e-01
1.159228376391490372e+02 6.710023025417427561e+03 4.463994786575431733e-04 5.805235282998046387e+01 5.035694796787569816e-01
1.271302218397285628e+02 8.070372411105212450e+03 4.366243075920495272e-04 5.812593437559153386e+01 5.019186528436604400e-01
4.002157285057964486e+01 7.950980414896489492e+02 3.245356793743890515e-03 5.393533599047306382e+01 5.664881524491585107e-01
1.213055362973054798e+02 7.348996750631190480e+03 4.724666014988595630e-04 5.079774810596484258e+01 5.311180015110880115e-01
1.187809747289482090e+02 7.046000853485973494e+03 4.920169436298468552e-04 5.925886316263986942e+01 5.809396111148830144e-01
7.359668497338489601e+01 2.699703527399928134e+03 1.303356142065819484e-03 5.492673832352733143e+01 5.090795059856019211e-01
1.381493152684971335e+02 9.531181494781085348e+03 3.128054740957966762e-04 5.579678881093821730e+01 5.912192659042699860e-01
5.575531806886100128e+01 1.547963539255613796e+03 2.088628217660475940e-03 5.719898530825098248e+01 5.062261605149277477e-01
1.494530218270614057e+02 1.115968785172103890e+04 2.313457152166829584e-04 5.019583404688605555e+01 5.246205196767121937e-01
5.145273101827668683e+01 1.316597087990090813e+03 1.990876507005539479e-03 5.356367637745917420e+01 5.609162687512141421e-01
3.002104241214941638e+01 4.458203553575110050e+02 8.732486151840990543e-03 5.329692695905599464e+01 5.347070010802227324e-01
1.082857805271530793e+02 5.851360914116721688e+03 4.952753339850114039e-04 5.459761670443938897e+01 5.781399489297732730e-01
2.440626925691288918e+01 2.924152149605929480e+02 5.386119257086999235e-03 5.251809838393599250e+01 5.944403539642906242e-01
2.928471789573076833e+01 4.247801208397871733e+02 8.846529814271749531e-03 5.158757663415588013e+01 5.536739354441866379e-01
1.240192157194710774e+02 7.686159473514824640e+03 4.170739654610622349e-04 5.676048814800892472e+01 5.071038350081512602e-01
2.015496736048935489e+01 2.006470832853082698e+02 1.376669925057021765e-02 5.145663030393645698e+01 5.279747743234418644e-01
1.411660268198989598e+01 9.430814507623790632e+01 2.380905832518735721e-02 5.591857096648608660e+01 5.449488660148706920e-01
6.599469191439001747e+01 2.169695493246495971e+03 1.476050830889540566e-03 5.941706766336926648e+01 5.328181906745160790e-01
