# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
4.143248329814365860e+01 8.475370433636145435e+02 3.507718696397941344e-02 5.214384230895461769e+01 3.922397907167063380e-01
1.408860966548467673e+02 9.915749046710463517e+03 7.623403849818943681e-04 1.162795345224309784e+02 7.165218430608010225e-01
1.198299864499478815e+02 7.173139860766918900e+03 2.223492789530525249e-03 1.117621247870493875e+02 7.318971728050281955e-01
1.406342010189215159e+02 9.880954635641455752e+03 2.001143510577473028e-03 7.800830473984518676e+01 8.453575803380409814e-01
7.866556887912339846e+01 3.085987073420552406e+03 1.275967219363445711e-02 2.406674527379298212e+01 2.854146901799013702e-02
1.487057636209071632e+02 1.104944829208520423e+04 2.582428054126167417e-03 5.110305929744635733e+01 4.507249126495085911e-01
1.325346838891105676e+02 8.776759001337397422e+03 1.923003621116828668e-02 1.129034124162646862e+02 1.003403711929038919e-02
7.587505877773428153e+01 2.867310459677263225e+03 6.003430531732418867e-04 3.101981578410966733e+01 7.063621292388282402e-01
9.359068664897665712e+01 4.374779548113870987e+03 3.198653198653198578e-03 6.300579708075657237e+01 7.102589356532173874e-03
1.069384746912466824e+02 5.713187291201845255e+03 1.811193697986150652e-02 8.814004015154711169e+01 2.490809906184098671e-02
1.449626396741649614e+02 1.050148128792693751e+04 1.086335048599199439e-03 1.104528889261045208e+02 4.802262968641929919e-01
1.574499688469019532e+02 1.238524938821533760e+04 1.489740168985451965e-03 2.941317019838824365e+01 2.949198611480613463e-01
1.554320489945294241e+02 1.207307750887973270e+04 1.207038942887999570e-03 3.713846832561688416e+01 1.569096050509850848e-01
1.922879628093351201e+01 1.804659251607715760e+02 5.137221269296741305e-02 1.045646676327668274e+02 5.836958128514972977e-01
2.823568246019818062e+01 3.960306115694304481e+02 4.501619973318086304e-02 6.280994601127091670e+01 6.908789260428382928e-01
1.914776844771175774e+02 1.832279288662040926e+04 8.639857696461470012e-04 9.085212147919746428e+01 5.355345714666237544e-01
8.314639888719108285e+01 3.447955055886905484e+03 1.937615145162314902e-04 7.456028322095774286e+01 9.320465093015520841e-01
8.134943387527908953e+01 3.304068309747668991e+03 3.195476780382440572e-03 2.577753300509139578e+01 5.058826405600357345e-01
1.630832452625296014e+02 1.329118160083003568e+04 2.071024712534146571e-03 5.688699962607891081e+01 5.062109136755268413e-01
3.338867990907915839e+01 5.508051933374822511e+02 2.827012260974525034e-04 5.661275547926707929e+01 9.433480066361644711e-01
1.609399234642681904e+02 1.294395576330389667e+04 2.436312813671304318e-03 8.317779628459446428e+01 5.834918880608106484e-01
2.254301229058607134e+02 2.540294622664504641e+04 1.413506130487262626e-03 1.001545012345571308e+02 1.725906411531344109e-01
1.672448590088313267e+02 1.397884278260739484e+04 2.690426275331935738e-03 6.091484441153140494e+01 7.337385939913398936e-04
3.478155134486203792e+01 6.021457948420677440e+02 2.459818308874912526e-02 1.105811473662192554e+02 4.860171884601470760e-01
8.482118018046323016e+01 3.591121047744659791e+03 6.130487262562734794e-04 6.005590847909038388e+01 8.070744677181380666e-01
1.292112615621576843e+01 8.217750595816863779e+01 1.168191347436630390e-01 5.499298288533416468e+01 4.443779624328049183e-01
1.005229374619873255e+02 5.048067794255692206e+03 3.789466997014166987e-03 7.183205700004023697e+01 2.995113711983485305e-01
6.653151369548669436e+01 2.203567394377051642e+03 9.986659043262817101e-03 5.516403811244549615e+01 4.473355689326540818e-01
8.185053128881125417e+01 3.345141596143688730e+03 7.836223873959723835e-03 6.559737254594182332e+01 1.786718968677736552e-01
3.513706891389213638e+01 6.119800075977238976e+02 5.018740867797471736e-03 3.176896715862970666e+01 6.240247248320904827e-01
1.056760819753329486e+02 5.578031339811986072e+03 2.884187789848167201e-03 6.012339118231169266e+01 4.344939102211349269e-01
7.475655272286918773e+01 2.785056952208920848e+03 8.544565148338733067e-04 2.504768926894272241e+01 7.373393602140254632e-01
5.096314985075049719e+01 1.299678308160102461e+03 5.241090146750524391e-04 2.177043606194000702e+01 7.991449150572932369e-01
1.120496807785728777e+02 6.270501158310455139e+03 7.941045676894733227e-05 5.589712274103209211e+01 9.115817654254173563e-01
2.220169221167223128e+01 2.429340997493428631e+02 3.821866463375897527e-02 6.073857860887498816e+01 5.316209540900355135e-01
1.151659749712548546e+02 6.626518644358891834e+03 2.449018486754335911e-03 6.144205346509276211e+01 1.699397093410565107e-01
6.069973698342755597e+01 1.836244273510790890e+03 1.255638142430595336e-02 1.086531834512553587e+02 3.902281894197358603e-01
1.440225011946942857e+02 1.036577323861000332e+04 3.668763102725367074e-03 5.685176815530344641e+01 3.864891537687873968e-01
8.677620138108616743e+01 3.749476335582211505e+03 3.652881011371577474e-04 2.524974940271125590e+01 4.178675810638574628e-01
2.352630178960598784e+01 2.733951133185046842e+02 7.204116638078902207e-03 2.056366539347336797e+01 7.622070007855955009e-02
4.565884028153527652e+01 1.033732820118300879e+03 5.688965122927386840e-03 1.171002647355492456e+02 7.843079487202496702e-01
2.093684001297715724e+01 2.166085446345543915e+02 9.649958706562479505e-02 7.639395428436959889e+01 4.369680877707798894e-01
3.347426503884661741e+01 5.567287309406694931e+02 4.567689473349850413e-03 3.574842289318777233e+01 6.287520223150474541e-01
3.178151265412715532e+01 4.975184380593195783e+02 2.973127501429388350e-03 2.674059638981474762e+01 6.625733015444785767e-01
5.625586848145566421e+01 1.576563323662280027e+03 2.391842957880693527e-03 3.589447478291145188e+01 6.504825629003003762e-01
1.464704156170328702e+02 1.072424508695240729e+04 1.386506575185820524e-02 1.192637481972560067e+02 1.181913665329629298e-01
2.698463390124118888e+01 3.621738714011395928e+02 3.629057874340893552e-02 6.582520096249416497e+01 5.194586310681912344e-01
9.542519826009994688e+01 4.546454248077780903e+03 9.453020773775491076e-03 1.124437344234654148e+02 5.489165576950616465e-02
5.203768796987967704e+01 1.349668822860737009e+03 1.191792135188361572e-02 5.995076461462139150e+01 3.756774666125183293e-01
1.145906296632580421e+02 6.561088547069616652e+03 3.659233847913093054e-03 1.048079851662699298e+02 5.860519892478741610e-01
2.094203983746411382e+02 2.192617631704721498e+04 8.226923321262944334e-04 9.478315364001080923e+01 8.108635533908761239e-01
1.926765179411159181e+02 1.855680268899175280e+04 2.868305698494377602e-03 6.217068451619925185e+01 3.975695618933729886e-02
