# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
9.685777208842524999e+01 4.687149025035348131e+03 6.237214916460199349e-02 8.201207271781076713e+01 4.033126275153079976e-01
3.026479789287395192e+02 4.578820468579455337e+04 1.365859856425894045e-04 1.061730682186171890e+02 8.449758564252360937e-01
1.129169758730451605e+02 6.365106199032525183e+03 1.454799568007115193e-03 9.273203961774910908e+01 7.757167945948860721e-01
1.554990862556407762e+02 1.209089803208909143e+04 3.167206657772695527e-02 4.519964096939407483e+01 1.241002218535997847e-01
2.706464638162250935e+02 3.662120385862297553e+04 7.286703513118607776e-03 7.694325212390357649e+01 3.262299069641265148e-01
1.063480406820583113e+02 5.645341192299539216e+03 1.365859856425894045e-04 4.860779449750526027e+01 8.691169298974393831e-01
1.693041022137880418e+02 1.432339640511189646e+04 3.494060097833682566e-05 5.347203236026031448e+01 9.026800663659959589e-01
1.068985090230551549e+02 5.712954654372632831e+03 3.387332443936217491e-02 3.103556642601892435e+01 1.281761604022501055e-01
1.141076165569420482e+02 6.505537651634336726e+03 1.615208690680388845e-02 8.080072285491991124e+01 5.341430427502699141e-01
3.611745053292181638e+02 6.521562125848098367e+04 4.189695699129661506e-03 5.498236650988908281e+01 4.218556444715035880e-01
3.161109452214429183e+01 4.964755359972454016e+02 1.102503017597357277e-01 1.023337684280610915e+02 6.366080032881737960e-01
1.551039156943697606e+01 1.191922732863878309e+02 1.696969696969697072e-01 9.476791618507012060e+01 5.299870833900011124e-01
1.864955579139127195e+01 1.772597671684050056e+02 2.491074264659170201e-01 6.662002056805022221e+01 3.787732923504493199e-01
8.632547115196263121e+01 3.716803785291039276e+03 3.671939520996124473e-02 1.118661833127892038e+02 3.232812822071809422e-01
6.493490706664000811e+01 2.105900860038502287e+03 7.086589162060860647e-02 1.017657311179319919e+02 2.348839232819106004e-01
3.227210737323417220e+02 5.207039083036527154e+04 1.197509688075725810e-02 1.163412681338820249e+02 4.818415701711568633e-01
1.321307319921204737e+02 8.725092679533749106e+03 5.552379137284797761e-03 1.042658532490221432e+02 6.232531153050553385e-01
9.972284603821124449e+01 4.962732140790020821e+03 2.349596594879613601e-02 3.181775013692793763e+01 4.005001743787220403e-02
1.667982432026201991e+02 1.390576280001460509e+04 1.143510577472841606e-02 5.289981300018732213e+01 4.215408996334386038e-01
