# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
4.973303806086981638e+01 1.258319426450313131e+03 3.349625285109156074e-03 4.543951486745805113e+01 1.384140154184233251e-01
7.349031720569465165e+01 2.644592288760520205e+03 1.583577712609970673e-03 7.437709719524303864e+01 3.183148495444342724e-02
7.575199985619934751e+01 2.874330295324659801e+03 1.117627891821440208e-03 5.290443117913221727e+01 5.281651700166489771e-01
9.398099228521942905e+01 4.323240443784637137e+03 6.093189964157706088e-04 5.795647976804713153e+01 6.062276674830804346e-01
1.815918722510954240e+02 1.643909989360031614e+04 4.301075268817204297e-04 7.347226973944563611e+01 2.274965281322406316e-02
1.138839589275874999e+02 6.356680267424401791e+03 7.103290974258716188e-04 2.857592918270400162e+01 1.575622164488310051e-01
1.846643159048431215e+01 1.576872082063033531e+02 7.846203975236233294e-03 1.618652532154429480e+01 2.803441119067083820e-01
2.705092074852250406e+01 3.633760280189732157e+02 7.764744216357119359e-03 3.451972890062063470e+01 3.249222339690232553e-01
6.609143480487408340e+01 2.189513632468374908e+03 1.140436624307592049e-03 2.916821425833594716e+01 4.668914761212883402e-01
1.432413325348812805e+01 9.249684795706986051e+01 1.173020527859237536e-02 2.397685041496307079e+01 3.300075738121271418e-01
7.711520935050457126e+01 2.885134367079519507e+03 8.145975887911371775e-05 1.825511738019025643e+01 8.197481946532246821e-01
2.665929153449523028e+02 3.518333138256517122e+04 2.606712284131638968e-05 9.951110491038967609e+01 8.807315220426986668e-01
1.126224499893044566e+02 6.260311065157906341e+03 1.238188334962528510e-03 4.878391605854740476e+01 1.333964494698998138e-01
1.087635145793813223e+02 5.717768758396673547e+03 3.616813294232649068e-04 5.448710985931190720e+01 6.476131481615564622e-01
1.315562418535117217e+02 8.679871843438369979e+03 2.606712284131638968e-05 5.768031886183355539e+01 9.201168248904626479e-01
1.024602650715004160e+01 3.103968713306886684e+01 6.692733789507983484e-03 1.625288196987202838e+01 7.935800050474602907e-01
5.767422059607114448e+01 1.596998957460296879e+03 8.960573476702508953e-04 2.088743031796887095e+01 5.358172394135590766e-01
1.407960504690885450e+01 9.048760329207419773e+01 8.696643857934180724e-03 2.031827667996971698e+01 2.421112687855075385e-01
1.699681165997326957e+02 1.453150292979480946e+04 2.932551319648093839e-05 1.198006992337300858e+02 9.233232917200885348e-01
1.111379756478122545e+02 6.174009643516262258e+03 2.046269143043336590e-03 1.062194139698998896e+02 1.618496498967450792e-01
7.821168276932917252e+01 3.017424765328241392e+03 2.407950472466601714e-03 5.563949923015145771e+01 2.446780366452166317e-02
1.009689309990952353e+02 5.209627495494091818e+03 3.388725969371130659e-04 2.554370476500515252e+01 5.448066347296668388e-01
1.044124660891464345e+02 5.361294775912719160e+03 2.020202020202020200e-04 4.086106434303621882e+01 6.986690428635442540e-01
1.068700275862975246e+02 5.742463083932419067e+03 6.647116324535679369e-04 7.970410300447596796e+01 6.011339263589228210e-01
7.313688593592620180e+01 2.665000870722592026e+03 5.213424568263277936e-05 4.703523161248361362e+01 9.266091526217229424e-01
3.751220291695347697e+01 7.213493650017537675e+02 5.347018572825024650e-03 5.562901809387184215e+01 3.063466573846709839e-01
8.483145260782011121e+01 3.555500478029991427e+03 1.443466927337895079e-03 6.871191244451077296e+01 3.495647054072745230e-01
1.728629882365522619e+01 1.200988095402327644e+02 2.419680677745193742e-02 6.058755888995006700e+01 2.058060175337778630e-01
4.075095412061131839e+01 8.822780479824350550e+02 8.211143695014662749e-04 3.085815202587593475e+01 7.329704516263892966e-01
5.382514636474689240e+01 1.399931057697737515e+03 9.775171065493646130e-04 6.337349500837864724e+01 7.455306689115415164e-01
4.493735920041848431e+01 9.918862360858695411e+02 3.900293255131965023e-03 6.112487732220779435e+01 5.011402006994878366e-01
1.146394938338647052e+02 6.630368469968220779e+03 6.321277289019224498e-04 1.006750132686005799e+02 6.332125564150420383e-01
3.014393196434126665e+01 4.865151415191201636e+02 2.544151189312479633e-02 1.132466482892588573e+02 1.809839430020714068e-01
5.574446433321985950e+01 1.542039205391704854e+03 1.146953405017921146e-03 4.532851887247633016e+01 6.218292345533340537e-01
8.174002640324891900e+01 3.248947379492317850e+03 7.396546106223525572e-04 2.506082405848517780e+01 1.822826482213945609e-01
2.578964522595397284e+02 3.300923033182296786e+04 6.190941674812642549e-05 1.193834096557675082e+02 8.089150211424146475e-01
1.298848066284241156e+02 8.305572249164761161e+03 1.629195177582274355e-05 4.056029397386328128e+01 9.303614423008746970e-01
6.890552896118749970e+01 2.373912534905276516e+03 1.889866405995438252e-04 1.354870659395302113e+01 6.933934435030623122e-01
1.234811776609350744e+02 7.745255788304682937e+03 1.606386445096122514e-03 1.040374764462705315e+02 4.349224879234347280e-02
1.170348133804454562e+02 6.763212945416304137e+03 1.032909742587161941e-03 5.979876152910161125e+01 1.259803179669234385e-01
1.223101740791637724e+02 7.654560541602199010e+03 2.606712284131638968e-05 2.109294406519905607e+01 8.752436675750245865e-01
2.924465707697921175e+02 4.256238736501184758e+04 9.775171065493646130e-06 9.678817566159027308e+01 9.455138329649864781e-01
3.633693135010465625e+01 6.403706281571851378e+02 6.790485500162919512e-03 8.091422385494797709e+01 5.706283504862034173e-01
1.370525699002057536e+02 9.581903975634731978e+03 6.549364613880742907e-04 5.856659032291035771e+01 2.864384725556348710e-01
9.482795721725449312e+01 4.399755183007549931e+03 2.007168458781362005e-03 6.069041770827638516e+01 2.275357414184664695e-01
4.853383359641451733e+00 1.420334843797917301e+01 2.393287715868360963e-02 1.085369582294092616e+01 1.549400502344038533e-01
3.991019609924066014e+00 2.550083095391926236e+00 2.677842945584881229e-01 1.484408593387157538e+01 3.324333275871765858e-01
8.125645914397910019e+01 3.420084611653457614e+03 1.700879765395894427e-03 7.432993652603929036e+01 3.820927906090365034e-01
